
Code
Dimension   Fixed Cost    Capacity
40	1102	102
Facility	Client	Transportation Cost	Demand
1	1	0.0	26
28	1	19.7	26
4	1	20.3	26
22	1	27.1	26
2	2	0.0	16
21	2	6.3	16
27	2	22.6	16
12	2	25.0	16
3	3	0.0	28
19	3	44.7	28
1	3	51.5	28
20	3	52.3	28
4	4	0.0	8
22	4	2.6	8
1	4	6.2	8
28	4	6.4	8
5	5	0.0	10
35	5	6.8	10
11	5	9.4	10
28	5	17.2	10
6	6	0.0	9
30	6	7.7	9
24	6	8.4	9
40	6	20.4	9
7	7	0.0	26
16	7	10.8	26
14	7	19.3	26
32	7	23.4	26
8	8	0.0	20
18	8	21.4	20
31	8	27.4	20
13	8	47.2	20
9	9	0.0	30
40	9	49.4	30
2	9	55.7	30
21	9	62.0	30
10	10	0.0	8
33	10	4.7	8
23	10	5.4	8
16	10	8.2	8
11	11	0.0	19
5	11	17.8	19
35	11	29.1	19
24	11	44.6	19
12	12	0.0	28
27	12	8.0	28
34	12	21.6	28
25	12	42.1	28
13	13	0.0	11
22	13	15.4	11
4	13	17.1	11
31	13	17.9	11
14	14	0.0	14
7	14	10.4	14
32	14	14.0	14
16	14	16.2	14
15	15	0.0	10
17	15	6.2	10
19	15	13.5	10
37	15	21.9	10
16	16	0.0	9
7	16	3.7	9
23	16	5.9	9
33	16	7.8	9
17	17	0.0	12
15	17	7.4	12
37	17	19.1	12
19	17	23.7	12
18	18	0.0	33
8	18	35.3	33
31	18	71.3	33
13	18	80.8	33
19	19	0.0	9
20	19	9.2	9
15	19	12.2	9
3	19	14.4	9
20	20	0.0	21
19	20	21.5	21
3	20	39.3	21
15	20	47.0	21
21	21	0.0	8
2	21	3.1	8
40	21	11.7	8
27	21	13.3	8
22	22	0.0	25
4	22	8.2	25
1	22	26.0	25
28	22	28.1	25
23	23	0.0	21
33	23	4.5	21
16	23	13.8	21
10	23	14.2	21
24	24	0.0	31
30	24	16.5	31
6	24	28.9	31
11	24	72.7	31
25	25	0.0	17
16	25	15.4	17
7	25	17.9	17
10	25	23.7	17
26	26	0.0	9
33	26	16.6	9
23	26	17.6	9
32	26	18.1	9
27	27	0.0	19
12	27	5.4	19
34	27	12.1	19
2	27	26.8	19
28	28	0.0	22
1	28	16.7	22
4	28	17.7	22
22	28	24.7	22
29	29	0.0	12
38	29	15.1	12
36	29	17.2	12
32	29	28.3	12
30	30	0.0	9
24	30	4.8	9
6	30	7.7	9
11	30	24.4	9
31	31	0.0	17
8	31	23.3	17
22	31	25.2	17
13	31	27.7	17
32	32	0.0	12
7	32	10.8	12
36	32	11.4	12
14	32	12.0	12
33	33	0.0	24
23	33	5.2	24
10	33	14.2	24
16	33	20.7	24
34	34	0.0	7
27	34	4.5	7
12	34	5.4	7
10	34	12.1	7
35	35	0.0	21
5	35	14.3	21
28	35	26.5	21
11	35	32.1	21
36	36	0.0	10
32	36	9.5	10
38	36	9.7	10
14	36	14.3	10
37	37	0.0	9
17	37	14.3	9
15	37	19.7	9
29	37	30.8	9
38	38	0.0	30
36	38	29.1	30
29	38	37.7	30
32	38	54.1	30
39	39	0.0	15
14	39	30.0	15
1	39	33.4	15
28	39	37.0	15
40	40	0.0	20
21	40	29.2	20
2	40	32.2	20
9	40	32.9	20
