
Code
Dimension   Fixed Cost    Capacity
40	1162	114
Facility	Client	Transportation Cost	Demand
1	1	0.0	26
30	1	8.9	26
33	1	31.8	26
29	1	37.4	26
2	2	0.0	11
39	2	2.0	11
20	2	19.4	11
12	2	23.1	11
3	3	0.0	11
20	3	12.4	11
7	3	14.3	11
8	3	19.0	11
4	4	0.0	31
11	4	23.6	31
27	4	53.1	31
28	4	55.8	31
5	5	0.0	19
36	5	10.9	19
26	5	38.9	19
29	5	42.2	19
6	6	0.0	18
35	6	7.2	18
17	6	54.2	18
21	6	78.6	18
7	7	0.0	16
8	7	7.2	16
14	7	20.6	16
3	7	20.8	16
8	8	0.0	27
7	8	12.1	27
14	8	34.0	27
3	8	46.8	27
9	9	0.0	16
38	9	33.1	16
13	9	41.7	16
22	9	49.7	16
10	10	0.0	21
21	10	20.9	21
31	10	34.5	21
12	10	41.5	21
11	11	0.0	33
4	11	25.1	33
27	11	32.2	33
28	11	58.5	33
12	12	0.0	6
31	12	5.0	6
33	12	6.9	6
21	12	7.4	6
13	13	0.0	22
22	13	20.0	22
37	13	21.7	22
32	13	21.9	22
14	14	0.0	19
22	14	23.1	19
8	14	24.0	19
7	14	24.5	19
15	15	0.0	26
24	15	27.8	26
19	15	29.1	26
23	15	32.7	26
16	16	0.0	32
40	16	12.1	32
18	16	24.6	32
34	16	43.5	32
17	17	0.0	26
20	17	59.8	26
3	17	59.9	26
39	17	69.2	26
18	18	0.0	23
40	18	9.4	23
34	18	15.3	23
16	18	17.7	23
19	19	0.0	10
23	19	5.3	10
15	19	11.2	10
24	19	11.5	10
20	20	0.0	19
3	20	21.5	19
2	20	33.5	19
39	20	36.0	19
21	21	0.0	18
31	21	12.0	18
10	21	17.9	18
12	21	22.1	18
22	22	0.0	20
37	22	5.1	20
13	22	18.2	20
32	22	21.6	20
23	23	0.0	13
19	23	6.9	13
15	23	16.3	13
24	23	21.1	13
24	24	0.0	7
25	24	1.7	7
15	24	7.5	7
19	24	8.0	7
25	25	0.0	15
24	25	3.6	15
19	25	17.5	15
15	25	19.2	15
26	26	0.0	19
29	26	7.6	19
30	26	29.5	19
1	26	34.9	19
27	27	0.0	11
11	27	10.7	11
4	27	18.9	11
28	27	21.0	11
28	28	0.0	32
11	28	56.7	32
4	28	57.6	32
27	28	61.1	32
29	29	0.0	5
26	29	2.0	5
30	29	5.8	5
1	29	7.2	5
30	30	0.0	28
1	30	9.6	28
29	30	32.5	28
26	30	43.5	28
31	31	0.0	14
21	31	9.3	14
12	31	11.6	14
10	31	23.0	14
32	32	0.0	17
37	32	15.3	17
13	32	16.9	17
22	32	18.4	17
33	33	0.0	10
12	33	11.5	10
1	33	12.2	10
30	33	15.6	10
34	34	0.0	19
18	34	12.6	19
40	34	18.7	19
16	34	25.9	19
35	35	0.0	12
6	35	4.8	12
17	35	39.0	12
21	35	57.1	12
36	36	0.0	14
5	36	8.1	14
26	36	27.9	14
29	36	31.6	14
37	37	0.0	24
22	37	6.1	24
32	37	21.6	24
13	37	23.7	24
38	38	0.0	27
9	38	55.9	27
28	38	56.9	27
36	38	69.3	27
39	39	0.0	33
2	39	6.0	33
20	39	62.6	33
12	39	63.4	33
40	40	0.0	16
16	40	6.1	16
18	40	6.5	16
34	40	15.7	16
