
Code
Dimension   Fixed Cost    Capacity
40	1133	108
Facility	Client	Transportation Cost	Demand
1	1	0.0	34
9	1	20.9	34
17	1	31.3	34
22	1	75.5	34
2	2	0.0	6
3	2	7.0	6
24	2	8.0	6
36	2	8.7	6
3	3	0.0	11
19	3	9.3	11
2	3	12.9	11
36	3	15.4	11
4	4	0.0	8
20	4	5.9	8
23	4	7.5	8
38	4	11.2	8
5	5	0.0	20
40	5	22.8	20
21	5	25.4	20
37	5	27.2	20
6	6	0.0	18
37	6	10.7	18
27	6	23.4	18
40	6	25.5	18
7	7	0.0	32
13	7	26.5	32
33	7	28.7	32
34	7	34.7	32
8	8	0.0	7
15	8	6.1	7
21	8	10.3	7
13	8	13.0	7
9	9	0.0	25
1	9	15.3	25
17	9	34.7	25
28	9	51.3	25
10	10	0.0	19
28	10	42.3	19
16	10	62.0	19
26	10	69.3	19
11	11	0.0	22
6	11	32.7	22
23	11	35.5	22
12	11	39.2	22
12	12	0.0	30
38	12	18.0	30
23	12	44.1	30
11	12	53.5	30
13	13	0.0	15
7	13	12.4	15
33	13	16.6	15
15	13	16.7	15
14	14	0.0	5
27	14	5.4	5
6	14	7.7	5
37	14	8.5	5
15	15	0.0	14
8	15	12.2	14
13	15	15.6	14
21	15	22.0	14
16	16	0.0	23
28	16	28.5	23
26	16	34.6	23
36	16	42.8	23
17	17	0.0	17
1	17	15.6	17
9	17	23.6	17
20	17	26.3	17
18	18	0.0	31
22	18	77.6	31
20	18	83.1	31
4	18	85.3	31
19	19	0.0	17
3	19	14.3	17
36	19	16.2	17
2	19	28.2	17
20	20	0.0	21
4	20	15.6	21
23	20	32.2	21
17	20	32.4	21
21	21	0.0	35
40	21	17.0	35
27	21	38.0	35
5	21	44.4	35
22	22	0.0	11
17	22	21.3	11
20	22	23.4	11
1	22	24.4	11
23	23	0.0	25
4	23	23.4	25
38	23	31.5	25
12	23	36.8	25
24	24	0.0	14
31	24	8.9	14
34	24	12.3	14
25	24	16.8	14
25	25	0.0	18
31	25	13.0	18
34	25	17.0	18
24	25	21.6	18
26	26	0.0	19
16	26	28.6	19
36	26	34.4	19
28	26	45.1	19
27	27	0.0	19
40	27	16.0	19
37	27	19.8	19
14	27	20.6	19
28	28	0.0	22
16	28	27.3	22
9	28	45.1	22
10	28	49.0	22
29	29	0.0	16
30	29	2.1	16
23	29	26.1	16
20	29	31.9	16
30	30	0.0	27
29	30	3.6	27
23	30	45.7	27
17	30	52.2	27
31	31	0.0	15
24	31	9.6	15
25	31	10.8	15
34	31	15.1	15
32	32	0.0	22
35	32	15.2	22
31	32	62.2	22
24	32	67.3	22
33	33	0.0	5
7	33	4.5	5
34	33	4.5	5
13	33	5.5	5
34	34	0.0	21
24	34	18.5	21
33	34	19.0	21
25	34	19.8	21
35	35	0.0	12
32	35	8.3	12
26	35	34.3	12
31	35	36.2	12
36	36	0.0	13
19	36	12.4	13
3	36	18.2	13
2	36	18.9	13
37	37	0.0	26
6	37	15.4	26
40	37	22.5	26
27	37	27.0	26
38	38	0.0	8
12	38	4.8	8
23	38	10.1	8
4	38	11.2	8
39	39	0.0	9
5	39	14.0	9
19	39	15.4	9
3	39	15.6	9
40	40	0.0	11
21	40	5.3	11
27	40	9.3	11
37	40	9.5	11
