
Code
Dimension   Fixed Cost    Capacity
40	1179	116
Facility	Client	Transportation Cost	Demand
1	1	0.0	28
32	1	29.0	28
28	1	30.9	28
12	1	43.9	28
2	2	0.0	29
20	2	6.2	29
23	2	40.0	29
10	2	40.5	29
3	3	0.0	13
9	3	24.2	13
25	3	28.5	13
8	3	29.2	13
4	4	0.0	9
24	4	1.6	9
37	4	3.8	9
16	4	7.6	9
5	5	0.0	5
29	5	5.6	5
12	5	6.6	5
33	5	6.9	5
6	6	0.0	34
16	6	35.8	34
23	6	56.8	34
4	6	64.3	34
7	7	0.0	19
18	7	14.8	19
31	7	20.9	19
9	7	34.8	19
8	8	0.0	9
21	8	6.6	9
25	8	12.3	9
34	8	19.9	9
9	9	0.0	12
15	9	10.6	12
7	9	22.0	12
3	9	22.3	12
10	10	0.0	35
2	10	48.9	35
20	10	56.2	35
23	10	96.5	35
11	11	0.0	16
22	11	8.5	16
38	11	8.9	16
17	11	20.9	16
12	12	0.0	8
29	12	2.4	8
5	12	10.6	8
32	12	11.9	8
13	13	0.0	7
34	13	2.1	7
25	13	7.0	7
29	13	12.3	7
14	14	0.0	12
26	14	9.2	12
36	14	11.7	12
17	14	14.6	12
15	15	0.0	34
9	15	30.1	34
33	15	58.6	34
5	15	63.3	34
16	16	0.0	24
4	16	20.2	24
37	16	22.2	24
24	16	24.1	24
17	17	0.0	30
38	17	31.1	30
19	17	31.9	30
14	17	36.6	30
18	18	0.0	6
31	18	2.0	6
7	18	4.7	6
40	18	11.5	6
19	19	0.0	9
22	19	9.5	9
17	19	9.6	9
11	19	12.7	9
20	20	0.0	6
2	20	1.3	6
23	20	7.0	6
10	20	9.6	6
21	21	0.0	25
8	21	18.4	25
25	21	52.4	25
3	21	62.4	25
22	22	0.0	10
11	22	5.3	10
38	22	10.1	10
19	22	10.5	10
23	23	0.0	34
20	23	39.6	34
2	23	46.9	34
6	23	56.8	34
24	24	0.0	10
4	24	1.8	10
37	24	3.8	10
16	24	10.1	10
25	25	0.0	10
34	25	8.7	10
13	25	10.0	10
8	25	13.6	10
26	26	0.0	35
36	26	20.5	35
14	26	26.8	35
17	26	46.3	35
27	27	0.0	17
28	27	30.0	17
1	27	31.9	17
22	27	32.2	17
28	28	0.0	16
1	28	17.7	16
29	28	25.6	16
12	28	25.7	16
29	29	0.0	10
12	29	3.0	10
5	29	11.3	10
28	29	16.0	10
30	30	0.0	35
39	30	30.0	35
40	30	53.0	35
4	30	66.8	35
31	31	0.0	33
18	31	10.7	33
7	31	36.4	33
40	31	52.5	33
32	32	0.0	23
1	32	23.8	23
12	32	34.1	23
38	32	39.0	23
33	33	0.0	35
37	33	33.1	35
24	33	42.8	35
4	33	47.0	35
34	34	0.0	34
13	34	10.0	34
25	34	29.7	34
5	34	55.2	34
35	35	0.0	22
20	35	47.5	22
2	35	48.7	22
36	35	49.4	22
36	36	0.0	24
26	36	14.1	24
14	36	23.4	24
17	36	45.0	24
37	37	0.0	24
24	37	9.2	24
4	37	10.2	24
16	37	22.2	24
38	38	0.0	14
11	38	7.8	14
22	38	14.1	14
17	38	14.5	14
39	39	0.0	7
30	39	6.0	7
40	39	11.9	7
16	39	19.0	7
40	40	0.0	13
30	40	19.7	13
31	40	20.7	13
39	40	22.0	13
