
Code
Dimension   Fixed Cost    Capacity
40	1164	115
Facility	Client	Transportation Cost	Demand
1	1	0.0	30
4	1	24.9	30
5	1	81.5	30
18	1	91.6	30
2	2	0.0	12
23	2	6.7	12
25	2	11.9	12
22	2	22.4	12
3	3	0.0	10
27	3	13.3	10
21	3	14.4	10
31	3	21.3	10
4	4	0.0	23
1	4	19.1	23
19	4	53.9	23
18	4	60.2	23
5	5	0.0	28
37	5	18.3	28
20	5	45.6	28
22	5	63.4	28
6	6	0.0	13
14	6	6.2	13
12	6	19.5	13
33	6	23.9	13
7	7	0.0	33
36	7	70.2	33
21	7	73.6	33
26	7	74.5	33
8	8	0.0	28
28	8	15.1	28
32	8	39.8	28
24	8	59.0	28
9	9	0.0	34
11	9	9.9	34
34	9	51.1	34
35	9	81.1	34
10	10	0.0	16
39	10	6.4	16
18	10	15.7	16
32	10	27.1	16
11	11	0.0	32
9	11	9.4	32
34	11	53.8	32
2	11	78.2	32
12	12	0.0	32
6	12	48.0	32
33	12	59.7	32
14	12	61.5	32
13	13	0.0	18
38	13	20.5	18
36	13	27.5	18
40	13	28.8	18
14	14	0.0	16
6	14	7.7	16
33	14	29.1	16
12	14	30.7	16
15	15	0.0	9
35	15	7.7	9
40	15	11.2	9
24	15	17.1	9
16	16	0.0	6
33	16	2.1	6
38	16	6.6	6
13	16	10.0	6
17	17	0.0	31
31	17	10.6	31
30	17	33.3	31
27	17	36.3	31
18	18	0.0	9
39	18	6.2	9
10	18	8.8	9
19	18	16.6	9
19	19	0.0	22
29	19	32.8	22
18	19	40.7	22
39	19	51.6	22
20	20	0.0	22
22	20	14.2	22
37	20	21.5	22
5	20	35.8	22
21	21	0.0	16
27	21	17.5	16
31	21	20.6	16
3	21	23.1	16
22	22	0.0	11
20	22	7.1	11
25	22	15.1	11
23	22	15.2	11
23	23	0.0	20
25	23	10.1	20
2	23	11.2	20
22	23	27.6	20
24	24	0.0	8
40	24	9.7	8
15	24	15.2	8
34	24	16.1	8
25	25	0.0	33
23	25	16.7	33
2	25	32.6	33
22	25	45.3	33
26	26	0.0	5
21	26	7.8	5
31	26	9.9	5
17	26	10.3	5
27	27	0.0	8
31	27	6.8	8
21	27	8.7	8
17	27	9.4	8
28	28	0.0	25
8	28	13.5	25
32	28	45.5	25
10	28	58.2	25
29	29	0.0	34
19	29	50.7	34
17	29	67.3	34
30	29	68.9	34
30	30	0.0	22
17	30	23.7	22
31	30	29.4	22
27	30	41.7	22
31	31	0.0	31
17	31	10.6	31
27	31	26.5	31
21	31	39.9	31
32	32	0.0	13
8	32	18.5	13
10	32	22.0	13
28	32	23.7	13
33	33	0.0	16
16	33	5.6	16
38	33	23.0	16
14	33	29.1	16
34	34	0.0	12
9	34	18.0	12
11	34	20.2	12
25	34	22.3	12
35	35	0.0	13
15	35	11.1	13
40	35	24.9	13
24	35	27.4	13
36	36	0.0	23
38	36	17.4	23
13	36	35.1	23
16	36	41.8	23
37	37	0.0	13
5	37	8.5	13
20	37	12.7	13
22	37	20.9	13
38	38	0.0	14
36	38	10.6	14
16	38	15.3	14
13	38	16.0	14
39	39	0.0	20
10	39	8.0	20
18	39	13.8	20
32	39	41.9	20
40	40	0.0	7
24	40	8.5	7
15	40	8.7	7
13	40	11.2	7
