
Code
Dimension   Fixed Cost    Capacity
40	1169	115
Facility	Client	Transportation Cost	Demand
1	1	0.0	12
3	1	20.2	12
8	1	20.6	12
24	1	28.6	12
2	2	0.0	9
39	2	8.3	9
36	2	10.2	9
29	2	10.9	9
3	3	0.0	31
8	3	1.3	31
24	3	30.2	31
10	3	51.3	31
4	4	0.0	20
14	4	19.9	20
18	4	25.9	20
22	4	29.5	20
5	5	0.0	20
13	5	16.6	20
19	5	26.2	20
30	5	28.5	20
6	6	0.0	14
15	6	26.9	14
16	6	30.2	14
36	6	30.5	14
7	7	0.0	18
28	7	25.7	18
40	7	35.2	18
25	7	36.1	18
8	8	0.0	32
3	8	1.3	32
24	8	29.9	32
10	8	52.8	32
9	9	0.0	15
18	9	8.2	15
38	9	15.5	15
22	9	16.6	15
10	10	0.0	21
21	10	30.8	21
8	10	34.7	21
3	10	34.8	21
11	11	0.0	14
32	11	5.8	14
31	11	27.3	14
23	11	29.4	14
12	12	0.0	31
17	12	38.3	31
39	12	42.5	31
2	12	46.9	31
13	13	0.0	9
5	13	7.5	9
19	13	13.7	9
30	13	15.3	9
14	14	0.0	32
22	14	22.3	32
4	14	31.9	32
18	14	32.1	32
15	15	0.0	17
29	15	15.9	17
36	15	17.7	17
6	15	32.6	17
16	16	0.0	32
35	16	21.8	32
6	16	69.1	32
11	16	73.3	32
17	17	0.0	7
12	17	8.6	7
39	17	13.0	7
23	17	16.4	7
18	18	0.0	15
9	18	8.2	15
22	18	9.6	15
14	18	15.0	15
19	19	0.0	18
5	19	23.6	18
13	19	27.5	18
21	19	33.4	18
20	20	0.0	11
23	20	14.2	11
33	20	21.6	11
32	20	23.3	11
21	21	0.0	9
10	21	13.2	9
19	21	16.7	9
3	21	27.2	9
22	22	0.0	33
18	22	21.1	33
14	22	23.0	33
9	22	36.5	33
23	23	0.0	31
39	23	36.7	31
20	23	40.1	31
32	23	52.6	31
24	24	0.0	21
8	24	19.6	21
3	24	20.4	21
10	24	44.3	21
25	25	0.0	8
40	25	4.3	8
26	25	6.3	8
28	25	7.6	8
26	26	0.0	20
25	26	15.8	20
40	26	20.6	20
28	26	32.8	20
27	27	0.0	15
38	27	11.5	15
4	27	26.2	15
9	27	26.9	15
28	28	0.0	14
25	28	13.3	14
40	28	18.1	14
7	28	20.0	14
29	29	0.0	24
36	29	10.7	24
15	29	22.5	24
2	29	29.0	24
30	30	0.0	30
37	30	32.8	30
34	30	37.9	30
5	30	42.7	30
31	31	0.0	23
33	31	11.0	23
11	31	44.9	23
32	31	48.7	23
32	32	0.0	18
11	32	7.5	18
23	32	30.6	18
31	32	38.1	18
33	33	0.0	26
31	33	12.4	26
20	33	51.1	26
11	33	57.8	26
34	34	0.0	14
37	34	9.6	14
14	34	14.7	14
30	34	17.7	14
35	35	0.0	13
16	35	8.9	13
11	35	35.4	13
6	35	36.5	13
36	36	0.0	16
29	36	7.2	16
15	36	16.6	16
2	36	18.1	16
37	37	0.0	27
34	37	18.5	27
30	37	29.5	27
14	37	45.5	27
38	38	0.0	21
27	38	16.1	21
9	38	21.7	21
18	38	26.4	21
39	39	0.0	17
2	39	15.7	17
23	39	20.1	17
12	39	23.3	17
40	40	0.0	14
25	40	7.5	14
26	40	14.4	14
28	40	18.1	14
