
Code
Dimension   Fixed Cost    Capacity
40	1259	133
Facility	Client	Transportation Cost	Demand
1	1	0.0	35
24	1	11.0	35
15	1	45.9	35
22	1	53.5	35
2	2	0.0	30
10	2	12.0	30
7	2	76.8	30
4	2	82.0	30
3	3	0.0	29
35	3	7.6	29
8	3	15.6	29
30	3	28.4	29
4	4	0.0	22
7	4	13.0	22
11	4	23.4	22
23	4	27.9	22
5	5	0.0	14
18	5	3.2	14
39	5	12.1	14
12	5	16.7	14
6	6	0.0	30
28	6	33.8	30
13	6	36.7	30
21	6	44.8	30
7	7	0.0	34
4	7	20.1	34
11	7	50.5	34
23	7	55.9	34
8	8	0.0	21
35	8	7.1	21
3	8	11.3	21
12	8	17.5	21
9	9	0.0	7
33	9	3.3	7
29	9	10.6	7
23	9	10.9	7
10	10	0.0	21
2	10	8.4	21
14	10	57.8	21
7	10	60.4	21
11	11	0.0	5
23	11	1.1	5
4	11	5.3	5
7	11	7.4	5
12	12	0.0	22
8	12	18.3	22
35	12	24.7	22
5	12	26.2	22
13	13	0.0	30
19	13	15.6	30
6	13	36.7	30
28	13	50.2	30
14	14	0.0	20
8	14	31.2	20
3	14	31.6	20
35	14	33.7	20
15	15	0.0	10
1	15	13.1	10
29	15	14.6	10
24	15	16.3	10
16	16	0.0	25
25	16	15.2	25
22	16	28.2	25
33	16	38.9	25
17	17	0.0	18
37	17	11.2	18
30	17	31.7	18
22	17	35.6	18
18	18	0.0	10
5	18	2.3	10
39	18	6.5	10
36	18	12.4	10
19	19	0.0	25
13	19	13.0	25
37	19	37.6	25
6	19	41.1	25
20	20	0.0	16
30	20	10.9	16
25	20	23.0	16
3	20	24.4	16
21	21	0.0	35
38	21	33.3	35
28	21	40.6	35
6	21	52.3	35
22	22	0.0	33
16	22	37.3	33
25	22	43.0	33
1	22	50.5	33
23	23	0.0	30
11	23	6.7	30
4	23	38.0	30
9	23	46.6	30
24	24	0.0	32
1	24	10.1	32
22	24	50.6	32
15	24	52.0	32
25	25	0.0	7
16	25	4.3	7
22	25	9.1	7
20	25	10.1	7
26	26	0.0	10
40	26	2.3	10
27	26	26.8	10
14	26	26.9	10
27	27	0.0	25
36	27	12.3	25
39	27	21.6	25
18	27	32.6	25
28	28	0.0	27
6	28	30.4	27
21	28	31.3	27
13	28	45.2	27
29	29	0.0	34
33	29	48.7	34
15	29	49.7	34
9	29	51.6	34
30	30	0.0	25
20	30	17.1	25
3	30	24.5	25
35	30	30.2	25
31	31	0.0	6
32	31	19.8	6
13	31	22.8	6
19	31	24.6	6
32	32	0.0	14
34	32	12.5	14
5	32	26.5	14
12	32	27.0	14
33	33	0.0	29
9	33	13.7	29
29	33	41.5	29
16	33	45.1	29
34	34	0.0	27
32	34	24.1	27
12	34	32.2	27
8	34	41.2	27
35	35	0.0	27
3	35	7.1	27
8	35	9.1	27
12	35	30.3	27
36	36	0.0	12
27	36	5.9	12
39	36	7.6	12
18	36	14.9	12
37	37	0.0	11
17	37	6.9	11
19	37	16.5	11
30	37	21.9	11
38	38	0.0	21
21	38	20.0	21
28	38	39.4	21
6	38	51.3	21
39	39	0.0	25
36	39	15.8	25
18	39	16.2	25
5	39	21.6	25
40	40	0.0	33
26	40	7.6	33
14	40	84.0	33
27	40	89.2	33
