
Code
Dimension   Fixed Cost    Capacity
40	1202	123
Facility	Client	Transportation Cost	Demand
1	1	0.0	17
20	1	24.8	17
39	1	27.6	17
8	1	30.1	17
2	2	0.0	26
23	2	14.5	26
38	2	31.4	26
7	2	51.7	26
3	3	0.0	8
13	3	6.8	8
24	3	9.1	8
6	3	10.9	8
4	4	0.0	31
22	4	63.5	31
39	4	74.3	31
23	4	76.4	31
5	5	0.0	21
16	5	16.6	21
15	5	17.9	21
24	5	26.5	21
6	6	0.0	9
13	6	8.6	9
18	6	10.4	9
11	6	10.6	9
7	7	0.0	19
14	7	20.1	19
25	7	20.3	19
17	7	30.3	19
8	8	0.0	13
35	8	11.4	13
17	8	20.8	13
1	8	23.0	13
9	9	0.0	10
40	9	9.0	10
15	9	17.0	10
33	9	20.0	10
10	10	0.0	33
26	10	38.8	33
37	10	52.3	33
21	10	58.2	33
11	11	0.0	23
6	11	27.0	23
3	11	32.6	23
13	11	38.9	23
12	12	0.0	25
28	12	16.8	25
17	12	48.6	25
10	12	52.4	25
13	13	0.0	20
24	13	13.9	20
3	13	17.0	20
6	13	19.1	20
14	14	0.0	15
17	14	11.2	15
7	14	15.9	15
35	14	29.8	15
15	15	0.0	11
16	15	8.9	11
5	15	9.4	11
33	15	11.7	11
16	16	0.0	26
5	16	20.5	26
15	16	21.1	26
34	16	22.3	26
17	17	0.0	15
14	17	11.2	15
35	17	19.2	15
7	17	23.9	15
18	18	0.0	16
20	18	16.2	16
6	18	18.5	16
13	18	22.9	16
19	19	0.0	24
29	19	27.8	24
31	19	74.6	24
11	19	86.8	24
20	20	0.0	8
18	20	8.1	8
24	20	9.4	8
13	20	9.8	8
21	21	0.0	29
37	21	9.3	29
26	21	18.4	29
32	21	26.7	29
22	22	0.0	32
39	22	48.2	32
4	22	65.6	32
36	22	72.7	32
23	23	0.0	24
2	23	13.4	24
38	23	40.3	24
8	23	50.2	24
24	24	0.0	29
13	24	20.2	29
3	24	33.0	29
20	24	34.1	29
25	25	0.0	18
7	25	19.3	18
38	25	25.6	18
14	25	36.2	18
26	26	0.0	11
37	26	6.7	11
21	26	7.0	11
10	26	12.9	11
27	27	0.0	12
30	27	5.9	12
34	27	6.6	12
16	27	11.6	12
28	28	0.0	31
12	28	20.9	31
17	28	54.9	31
35	28	62.6	31
29	29	0.0	16
19	29	18.5	16
31	29	51.1	16
30	29	53.3	16
30	30	0.0	16
27	30	7.8	16
34	30	16.2	16
16	30	22.3	16
31	31	0.0	34
30	31	47.9	34
3	31	50.1	34
27	31	52.5	34
32	32	0.0	8
37	32	5.7	8
21	32	7.4	8
26	32	10.3	8
33	33	0.0	25
34	33	16.8	25
15	33	26.7	25
16	33	28.9	25
34	34	0.0	35
27	34	19.1	35
33	34	23.5	35
16	34	30.1	35
35	35	0.0	14
8	35	12.2	14
17	35	18.0	14
14	35	27.9	14
36	36	0.0	26
9	36	55.1	26
40	36	56.8	26
22	36	59.1	26
37	37	0.0	7
21	37	2.2	7
26	37	4.2	7
32	37	5.0	7
38	38	0.0	30
2	38	36.2	30
25	38	42.6	30
23	38	50.4	30
39	39	0.0	33
22	39	49.7	33
1	39	53.6	33
20	39	66.9	33
40	40	0.0	24
9	40	21.6	24
33	40	47.5	24
15	40	51.8	24
