
Code
Dimension   Fixed Cost    Capacity
40	1246	131
Facility	Client	Transportation Cost	Demand
1	1	0.0	6
3	1	3.5	6
13	1	4.6	6
28	1	4.9	6
2	2	0.0	25
6	2	40.5	25
35	2	67.3	25
33	2	68.4	25
3	3	0.0	31
1	3	17.9	31
38	3	24.8	31
13	3	25.4	31
4	4	0.0	11
31	4	8.3	11
14	4	10.0	11
20	4	18.5	11
5	5	0.0	28
9	5	21.4	28
7	5	25.5	28
18	5	27.4	28
6	6	0.0	7
2	6	11.3	7
33	6	13.8	7
35	6	19.3	7
7	7	0.0	31
18	7	3.1	31
5	7	28.3	31
40	7	39.4	31
8	8	0.0	20
25	8	14.7	20
38	8	24.0	20
36	8	31.8	20
9	9	0.0	24
5	9	18.4	24
32	9	26.2	24
11	9	29.9	24
10	10	0.0	18
37	10	21.0	18
18	10	35.2	18
40	10	35.3	18
11	11	0.0	11
26	11	9.8	11
9	11	13.7	11
12	11	16.7	11
12	12	0.0	16
35	12	8.2	16
26	12	19.7	16
11	12	24.3	16
13	13	0.0	18
1	13	13.8	18
3	13	14.7	18
32	13	17.4	18
14	14	0.0	6
31	14	3.1	6
4	14	5.4	6
20	14	6.5	6
15	15	0.0	35
39	15	41.2	35
31	15	58.6	35
14	15	72.9	35
16	16	0.0	15
29	16	4.6	15
22	16	6.2	15
39	16	29.8	15
17	17	0.0	32
24	17	30.9	32
40	17	45.4	32
27	17	65.9	32
18	18	0.0	25
7	18	2.5	25
5	18	24.5	25
40	18	29.3	25
19	19	0.0	24
20	19	54.9	24
14	19	63.3	24
31	19	71.6	24
20	20	0.0	30
14	20	32.4	30
31	20	47.7	30
4	20	50.5	30
21	21	0.0	22
33	21	22.9	22
36	21	34.7	22
26	21	34.9	22
22	22	0.0	19
29	22	4.6	19
16	22	7.9	19
30	22	33.8	19
23	23	0.0	20
16	23	44.9	20
22	23	48.1	20
29	23	49.9	20
24	24	0.0	7
17	24	6.8	7
40	24	8.5	7
27	24	8.7	7
25	25	0.0	26
8	25	19.1	26
38	25	42.7	26
36	25	60.2	26
26	26	0.0	12
11	26	10.7	12
36	26	14.5	12
12	26	14.8	12
27	27	0.0	23
40	27	26.8	23
24	27	28.6	23
18	27	29.7	23
28	28	0.0	31
1	28	25.1	31
3	28	39.5	31
13	28	47.6	31
29	29	0.0	35
22	29	8.5	35
16	29	10.7	35
30	29	63.1	35
30	30	0.0	23
22	30	40.9	23
29	30	41.5	23
16	30	48.5	23
31	31	0.0	27
14	31	13.9	27
4	31	20.3	27
20	31	43.0	27
32	32	0.0	31
34	32	24.8	31
13	32	30.0	31
9	32	33.8	31
33	33	0.0	28
21	33	29.2	28
35	33	38.7	28
12	33	52.5	28
34	34	0.0	27
36	34	18.4	27
32	34	21.6	27
3	34	32.6	27
35	35	0.0	30
12	35	15.5	30
26	35	40.4	30
33	35	41.5	30
36	36	0.0	21
34	36	14.3	21
26	36	25.5	21
32	36	26.8	21
37	37	0.0	10
10	37	11.7	10
28	37	29.1	10
40	37	30.7	10
38	38	0.0	32
3	38	25.6	32
8	38	38.3	32
34	38	41.2	32
39	39	0.0	18
15	39	21.2	18
29	39	34.7	18
16	39	35.7	18
40	40	0.0	20
27	40	23.3	20
18	40	23.4	20
24	40	24.1	20
