
Code
Dimension   Fixed Cost    Capacity
40	1114	105
Facility	Client	Transportation Cost	Demand
1	1	0.0	5
14	1	1.2	5
37	1	2.8	5
17	1	6.4	5
2	2	0.0	12
23	2	11.0	12
28	2	11.0	12
3	2	11.1	12
3	3	0.0	27
28	3	12.4	27
2	3	25.0	27
4	3	26.7	27
4	4	0.0	9
5	4	8.5	9
3	4	8.9	9
28	4	12.6	9
5	5	0.0	19
4	5	18.0	19
3	5	24.1	19
28	5	27.0	19
6	6	0.0	28
10	6	17.5	28
13	6	18.7	28
28	6	26.8	28
7	7	0.0	7
26	7	3.5	7
30	7	6.2	7
40	7	8.5	7
8	8	0.0	9
25	8	8.1	9
10	8	12.5	9
29	8	13.0	9
9	9	0.0	13
34	9	22.9	13
11	9	24.0	13
21	9	26.2	13
10	10	0.0	13
13	10	5.8	13
6	10	8.1	13
8	10	18.1	13
11	11	0.0	12
12	11	19.8	12
9	11	22.2	12
34	11	28.0	12
12	12	0.0	23
17	12	21.9	23
37	12	29.4	23
14	12	33.0	23
13	13	0.0	23
10	13	10.2	23
6	13	15.4	23
28	13	33.3	23
14	14	0.0	35
1	14	8.2	35
37	14	14.5	35
17	14	37.7	35
15	15	0.0	7
23	15	10.4	7
19	15	12.1	7
2	15	14.2	7
16	16	0.0	13
38	16	7.4	13
40	16	24.5	13
26	16	27.5	13
17	17	0.0	29
12	17	27.6	29
14	17	31.2	29
37	17	35.5	29
18	18	0.0	32
25	18	36.0	32
36	18	50.0	32
10	18	53.2	32
19	19	0.0	10
15	19	17.3	10
23	19	22.1	10
2	19	31.1	10
20	20	0.0	10
31	20	10.3	10
36	20	17.4	10
39	20	17.8	10
21	21	0.0	18
35	21	23.9	18
9	21	36.3	18
24	21	52.8	18
22	22	0.0	14
39	22	23.8	14
36	22	36.6	14
20	22	39.8	14
23	23	0.0	24
2	23	22.0	24
3	23	29.7	24
15	23	35.5	24
24	24	0.0	10
33	24	8.0	10
35	24	18.2	10
32	24	18.4	10
25	25	0.0	22
8	25	19.9	22
18	25	24.7	22
40	25	25.0	22
26	26	0.0	10
7	26	4.9	10
40	26	9.0	10
30	26	13.7	10
27	27	0.0	15
38	27	29.1	15
16	27	32.5	15
39	27	36.0	15
28	28	0.0	35
3	28	16.1	35
2	28	32.1	35
6	28	33.5	35
29	29	0.0	24
8	29	34.7	24
6	29	35.8	24
5	29	36.9	24
30	30	0.0	24
7	30	21.3	24
26	30	32.9	24
8	30	40.5	24
31	31	0.0	18
36	31	18.0	18
20	31	18.5	18
39	31	28.0	18
32	32	0.0	22
33	32	24.3	22
24	32	40.5	22
4	32	45.1	22
33	33	0.0	14
24	33	11.2	14
32	33	15.5	14
35	33	33.4	14
34	34	0.0	24
9	34	42.3	24
30	34	42.5	24
11	34	56.0	24
35	35	0.0	18
21	35	23.9	18
24	35	32.8	18
33	35	42.9	18
36	36	0.0	15
39	36	13.7	15
31	36	15.0	15
18	36	23.4	15
37	37	0.0	5
14	37	2.1	5
1	37	2.8	5
17	37	6.1	5
38	38	0.0	13
16	38	7.4	13
40	38	20.1	13
27	38	25.3	13
39	39	0.0	24
36	39	21.9	24
31	39	37.3	24
22	39	40.8	24
40	40	0.0	20
26	40	18.1	20
25	40	22.8	20
7	40	24.2	20
