
Code
Dimension   Fixed Cost    Capacity
40	1141	109
Facility	Client	Transportation Cost	Demand
1	1	0.0	8
20	1	2.1	8
6	1	7.8	8
26	1	13.3	8
2	2	0.0	24
4	2	22.1	24
19	2	40.6	24
39	2	43.6	24
3	3	0.0	6
33	3	0.7	6
5	3	6.9	6
37	3	8.5	6
4	4	0.0	15
19	4	11.6	15
2	4	13.8	15
18	4	24.9	15
5	5	0.0	20
33	5	22.7	20
3	5	23.1	20
17	5	38.6	20
6	6	0.0	21
1	6	20.4	21
20	6	25.9	21
35	6	40.4	21
7	7	0.0	19
11	7	7.6	19
24	7	9.1	19
31	7	10.2	19
8	8	0.0	22
12	8	26.3	22
18	8	44.1	22
19	8	44.5	22
9	9	0.0	8
25	9	1.9	8
11	9	5.2	8
31	9	5.7	8
10	10	0.0	16
37	10	17.3	16
38	10	18.9	16
26	10	23.5	16
11	11	0.0	5
7	11	2.0	5
25	11	2.2	5
31	11	3.0	5
12	12	0.0	12
18	12	9.8	12
19	12	13.9	12
8	12	14.3	12
13	13	0.0	13
23	13	15.0	13
22	13	25.0	13
16	13	26.0	13
14	14	0.0	35
22	14	47.4	35
9	14	61.7	35
25	14	69.5	35
15	15	0.0	25
29	15	52.4	25
27	15	53.9	25
32	15	56.5	25
16	16	0.0	14
21	16	7.8	14
29	16	25.8	14
13	16	28.0	14
17	17	0.0	13
5	17	25.1	13
16	17	32.8	13
13	17	38.6	13
18	18	0.0	17
12	18	13.9	17
19	18	15.5	17
36	18	23.6	17
19	19	0.0	32
4	19	24.8	32
18	19	29.2	32
12	19	37.0	32
20	20	0.0	9
1	20	2.4	9
6	20	11.1	9
26	20	12.7	9
21	21	0.0	13
16	21	7.2	13
29	21	19.2	13
32	21	25.0	13
22	22	0.0	21
14	22	28.5	21
13	22	40.4	21
9	22	49.4	21
23	23	0.0	31
13	23	35.8	31
28	23	37.7	31
32	23	47.1	31
24	24	0.0	13
7	24	6.2	13
31	24	10.1	13
11	24	11.4	13
25	25	0.0	23
9	25	5.5	23
11	25	10.1	23
31	25	15.8	23
26	26	0.0	17
38	26	5.5	17
20	26	23.9	17
10	26	25.0	17
27	27	0.0	16
28	27	7.5	16
32	27	13.5	16
29	27	22.2	16
28	28	0.0	14
27	28	6.6	14
32	28	10.8	14
23	28	17.0	14
29	29	0.0	7
32	29	4.4	7
27	29	9.7	7
28	29	9.8	7
30	30	0.0	5
1	30	8.6	5
20	30	8.8	5
6	30	10.1	5
31	31	0.0	20
7	31	10.7	20
11	31	12.2	20
25	31	13.7	20
32	32	0.0	25
29	32	15.9	25
28	32	19.3	25
27	32	21.1	25
33	33	0.0	20
3	33	2.4	20
5	33	22.7	20
37	33	29.1	20
34	34	0.0	16
39	34	9.7	16
2	34	35.7	16
6	34	49.1	16
35	35	0.0	28
6	35	53.9	28
30	35	69.2	28
1	35	75.7	28
36	36	0.0	16
18	36	22.2	16
12	36	30.8	16
24	36	32.4	16
37	37	0.0	30
10	37	32.4	30
3	37	42.3	30
33	37	43.7	30
38	38	0.0	35
26	38	11.3	35
10	38	41.3	35
20	38	52.5	35
39	39	0.0	22
34	39	13.4	22
2	39	40.0	22
4	39	59.7	22
40	40	0.0	23
27	40	44.0	23
28	40	47.1	23
36	40	50.1	23
