
Code
Dimension   Fixed Cost    Capacity
40	1197	122
Facility	Client	Transportation Cost	Demand
1	1	0.0	29
10	1	6.2	29
17	1	41.8	29
24	1	62.9	29
2	2	0.0	24
6	2	29.8	24
4	2	30.1	24
32	2	43.3	24
3	3	0.0	22
38	3	23.7	22
37	3	30.4	22
7	3	32.1	22
4	4	0.0	21
2	4	26.4	21
21	4	36.9	21
18	4	47.3	21
5	5	0.0	30
32	5	30.2	30
14	5	32.6	30
25	5	34.4	30
6	6	0.0	25
2	6	31.1	25
25	6	33.4	25
13	6	39.4	25
7	7	0.0	10
38	7	10.9	10
3	7	14.6	10
19	7	15.6	10
8	8	0.0	32
27	8	6.6	32
34	8	23.0	32
16	8	23.9	32
9	9	0.0	29
33	9	17.6	29
23	9	31.9	29
22	9	33.6	29
10	10	0.0	28
1	10	6.0	28
17	10	34.4	28
24	10	66.6	28
11	11	0.0	25
22	11	45.0	25
13	11	54.6	25
36	11	55.7	25
12	12	0.0	29
31	12	36.8	29
7	12	57.8	29
3	12	63.5	29
13	13	0.0	19
6	13	29.9	19
25	13	38.3	19
11	13	41.5	19
14	14	0.0	19
32	14	20.4	19
5	14	20.6	19
24	14	31.7	19
15	15	0.0	11
16	15	4.4	11
37	15	8.9	11
34	15	10.4	11
16	16	0.0	5
15	16	2.0	5
34	16	2.7	5
8	16	3.7	5
17	17	0.0	15
10	17	18.4	15
1	17	21.6	15
35	17	29.7	15
18	18	0.0	10
34	18	4.6	10
21	18	5.4	10
27	18	7.0	10
19	19	0.0	5
30	19	2.9	5
26	19	5.3	5
7	19	7.8	5
20	20	0.0	25
29	20	14.5	25
26	20	42.2	25
30	20	47.8	25
21	21	0.0	7
18	21	3.8	7
27	21	6.3	7
34	21	7.0	7
22	22	0.0	15
9	22	17.4	15
23	22	20.6	15
33	22	24.3	15
23	23	0.0	23
36	23	16.7	23
33	23	20.9	23
9	23	25.3	23
24	24	0.0	8
32	24	11.1	8
14	24	13.4	8
2	24	16.2	8
25	25	0.0	21
5	25	24.1	21
6	25	28.0	21
32	25	30.5	21
26	26	0.0	31
30	26	16.0	31
19	26	32.9	31
20	26	52.3	31
27	27	0.0	27
8	27	5.5	27
18	27	19.0	27
34	27	19.5	27
28	28	0.0	15
19	28	25.4	15
35	28	27.1	15
30	28	32.6	15
29	29	0.0	10
20	29	5.8	10
26	29	20.8	10
30	29	21.9	10
30	30	0.0	13
26	30	6.7	13
19	30	7.5	13
20	30	24.9	13
31	31	0.0	19
12	31	24.1	19
39	31	28.8	19
40	31	47.1	19
32	32	0.0	20
5	32	20.1	20
14	32	21.5	20
24	32	27.8	20
33	33	0.0	31
9	33	18.8	31
23	33	28.2	31
36	33	49.2	31
34	34	0.0	34
18	34	15.7	34
16	34	18.7	34
8	34	24.4	34
35	35	0.0	20
28	35	36.1	20
17	35	39.6	20
19	35	48.2	20
36	36	0.0	20
23	36	14.5	20
33	36	31.7	20
37	36	32.9	20
37	37	0.0	31
15	37	25.1	31
16	37	36.7	31
3	37	42.8	31
38	38	0.0	5
3	38	5.4	5
7	38	5.5	5
34	38	7.1	5
39	39	0.0	20
31	39	30.3	20
40	39	43.9	20
12	39	52.6	20
40	40	0.0	32
26	40	60.6	32
39	40	70.3	32
30	40	76.3	32
