
Code
Dimension   Fixed Cost    Capacity
40	1186	117
Facility	Client	Transportation Cost	Demand
1	1	0.0	14
14	1	11.1	14
40	1	13.8	14
13	1	14.9	14
2	2	0.0	30
16	2	11.0	30
21	2	27.1	30
10	2	28.4	30
3	3	0.0	26
26	3	4.3	26
39	3	6.0	26
40	3	22.2	26
4	4	0.0	31
11	4	30.0	31
31	4	94.3	31
29	4	96.6	31
5	5	0.0	17
12	5	2.7	17
7	5	13.4	17
8	5	20.0	17
6	6	0.0	9
19	6	4.9	9
25	6	16.3	9
22	6	16.7	9
7	7	0.0	30
12	7	20.1	30
5	7	23.6	30
8	7	25.0	30
8	8	0.0	16
37	8	9.5	16
7	8	13.4	16
12	8	18.7	16
9	9	0.0	13
2	9	14.6	13
16	9	19.2	13
32	9	20.7	13
10	10	0.0	34
21	10	16.7	34
16	10	19.8	34
2	10	32.2	34
11	11	0.0	26
4	11	25.2	26
31	11	56.8	26
30	11	66.8	26
12	12	0.0	8
5	12	1.3	8
7	12	5.3	8
8	12	9.3	8
13	13	0.0	34
14	13	13.2	34
27	13	19.2	34
1	13	36.2	34
14	14	0.0	11
13	14	4.3	11
27	14	5.2	11
40	14	8.3	11
15	15	0.0	25
28	15	30.6	25
24	15	32.6	25
20	15	37.0	25
16	16	0.0	24
2	16	8.8	24
21	16	14.0	24
10	16	14.0	24
17	17	0.0	13
38	17	3.0	13
20	17	10.8	13
28	17	14.1	13
18	18	0.0	18
29	18	20.2	18
1	18	28.8	18
6	18	38.4	18
19	19	0.0	7
6	19	3.8	7
22	19	12.8	7
25	19	13.1	7
20	20	0.0	35
38	20	25.5	35
17	20	29.0	35
28	20	34.7	35
21	21	0.0	9
10	21	4.4	9
16	21	5.2	9
2	21	8.1	9
22	22	0.0	8
25	22	2.5	8
37	22	13.5	8
19	22	14.6	8
23	23	0.0	21
35	23	19.2	21
6	23	40.7	21
19	23	41.8	21
24	24	0.0	11
15	24	14.3	11
28	24	17.7	11
20	24	26.6	11
25	25	0.0	6
22	25	1.9	6
6	25	10.9	6
19	25	11.2	6
26	26	0.0	23
3	26	3.8	23
39	26	7.2	23
40	26	23.1	23
27	27	0.0	34
14	27	16.1	34
13	27	19.2	34
40	27	26.5	34
28	28	0.0	26
38	28	22.3	26
20	28	25.8	26
17	28	28.3	26
29	29	0.0	12
18	29	13.5	12
30	29	20.4	12
1	29	20.8	12
30	30	0.0	32
13	30	35.0	32
31	30	41.5	32
14	30	45.7	32
31	31	0.0	25
30	31	32.5	25
36	31	45.6	25
13	31	50.5	25
32	32	0.0	24
33	32	37.0	24
9	32	38.3	24
2	32	44.0	24
33	33	0.0	5
32	33	7.7	5
21	33	14.9	5
9	33	15.6	5
34	34	0.0	20
5	34	43.9	20
12	34	46.5	20
19	34	57.2	20
35	35	0.0	13
23	35	11.9	13
19	35	28.3	13
6	35	30.5	13
36	36	0.0	7
27	36	7.7	7
13	36	8.7	7
14	36	10.3	7
37	37	0.0	27
8	37	16.0	27
7	37	37.8	27
5	37	41.3	27
38	38	0.0	16
17	38	3.7	16
20	38	11.6	16
28	38	13.7	16
39	39	0.0	15
3	39	3.5	15
26	39	4.7	15
40	39	14.1	15
40	40	0.0	28
14	40	21.2	28
27	40	21.9	28
3	40	23.9	28
