
Code
Dimension   Fixed Cost    Capacity
40	1226	126
Facility	Client	Transportation Cost	Demand
1	1	0.0	11
9	1	11.1	11
38	1	13.0	11
16	1	13.4	11
2	2	0.0	17
30	2	11.5	17
11	2	19.7	17
25	2	20.8	17
3	3	0.0	14
17	3	6.8	14
5	3	12.1	14
39	3	26.2	14
4	4	0.0	6
6	4	6.6	6
10	4	6.9	6
28	4	8.6	6
5	5	0.0	25
17	5	9.6	25
3	5	21.6	25
39	5	25.5	25
6	6	0.0	16
10	6	12.7	16
4	6	17.5	16
15	6	22.1	16
7	7	0.0	8
27	7	3.4	8
14	7	5.4	8
22	7	10.0	8
8	8	0.0	34
20	8	50.1	34
33	8	62.2	34
12	8	89.3	34
9	9	0.0	24
16	9	15.6	24
1	9	24.2	24
34	9	26.3	24
10	10	0.0	30
15	10	18.1	30
6	10	23.8	30
4	10	34.7	30
11	11	0.0	8
2	11	9.3	8
25	11	12.4	8
30	11	13.7	8
12	12	0.0	27
20	12	31.3	27
28	12	32.3	27
33	12	55.8	27
13	13	0.0	33
29	13	19.2	33
23	13	43.7	33
36	13	44.0	33
14	14	0.0	35
22	14	20.8	35
7	14	23.6	35
25	14	31.5	35
15	15	0.0	14
10	15	8.4	14
18	15	10.4	14
23	15	18.1	14
16	16	0.0	27
34	16	15.9	27
9	16	17.5	27
1	16	32.8	27
17	17	0.0	23
5	17	8.8	23
3	17	11.1	23
39	17	32.3	23
18	18	0.0	15
15	18	11.2	15
35	18	19.0	15
10	18	20.1	15
19	19	0.0	9
30	19	12.6	9
2	19	16.9	9
22	19	21.6	9
20	20	0.0	33
12	20	38.2	33
33	20	46.3	33
8	20	48.6	33
21	21	0.0	20
32	21	9.5	20
18	21	54.0	20
4	21	56.0	20
22	22	0.0	7
25	22	2.2	7
14	22	4.2	7
7	22	8.7	7
23	23	0.0	7
29	23	5.8	7
36	23	6.8	7
26	23	7.0	7
24	24	0.0	35
40	24	43.8	35
37	24	50.3	35
38	24	66.5	35
25	25	0.0	15
22	25	4.8	15
14	25	13.5	15
2	25	18.4	15
26	26	0.0	21
23	26	21.1	21
36	26	26.7	21
6	26	29.8	21
27	27	0.0	23
7	27	9.8	23
14	27	25.3	23
22	27	38.5	23
28	28	0.0	32
12	28	38.3	32
4	28	45.7	32
3	28	68.8	32
29	29	0.0	34
13	29	19.8	34
23	29	28.2	34
36	29	41.9	34
30	30	0.0	15
2	30	10.1	15
19	30	21.0	15
11	30	25.6	15
31	31	0.0	26
37	31	30.7	26
38	31	39.4	26
1	31	42.1	26
32	32	0.0	16
21	32	7.6	16
12	32	43.0	16
4	32	44.1	16
33	33	0.0	28
34	33	39.2	28
20	33	39.3	28
8	33	51.2	28
34	34	0.0	7
16	34	4.1	7
9	34	7.7	7
33	34	9.8	7
35	35	0.0	12
18	35	15.2	12
29	35	16.3	12
13	35	18.7	12
36	36	0.0	27
23	36	26.2	27
29	36	33.3	27
26	36	34.3	27
37	37	0.0	16
31	37	18.9	16
24	37	23.0	16
38	37	34.5	16
38	38	0.0	35
39	38	40.6	35
1	38	41.2	35
31	38	53.0	35
39	39	0.0	22
5	39	22.5	22
38	39	25.5	22
16	39	30.0	22
40	40	0.0	34
24	40	42.6	34
11	40	77.4	34
37	40	86.4	34
