
Code
Dimension   Fixed Cost    Capacity
40	1204	124
Facility	Client	Transportation Cost	Demand
1	1	0.0	13
29	1	11.4	13
30	1	14.2	13
32	1	17.2	13
2	2	0.0	14
24	2	9.2	14
33	2	11.0	14
27	2	16.9	14
3	3	0.0	20
13	3	3.2	20
5	3	34.8	20
14	3	40.2	20
4	4	0.0	20
19	4	15.6	20
25	4	34.4	20
6	4	40.0	20
5	5	0.0	17
40	5	13.3	17
38	5	22.5	17
13	5	26.9	17
6	6	0.0	7
31	6	8.5	7
23	6	11.4	7
25	6	11.4	7
7	7	0.0	16
35	7	13.5	16
5	7	25.7	16
36	7	33.3	16
8	8	0.0	32
12	8	32.1	32
28	8	58.9	32
18	8	59.5	32
9	9	0.0	10
14	9	11.0	10
15	9	15.6	10
3	9	30.4	10
10	10	0.0	21
18	10	12.7	21
39	10	29.8	21
11	10	36.4	21
11	11	0.0	29
39	11	12.9	29
22	11	39.7	29
10	11	50.2	29
12	12	0.0	31
8	12	31.1	31
28	12	41.9	31
16	12	54.2	31
13	13	0.0	18
3	13	2.9	18
5	13	28.5	18
40	13	34.9	18
14	14	0.0	19
9	14	20.9	19
15	14	29.7	19
3	14	38.2	19
15	15	0.0	29
9	15	45.2	29
14	15	45.3	29
3	15	71.5	29
16	16	0.0	30
28	16	17.6	30
21	16	36.4	30
12	16	52.5	30
17	17	0.0	20
24	17	12.5	20
27	17	24.2	20
2	17	24.9	20
18	18	0.0	20
10	18	12.1	20
39	18	32.4	20
8	18	37.2	20
19	19	0.0	18
4	19	14.0	18
6	19	33.2	18
25	19	39.6	18
20	20	0.0	21
34	20	25.5	21
29	20	28.4	21
30	20	38.9	21
21	21	0.0	31
16	21	37.6	31
32	21	40.2	31
28	21	54.8	31
22	22	0.0	28
31	22	27.6	28
11	22	38.3	28
39	22	47.7	28
23	23	0.0	24
25	23	17.3	24
31	23	19.6	24
36	23	28.9	24
24	24	0.0	15
17	24	9.3	15
2	24	9.8	15
27	24	13.4	15
25	25	0.0	26
23	25	18.7	26
31	25	35.3	26
36	25	41.6	26
26	26	0.0	29
30	26	33.1	29
32	26	40.2	29
1	26	43.8	29
27	27	0.0	26
24	27	23.3	26
2	27	31.4	26
17	27	31.5	26
28	28	0.0	11
16	28	6.5	11
12	28	14.9	11
21	28	19.5	11
29	29	0.0	6
30	29	3.5	6
1	29	5.3	6
34	29	8.0	6
30	30	0.0	21
29	30	12.3	21
1	30	22.9	21
26	30	24.0	21
31	31	0.0	28
23	31	22.8	28
22	31	27.6	28
6	31	34.1	28
32	32	0.0	20
21	32	26.0	20
1	32	26.4	20
26	32	27.7	20
33	33	0.0	32
2	33	25.2	32
34	33	40.3	32
24	33	41.7	32
34	34	0.0	7
20	34	8.5	7
33	34	8.8	7
29	34	9.3	7
35	35	0.0	11
7	35	9.3	11
36	35	13.8	11
20	35	25.3	11
36	36	0.0	12
23	36	14.5	12
35	36	15.0	12
25	36	19.2	12
37	37	0.0	23
32	37	42.5	23
1	37	45.0	23
8	37	45.3	23
38	38	0.0	27
40	38	14.9	27
5	38	35.8	27
17	38	37.7	27
39	39	0.0	29
11	39	12.9	29
10	39	41.1	29
18	39	47.0	29
40	40	0.0	22
38	40	12.1	22
5	40	17.3	22
34	40	34.9	22
