
Code
Dimension   Fixed Cost    Capacity
40	1159	112
Facility	Client	Transportation Cost	Demand
1	1	0.0	16
27	1	18.4	16
37	1	22.6	16
25	1	32.2	16
2	2	0.0	8
28	2	7.2	8
17	2	9.0	8
38	2	14.9	8
3	3	0.0	34
23	3	36.5	34
9	3	47.0	34
20	3	54.8	34
4	4	0.0	32
32	4	14.4	32
40	4	28.1	32
10	4	50.2	32
5	5	0.0	20
24	5	3.7	20
26	5	16.8	20
7	5	40.7	20
6	6	0.0	13
17	6	18.4	13
2	6	28.3	13
25	6	31.0	13
7	7	0.0	18
16	7	22.5	18
10	7	24.3	18
5	7	36.6	18
8	8	0.0	9
11	8	4.3	9
14	8	8.6	9
18	8	9.7	9
9	9	0.0	15
20	9	17.1	15
3	9	20.7	15
30	9	26.6	15
10	10	0.0	24
32	10	27.3	24
7	10	32.4	24
40	10	34.2	24
11	11	0.0	23
8	11	10.9	23
36	11	32.3	23
14	11	32.9	23
12	12	0.0	23
33	12	18.9	23
27	12	27.3	23
37	12	30.0	23
13	13	0.0	7
31	13	6.9	7
30	13	8.8	7
34	13	9.5	7
14	14	0.0	9
18	14	7.6	9
8	14	8.6	9
11	14	12.9	9
15	15	0.0	19
22	15	15.9	19
36	15	19.0	19
39	15	29.8	19
16	16	0.0	20
35	16	17.9	20
7	16	25.0	20
10	16	33.8	20
17	17	0.0	28
2	17	31.6	28
6	17	39.6	28
28	17	53.8	28
18	18	0.0	5
14	18	4.2	5
8	18	5.4	5
11	18	7.3	5
19	19	0.0	33
21	19	13.3	33
40	19	36.1	33
10	19	52.1	33
20	20	0.0	11
9	20	12.6	11
3	20	17.7	11
14	20	21.9	11
21	21	0.0	6
19	21	2.4	6
40	21	8.5	6
12	21	11.4	6
22	22	0.0	9
36	22	4.5	9
15	22	7.6	9
11	22	15.5	9
23	23	0.0	21
3	23	22.6	21
9	23	49.1	21
14	23	49.1	21
24	24	0.0	35
5	24	6.5	35
26	24	30.7	35
7	24	76.4	35
25	25	0.0	8
1	25	16.1	8
6	25	19.1	8
38	25	20.7	8
26	26	0.0	14
5	26	11.8	14
24	26	12.3	14
18	26	24.0	14
27	27	0.0	28
37	27	10.6	28
1	27	32.2	28
12	27	33.2	28
28	28	0.0	32
2	28	28.7	32
34	28	42.6	32
31	28	45.8	32
29	29	0.0	30
30	29	67.7	30
9	29	70.9	30
3	29	84.7	30
30	30	0.0	9
13	30	11.3	9
9	30	16.0	9
31	30	18.3	9
31	31	0.0	14
13	31	13.9	14
34	31	17.9	14
28	31	20.0	14
32	32	0.0	30
4	32	13.5	30
40	32	20.5	30
10	32	34.1	30
33	33	0.0	26
12	33	21.3	26
37	33	37.4	26
27	33	39.9	26
34	34	0.0	17
31	34	21.8	17
28	34	22.6	17
13	34	23.0	17
35	35	0.0	7
16	35	6.3	7
7	35	14.9	7
39	35	15.7	7
36	36	0.0	30
22	36	14.9	30
15	36	30.0	30
11	36	42.1	30
37	37	0.0	12
27	37	4.5	12
12	37	15.7	12
1	37	16.9	12
38	38	0.0	7
34	38	10.2	7
28	38	12.6	7
2	38	13.1	7
39	39	0.0	16
36	39	23.4	16
15	39	25.1	16
22	39	29.5	16
40	40	0.0	34
32	40	23.2	34
4	40	29.8	34
19	40	37.2	34
