
Code
Dimension   Fixed Cost    Capacity
40	1183	116
Facility	Client	Transportation Cost	Demand
1	1	0.0	8
31	1	6.1	8
20	1	8.1	8
10	1	9.3	8
2	2	0.0	29
12	2	16.7	29
16	2	23.5	29
21	2	31.1	29
3	3	0.0	28
36	3	52.2	28
27	3	56.0	28
10	3	61.1	28
4	4	0.0	22
9	4	49.2	22
32	4	56.2	22
5	4	57.8	22
5	5	0.0	12
39	5	15.7	12
14	5	21.6	12
20	5	24.1	12
6	6	0.0	32
28	6	25.3	32
37	6	63.7	32
38	6	71.1	32
7	7	0.0	23
11	7	15.6	23
35	7	24.9	23
24	7	26.9	23
8	8	0.0	6
13	8	4.8	6
22	8	6.6	6
2	8	12.5	6
9	9	0.0	21
27	9	8.9	21
36	9	34.8	21
4	9	47.0	21
10	10	0.0	9
35	10	5.1	9
31	10	5.3	9
1	10	10.4	9
11	11	0.0	20
7	11	13.6	20
24	11	21.9	20
25	11	26.4	20
12	12	0.0	12
16	12	4.2	12
21	12	6.0	12
2	12	6.9	12
13	13	0.0	24
8	13	19.2	24
2	13	38.3	24
22	13	40.0	24
14	14	0.0	6
20	14	4.7	6
1	14	7.0	6
19	14	10.3	6
15	15	0.0	16
18	15	13.2	16
26	15	19.3	16
21	15	26.7	16
16	16	0.0	18
12	16	6.3	18
21	16	8.2	18
2	16	14.6	18
17	17	0.0	23
22	17	35.8	23
28	17	54.2	23
36	17	56.3	23
18	18	0.0	28
15	18	23.2	28
33	18	41.9	28
26	18	56.6	28
19	19	0.0	6
20	19	5.5	6
1	19	8.3	6
14	19	10.3	6
20	20	0.0	24
14	20	19.0	24
19	20	22.2	24
1	20	24.2	24
21	21	0.0	11
16	21	5.0	11
12	21	5.5	11
26	21	7.9	11
22	22	0.0	22
8	22	24.3	22
17	22	34.2	22
13	22	36.6	22
23	23	0.0	23
30	23	12.4	23
29	23	33.7	23
34	23	36.7	23
24	24	0.0	9
11	24	9.8	9
7	24	10.5	9
35	24	20.2	9
25	25	0.0	30
35	25	33.5	30
11	25	39.6	30
10	25	43.2	30
26	26	0.0	11
21	26	7.9	11
16	26	12.7	11
12	26	13.1	11
27	27	0.0	33
9	27	13.9	33
36	27	44.9	33
3	27	66.0	33
28	28	0.0	32
6	28	25.3	32
38	28	50.9	32
17	28	75.3	32
29	29	0.0	17
30	29	16.1	17
23	29	24.9	17
38	29	30.7	17
30	30	0.0	6
23	30	3.2	6
29	30	5.7	6
34	30	9.8	6
31	31	0.0	14
10	31	8.2	14
35	31	9.8	14
1	31	10.6	14
32	32	0.0	30
40	32	33.2	30
34	32	36.8	30
4	32	76.6	30
33	33	0.0	22
18	33	33.0	22
15	33	49.5	22
37	33	54.9	22
34	34	0.0	5
40	34	3.3	5
32	34	6.1	5
23	34	8.0	5
35	35	0.0	27
10	35	15.2	27
31	35	19.0	27
7	35	29.2	27
36	36	0.0	21
27	36	28.6	21
9	36	34.8	21
3	36	39.2	21
37	37	0.0	24
6	37	47.8	24
33	37	59.9	24
28	37	64.4	24
38	38	0.0	30
28	38	47.7	30
29	38	54.2	30
30	38	62.7	30
39	39	0.0	30
5	39	39.2	30
4	39	84.3	30
20	39	89.4	30
40	40	0.0	13
34	40	8.7	13
32	40	14.4	13
23	40	26.8	13
