
Code
Dimension   Fixed Cost    Capacity
40	1199	124
Facility	Client	Transportation Cost	Demand
1	1	0.0	22
38	1	31.4	22
9	1	34.6	22
31	1	42.3	22
2	2	0.0	23
24	2	6.0	23
10	2	38.9	23
28	2	39.5	23
3	3	0.0	19
17	3	29.2	19
35	3	47.3	19
31	3	47.8	19
4	4	0.0	26
27	4	16.2	26
15	4	29.9	26
14	4	39.2	26
5	5	0.0	24
37	5	16.1	24
29	5	26.6	24
12	5	36.0	24
6	6	0.0	13
22	6	33.5	13
32	6	33.8	13
11	6	36.6	13
7	7	0.0	33
19	7	7.8	33
20	7	9.6	33
30	7	20.8	33
8	8	0.0	27
10	8	18.0	27
28	8	36.7	27
23	8	47.8	27
9	9	0.0	20
16	9	28.7	20
1	9	31.4	20
28	9	40.1	20
10	10	0.0	7
8	10	4.7	7
28	10	4.9	7
2	10	11.8	7
11	11	0.0	16
39	11	13.6	16
22	11	14.0	16
25	11	26.1	16
12	12	0.0	19
23	12	4.9	19
29	12	14.2	19
37	12	27.9	19
13	13	0.0	26
18	13	18.3	26
14	13	24.7	26
25	13	45.0	26
14	14	0.0	32
13	14	30.4	32
18	14	35.6	32
4	14	48.3	32
15	15	0.0	13
27	15	7.3	13
4	15	14.9	13
34	15	20.8	13
16	16	0.0	6
9	16	8.6	6
26	16	10.5	6
10	16	13.2	6
17	17	0.0	10
31	17	13.3	10
33	17	14.9	10
3	17	15.4	10
18	18	0.0	33
13	18	23.2	33
14	18	36.7	33
4	18	78.2	33
19	19	0.0	30
7	19	7.1	30
20	19	15.0	30
30	19	24.0	30
20	20	0.0	33
7	20	9.6	33
19	20	16.6	33
36	20	18.2	33
21	21	0.0	11
40	21	6.5	11
32	21	24.6	11
11	21	29.4	11
22	22	0.0	22
39	22	9.0	22
11	22	19.2	22
25	22	33.6	22
23	23	0.0	31
12	23	8.0	31
29	23	30.0	31
37	23	53.3	31
24	24	0.0	13
2	24	3.4	13
28	24	22.6	13
10	24	23.6	13
25	25	0.0	12
39	25	13.5	12
22	25	18.3	12
4	25	19.5	12
26	26	0.0	13
16	26	22.7	13
9	26	27.0	13
1	26	45.8	13
27	27	0.0	22
15	27	12.3	22
4	27	13.7	22
14	27	41.8	22
28	28	0.0	23
10	28	16.1	23
38	28	27.4	23
8	28	31.3	23
29	29	0.0	15
12	29	11.2	15
37	29	12.0	15
23	29	14.5	15
30	30	0.0	12
7	30	7.6	12
20	30	8.1	12
19	30	9.6	12
31	31	0.0	32
33	31	18.2	32
38	31	41.4	32
17	31	42.4	32
32	32	0.0	6
40	32	12.6	6
21	32	13.4	6
6	32	15.6	6
33	33	0.0	35
31	33	19.9	35
38	33	50.0	35
17	33	52.3	35
34	34	0.0	26
36	34	41.5	26
15	34	41.7	26
14	34	49.9	26
35	35	0.0	33
17	35	62.4	33
3	35	82.1	33
40	35	87.3	33
36	36	0.0	8
20	36	4.4	8
7	36	6.7	8
19	36	8.1	8
37	37	0.0	24
5	37	16.1	24
29	37	19.3	24
12	37	35.3	24
38	38	0.0	31
28	38	37.0	31
31	38	40.1	31
1	38	44.2	31
39	39	0.0	12
22	39	4.9	12
11	39	10.2	12
25	39	13.5	12
40	40	0.0	16
21	40	9.5	16
32	40	33.6	16
35	40	42.3	16
