
Code
Dimension   Fixed Cost    Capacity
40	1257	133
Facility	Client	Transportation Cost	Demand
1	1	0.0	12
35	1	20.0	12
21	1	33.8	12
15	1	37.7	12
2	2	0.0	29
29	2	25.0	29
22	2	55.1	29
33	2	55.6	29
3	3	0.0	26
17	3	28.7	26
28	3	30.9	26
34	3	58.7	26
4	4	0.0	14
6	4	20.3	14
8	4	24.9	14
26	4	33.4	14
5	5	0.0	28
15	5	17.0	28
36	5	24.9	28
23	5	47.5	28
6	6	0.0	25
4	6	36.2	25
26	6	39.4	25
19	6	52.9	25
7	7	0.0	34
29	7	46.3	34
16	7	53.0	34
14	7	56.2	34
8	8	0.0	23
4	8	40.9	23
37	8	65.9	23
38	8	66.7	23
9	9	0.0	5
16	9	6.9	5
14	9	12.0	5
7	9	13.0	5
10	10	0.0	26
22	10	18.1	26
39	10	36.9	26
40	10	37.7	26
11	11	0.0	22
24	11	10.9	22
23	11	38.5	22
19	11	41.7	22
12	12	0.0	27
31	12	9.9	27
27	12	13.3	27
21	12	31.7	27
13	13	0.0	27
19	13	56.4	27
24	13	59.3	27
11	13	69.4	27
14	14	0.0	26
16	14	27.2	26
28	14	40.1	26
7	14	43.0	26
15	15	0.0	32
5	15	19.5	32
36	15	34.5	32
21	15	53.2	32
16	16	0.0	34
14	16	35.6	34
9	16	47.0	34
7	16	53.0	34
17	17	0.0	17
28	17	4.5	17
3	17	18.8	17
34	17	29.9	17
18	18	0.0	19
32	18	6.0	19
37	18	14.5	19
40	18	18.7	19
19	19	0.0	25
11	19	47.4	25
24	19	48.9	25
13	19	52.2	25
20	20	0.0	18
31	20	17.8	18
22	20	20.8	18
33	20	21.6	18
21	21	0.0	23
12	21	27.0	23
31	21	31.9	23
27	21	37.7	23
22	22	0.0	33
10	22	22.9	33
20	22	38.1	33
27	22	48.4	33
23	23	0.0	13
36	23	20.2	13
5	23	22.0	13
25	23	22.6	13
24	24	0.0	27
11	24	13.3	27
19	24	52.8	27
13	24	59.3	27
25	25	0.0	5
27	25	6.6	5
36	25	6.7	5
12	25	6.9	5
26	26	0.0	26
18	26	27.7	26
32	26	35.6	26
30	26	35.8	26
27	27	0.0	23
31	27	7.2	23
12	27	11.3	23
20	27	27.7	23
28	28	0.0	31
17	28	8.1	31
3	28	36.8	31
14	28	47.8	31
29	29	0.0	9
2	29	7.7	9
7	29	12.3	9
14	29	18.2	9
30	30	0.0	22
40	30	13.2	22
26	30	30.3	22
18	30	31.4	22
31	31	0.0	19
27	31	5.9	19
12	31	6.9	19
20	31	18.8	19
32	32	0.0	34
18	32	10.7	34
37	32	15.5	34
39	32	31.9	34
33	33	0.0	7
20	33	8.4	7
35	33	12.5	7
21	33	13.1	7
34	34	0.0	29
38	34	25.3	29
37	34	46.7	29
17	34	51.0	29
35	35	0.0	19
1	35	31.6	19
33	35	33.8	19
21	35	42.3	19
36	36	0.0	12
5	36	10.7	12
15	36	12.9	12
25	36	16.1	12
37	37	0.0	7
32	37	3.2	7
18	37	5.3	7
38	37	5.5	7
38	38	0.0	26
37	38	20.3	26
34	38	22.6	26
32	38	32.1	26
39	39	0.0	31
32	39	29.0	31
37	39	30.8	31
18	39	34.2	31
40	40	0.0	22
30	40	13.2	22
18	40	21.6	22
39	40	24.5	22
