
Code
Dimension   Fixed Cost    Capacity
40	1159	113
Facility	Client	Transportation Cost	Demand
1	1	0.0	8
4	1	26.2	8
19	1	32.0	8
9	1	32.5	8
2	2	0.0	20
13	2	8.2	20
30	2	31.2	20
25	2	31.2	20
3	3	0.0	22
14	3	5.4	22
11	3	8.9	22
35	3	17.1	22
4	4	0.0	21
12	4	27.1	21
28	4	29.4	21
19	4	35.3	21
5	5	0.0	29
10	5	46.3	29
37	5	48.9	29
23	5	51.2	29
6	6	0.0	14
32	6	22.7	14
9	6	28.4	14
18	6	35.3	14
7	7	0.0	11
34	7	3.2	11
40	7	23.1	11
23	7	28.3	11
8	8	0.0	23
30	8	34.8	23
36	8	37.0	23
27	8	37.5	23
9	9	0.0	35
32	9	28.4	35
19	9	50.9	35
2	9	68.3	35
10	10	0.0	34
37	10	14.8	34
33	10	42.8	34
5	10	54.3	34
11	11	0.0	15
14	11	3.8	15
3	11	6.1	15
17	11	7.3	15
12	12	0.0	5
28	12	4.3	5
38	12	5.4	5
4	12	6.4	5
13	13	0.0	18
2	13	7.4	18
25	13	20.7	18
16	13	23.9	18
14	14	0.0	19
3	14	4.7	19
11	14	4.8	19
35	14	13.2	19
15	15	0.0	22
21	15	4.9	22
24	15	25.7	22
20	15	30.2	22
16	16	0.0	25
25	16	9.8	25
13	16	33.1	25
26	16	36.1	25
17	17	0.0	8
11	17	3.9	8
14	17	5.7	8
3	17	7.1	8
18	18	0.0	21
30	18	21.0	21
2	18	42.5	21
32	18	45.3	21
19	19	0.0	8
20	19	10.4	8
9	19	11.6	8
4	19	13.4	8
20	20	0.0	20
21	20	25.3	20
19	20	26.0	20
15	20	27.4	20
21	21	0.0	14
15	21	3.1	14
24	21	14.4	14
20	21	17.7	14
22	22	0.0	21
36	22	21.3	21
29	22	24.3	21
35	22	46.6	21
23	23	0.0	25
5	23	44.2	25
10	23	56.3	25
34	23	56.9	25
24	24	0.0	7
21	24	7.2	7
26	24	7.2	7
15	24	8.2	7
25	25	0.0	32
16	25	12.5	32
13	25	36.8	32
24	25	41.8	32
26	26	0.0	12
24	26	12.4	12
16	26	17.3	12
25	26	18.9	12
27	27	0.0	27
8	27	44.0	27
36	27	46.5	27
30	27	50.6	27
28	28	0.0	19
12	28	16.4	19
38	28	22.1	19
4	28	26.6	19
29	29	0.0	25
35	29	26.6	25
22	29	29.0	25
14	29	35.0	25
30	30	0.0	21
18	30	21.0	21
8	30	31.8	21
2	30	32.7	21
31	31	0.0	23
39	31	10.8	23
33	31	14.9	23
37	31	37.0	23
32	32	0.0	5
9	32	4.1	5
2	32	7.8	5
6	32	8.1	5
33	33	0.0	13
39	33	4.6	13
31	33	8.4	13
37	33	14.0	13
34	34	0.0	17
7	34	5.0	17
23	34	38.7	17
40	34	39.6	17
35	35	0.0	6
14	35	4.2	6
3	35	4.7	6
11	35	5.6	6
36	36	0.0	21
22	36	21.3	21
8	36	33.8	21
27	36	36.2	21
37	37	0.0	21
10	37	9.1	21
33	37	22.6	21
39	37	30.0	21
38	38	0.0	24
12	38	25.9	24
28	38	28.0	24
4	38	55.0	24
39	39	0.0	28
33	39	10.0	28
31	39	13.1	28
37	39	40.0	28
40	40	0.0	17
3	40	15.7	17
11	40	19.2	17
14	40	19.3	17
