
Code
Dimension   Fixed Cost    Capacity
40	1230	127
Facility	Client	Transportation Cost	Demand
1	1	0.0	7
11	1	5.8	7
33	1	7.5	7
38	1	10.6	7
2	2	0.0	30
11	2	40.9	30
33	2	41.1	30
32	2	44.1	30
3	3	0.0	28
17	3	16.3	28
36	3	37.7	28
7	3	41.4	28
4	4	0.0	11
19	4	11.9	11
9	4	14.5	11
12	4	20.1	11
5	5	0.0	33
17	5	46.1	33
14	5	51.2	33
25	5	54.1	33
6	6	0.0	20
14	6	18.8	20
39	6	23.1	20
25	6	32.3	20
7	7	0.0	25
39	7	27.1	25
17	7	37.0	25
3	7	37.0	25
8	8	0.0	5
29	8	4.3	5
13	8	6.4	5
15	8	7.1	5
9	9	0.0	20
19	9	17.7	20
16	9	22.7	20
4	9	26.4	20
10	10	0.0	16
33	10	27.1	16
1	10	38.3	16
11	10	41.5	16
11	11	0.0	18
1	11	14.9	18
33	11	16.4	18
2	11	24.6	18
12	12	0.0	35
18	12	60.9	35
4	12	64.0	35
35	12	74.9	35
13	13	0.0	32
15	13	4.9	32
22	13	25.2	32
20	13	26.3	32
14	14	0.0	8
25	14	5.6	8
6	14	7.5	8
37	14	9.9	8
15	15	0.0	35
13	15	5.4	35
20	15	24.4	35
34	15	27.8	35
16	16	0.0	27
9	16	30.7	27
28	16	46.2	27
8	16	46.9	27
17	17	0.0	23
3	17	13.4	23
5	17	32.1	23
7	17	34.0	23
18	18	0.0	31
12	18	53.9	31
30	18	81.8	31
31	18	86.7	31
19	19	0.0	21
9	19	18.5	21
4	19	22.8	21
35	19	36.1	21
20	20	0.0	6
34	20	2.3	6
15	20	4.2	6
13	20	4.9	6
21	21	0.0	7
28	21	10.5	7
38	21	15.9	7
1	21	17.3	7
22	22	0.0	11
34	22	5.7	11
13	22	8.7	11
15	22	8.9	11
23	23	0.0	22
40	23	32.1	22
25	23	39.5	22
37	23	42.1	22
24	24	0.0	14
40	24	15.0	14
31	24	20.1	14
26	24	23.0	14
25	25	0.0	10
14	25	7.0	10
37	25	8.8	10
6	25	16.2	10
26	26	0.0	16
31	26	6.8	16
29	26	20.7	16
24	26	26.3	16
27	27	0.0	25
28	27	34.6	25
9	27	52.5	25
19	27	55.2	25
28	28	0.0	22
27	28	30.5	22
21	28	33.0	22
16	28	37.7	22
29	29	0.0	30
8	29	25.6	30
26	29	38.8	30
13	29	47.7	30
30	30	0.0	21
40	30	53.9	21
31	30	54.8	21
18	30	55.4	21
31	31	0.0	23
26	31	9.8	23
24	31	33.1	23
29	31	37.2	23
32	32	0.0	23
2	32	33.8	23
36	32	39.6	23
11	32	42.1	23
33	33	0.0	29
11	33	26.4	29
1	33	30.9	29
2	33	39.7	29
34	34	0.0	16
20	34	6.1	16
22	34	8.3	16
15	34	12.7	16
35	35	0.0	25
19	35	43.0	25
12	35	53.5	25
4	35	62.6	25
36	36	0.0	32
34	36	34.4	32
20	36	35.3	32
3	36	43.1	32
37	37	0.0	14
25	37	12.3	14
14	37	17.4	14
6	37	25.9	14
38	38	0.0	28
1	38	42.3	28
11	38	49.7	28
22	38	57.1	28
39	39	0.0	26
7	39	28.2	26
6	39	30.0	26
17	39	50.9	26
40	40	0.0	28
24	40	29.9	28
23	40	40.8	28
31	40	57.9	28
