
Code
Dimension   Fixed Cost    Capacity
40	1187	117
Facility	Client	Transportation Cost	Demand
1	1	0.0	27
8	1	11.4	27
33	1	20.3	27
15	1	37.0	27
2	2	0.0	14
29	2	18.3	14
25	2	19.7	14
32	2	20.9	14
3	3	0.0	29
24	3	22.6	29
23	3	34.0	29
17	3	39.7	29
4	4	0.0	22
30	4	26.8	22
35	4	37.2	22
9	4	42.0	22
5	5	0.0	32
3	5	50.5	32
17	5	54.6	32
24	5	69.0	32
6	6	0.0	9
21	6	6.0	9
38	6	7.7	9
37	6	8.6	9
7	7	0.0	34
29	7	33.4	34
18	7	43.3	34
2	7	74.6	34
8	8	0.0	17
33	8	6.6	17
1	8	7.2	17
15	8	18.1	17
9	9	0.0	5
30	9	5.1	5
16	9	5.3	5
4	9	9.5	5
10	10	0.0	31
38	10	16.4	31
21	10	30.1	31
6	10	32.1	31
11	11	0.0	10
15	11	10.9	10
30	11	12.7	10
33	11	15.8	10
12	12	0.0	25
35	12	28.5	25
26	12	53.4	25
36	12	54.1	25
13	13	0.0	24
20	13	2.5	24
34	13	8.2	24
40	13	14.6	24
14	14	0.0	9
26	14	6.8	9
21	14	12.6	9
40	14	13.8	9
15	15	0.0	18
33	15	12.3	18
8	15	19.2	18
11	15	19.6	18
16	16	0.0	7
9	16	7.5	7
14	16	11.9	7
6	16	13.2	7
17	17	0.0	6
24	17	7.0	6
3	17	8.2	6
5	17	10.2	6
18	18	0.0	35
7	18	44.5	35
29	18	64.2	35
32	18	67.2	35
19	19	0.0	13
27	19	12.8	13
35	19	23.7	13
12	19	29.0	13
20	20	0.0	18
13	20	1.9	18
34	20	7.7	18
40	20	12.8	18
21	21	0.0	14
38	21	6.9	14
6	21	9.3	14
40	21	11.3	14
22	22	0.0	16
31	22	16.5	16
39	22	22.1	16
37	22	32.8	16
23	23	0.0	29
3	23	34.0	29
24	23	37.3	29
9	23	65.3	29
24	24	0.0	10
3	24	7.8	10
17	24	11.7	10
23	24	12.9	10
25	25	0.0	28
36	25	22.4	28
2	25	39.3	28
26	25	55.8	28
26	26	0.0	12
14	26	9.1	12
36	26	15.2	12
40	26	20.9	12
27	27	0.0	34
19	27	33.6	34
35	27	64.0	34
4	27	70.4	34
28	28	0.0	5
39	28	11.6	5
31	28	13.3	5
22	28	13.9	5
29	29	0.0	32
7	29	31.4	32
2	29	41.8	32
18	29	58.7	32
30	30	0.0	28
9	30	28.8	28
4	30	34.2	28
11	30	35.5	28
31	31	0.0	33
39	31	15.9	33
22	31	34.1	33
28	31	87.6	33
32	32	0.0	11
34	32	8.9	11
20	32	9.1	11
13	32	9.5	11
33	33	0.0	12
8	33	4.7	12
15	33	8.2	12
1	33	9.0	12
34	34	0.0	11
40	34	3.6	11
13	34	3.8	11
20	34	4.7	11
35	35	0.0	5
12	35	5.7	5
4	35	8.5	5
19	35	9.1	5
36	36	0.0	22
25	36	17.6	22
26	36	27.8	22
2	36	35.9	22
37	37	0.0	35
6	37	33.3	35
10	37	46.2	35
38	37	52.8	35
38	38	0.0	30
21	38	14.7	30
10	38	15.8	30
40	38	22.0	30
39	39	0.0	8
31	39	3.9	8
22	39	11.0	8
28	39	18.6	8
40	40	0.0	26
34	40	8.6	26
13	40	15.8	26
20	40	18.5	26
