
Code
Dimension   Fixed Cost    Capacity
40	1126	109
Facility	Client	Transportation Cost	Demand
1	1	0.0	17
20	1	55.1	17
7	1	58.8	17
19	1	60.5	17
2	2	0.0	19
36	2	41.1	19
28	2	56.4	19
19	2	73.4	19
3	3	0.0	7
4	3	3.4	7
39	3	5.7	7
24	3	24.3	7
4	4	0.0	34
3	4	16.7	34
39	4	29.5	34
24	4	118.7	34
5	5	0.0	17
37	5	10.2	17
6	5	12.4	17
32	5	35.7	17
6	6	0.0	28
5	6	20.4	28
37	6	23.4	28
32	6	50.4	28
7	7	0.0	23
31	7	8.2	23
20	7	36.1	23
8	7	52.4	23
8	8	0.0	18
19	8	6.5	18
20	8	14.6	18
28	8	22.3	18
9	9	0.0	14
25	9	6.0	14
34	9	13.0	14
23	9	13.6	14
10	10	0.0	25
34	10	24.4	25
38	10	29.8	25
17	10	30.8	25
11	11	0.0	18
9	11	18.8	18
22	11	22.9	18
25	11	23.7	18
12	12	0.0	12
40	12	3.4	12
14	12	9.2	12
13	12	16.7	12
13	13	0.0	9
14	13	6.1	9
24	13	11.3	9
12	13	12.6	9
14	14	0.0	9
13	14	6.1	9
12	14	6.9	9
40	14	9.4	9
15	15	0.0	30
38	15	13.6	30
17	15	40.8	30
10	15	41.2	30
16	16	0.0	24
27	16	2.0	24
30	16	26.0	24
24	16	29.0	24
17	17	0.0	21
29	17	25.7	21
26	17	25.7	21
10	17	25.9	21
18	18	0.0	27
23	18	22.1	27
9	18	36.4	27
11	18	36.5	27
19	19	0.0	21
8	19	7.5	21
20	19	17.5	21
28	19	20.8	21
20	20	0.0	12
8	20	9.7	12
19	20	10.0	12
7	20	18.8	12
21	21	0.0	21
32	21	35.8	21
18	21	43.8	21
6	21	46.2	21
22	22	0.0	29
11	22	36.8	29
37	22	51.0	29
6	22	56.0	29
23	23	0.0	26
18	23	21.3	26
9	23	25.3	26
35	23	25.9	26
24	24	0.0	11
27	24	12.6	11
16	24	13.3	11
13	24	13.8	11
25	25	0.0	16
9	25	6.8	16
34	25	12.2	16
10	25	20.3	16
26	26	0.0	30
29	26	4.6	30
17	26	36.7	30
40	26	45.5	30
27	27	0.0	14
16	27	1.2	14
30	27	15.8	14
24	27	16.0	14
28	28	0.0	6
36	28	5.4	6
19	28	5.9	6
8	28	7.4	6
29	29	0.0	14
26	29	2.2	14
17	29	17.1	14
40	29	19.5	14
30	30	0.0	30
33	30	27.4	30
16	30	32.5	30
27	30	33.9	30
31	31	0.0	16
7	31	5.7	16
20	31	28.1	16
8	31	38.2	16
32	32	0.0	25
21	32	42.6	25
6	32	45.0	25
5	32	52.5	25
33	33	0.0	11
30	33	10.0	11
35	33	13.0	11
16	33	19.9	11
34	34	0.0	6
25	34	4.6	6
9	34	5.6	6
10	34	5.9	6
35	35	0.0	10
23	35	10.0	10
33	35	11.9	10
30	35	13.0	10
36	36	0.0	14
28	36	12.6	14
19	36	26.4	14
8	36	29.9	14
37	37	0.0	34
5	37	20.4	34
6	37	28.4	34
22	37	59.8	34
38	38	0.0	7
15	38	3.2	7
34	38	7.8	7
10	38	8.3	7
39	39	0.0	9
3	39	7.3	9
4	39	7.8	9
24	39	24.1	9
40	40	0.0	15
12	40	4.2	15
14	40	15.7	15
29	40	20.9	15
