
Code
Dimension   Fixed Cost    Capacity
40	1143	108
Facility	Client	Transportation Cost	Demand
1	1	0.0	8
20	1	3.1	8
14	1	11.0	8
4	1	13.6	8
2	2	0.0	21
36	2	11.3	21
34	2	13.5	21
23	2	15.9	21
3	3	0.0	10
6	3	2.4	10
35	3	10.2	10
15	3	10.7	10
4	4	0.0	15
40	4	18.4	15
1	4	25.6	15
11	4	25.8	15
5	5	0.0	21
17	5	11.1	21
2	5	18.4	21
8	5	19.2	21
6	6	0.0	31
3	6	7.4	31
35	6	37.4	31
15	6	40.7	31
7	7	0.0	11
27	7	10.7	11
29	7	13.2	11
39	7	16.5	11
8	8	0.0	16
5	8	14.6	16
17	8	15.4	16
2	8	21.0	16
9	9	0.0	23
24	9	21.2	23
17	9	44.2	23
12	9	46.4	23
10	10	0.0	8
29	10	7.0	8
27	10	8.4	8
7	10	15.1	8
11	11	0.0	29
21	11	38.3	29
18	11	40.4	29
4	11	49.9	29
12	12	0.0	22
19	12	23.5	22
24	12	28.3	22
14	12	33.3	22
13	13	0.0	23
33	13	16.6	23
36	13	19.1	23
2	13	31.3	23
14	14	0.0	25
20	14	27.2	25
24	14	30.6	25
1	14	34.2	25
15	15	0.0	20
35	15	13.2	20
3	15	21.5	20
6	15	26.2	20
16	16	0.0	14
26	16	6.3	14
32	16	6.7	14
40	16	24.9	14
17	17	0.0	11
5	17	5.8	11
8	17	10.6	11
2	17	15.4	11
18	18	0.0	7
40	18	6.4	7
11	18	9.8	7
4	18	12.6	7
19	19	0.0	28
12	19	29.9	28
24	19	57.4	28
38	19	59.1	28
20	20	0.0	34
1	20	13.3	34
14	20	37.0	34
15	20	57.3	34
21	21	0.0	24
11	21	31.7	24
25	21	43.6	24
18	21	46.3	24
22	22	0.0	12
37	22	31.9	12
8	22	46.4	12
30	22	47.4	12
23	23	0.0	8
34	23	4.2	8
2	23	6.1	8
33	23	7.1	8
24	24	0.0	24
9	24	22.1	24
14	24	29.4	24
12	24	30.9	24
25	25	0.0	24
28	25	18.7	24
21	25	43.6	24
27	25	49.0	24
26	26	0.0	18
16	26	8.1	18
32	26	8.5	18
40	26	26.2	18
27	27	0.0	12
29	27	9.9	12
7	27	11.7	12
10	27	12.6	12
28	28	0.0	19
25	28	14.8	19
27	28	24.0	19
7	28	35.2	19
29	29	0.0	10
27	29	8.3	10
10	29	8.7	10
7	29	12.0	10
30	30	0.0	24
9	30	54.0	24
19	30	64.9	24
24	30	68.9	24
31	31	0.0	19
23	31	18.8	19
33	31	23.1	19
36	31	27.8	19
32	32	0.0	28
26	32	13.3	28
16	32	13.4	28
40	32	37.8	28
33	33	0.0	13
36	33	4.2	13
13	33	9.4	13
2	33	10.3	13
34	34	0.0	7
23	34	3.7	7
2	34	4.5	7
36	34	7.5	7
35	35	0.0	22
15	35	14.6	22
3	35	22.4	22
6	35	26.6	22
36	36	0.0	15
33	36	4.8	15
2	36	8.0	15
13	36	12.5	15
37	37	0.0	15
8	37	26.2	15
34	37	35.4	15
5	37	39.6	15
38	38	0.0	18
15	38	29.0	18
3	38	33.1	18
6	38	35.6	18
39	39	0.0	29
7	39	43.6	29
29	39	59.5	29
27	39	68.0	29
40	40	0.0	5
18	40	4.6	5
4	40	6.1	5
32	40	6.7	5
