
Code
Dimension   Fixed Cost    Capacity
40	1167	116
Facility	Client	Transportation Cost	Demand
1	1	0.0	14
39	1	4.6	14
15	1	21.9	14
9	1	23.1	14
2	2	0.0	13
32	2	6.9	13
36	2	10.0	13
27	2	13.4	13
3	3	0.0	15
4	3	16.4	15
33	3	18.6	15
25	3	20.7	15
4	4	0.0	21
3	4	23.0	21
30	4	27.6	21
14	4	29.0	21
5	5	0.0	11
14	5	14.8	11
7	5	15.7	11
30	5	18.9	11
6	6	0.0	5
19	6	6.4	5
23	6	6.7	5
34	6	9.9	5
7	7	0.0	32
14	7	8.7	32
30	7	12.0	32
10	7	30.0	32
8	8	0.0	7
35	8	3.4	7
22	8	9.6	7
17	8	11.4	7
9	9	0.0	31
33	9	34.4	31
25	9	38.1	31
29	9	50.6	31
10	10	0.0	35
7	10	32.8	35
40	10	33.0	35
30	10	39.6	35
11	11	0.0	29
12	11	21.9	29
35	11	45.4	29
8	11	57.0	29
12	12	0.0	10
11	12	7.6	10
35	12	14.4	10
8	12	16.8	10
13	13	0.0	14
16	13	9.6	14
15	13	24.3	14
18	13	34.7	14
14	14	0.0	7
7	14	1.9	7
30	14	2.7	7
10	14	8.5	7
15	15	0.0	10
16	15	11.1	10
1	15	15.7	10
39	15	15.9	10
16	16	0.0	23
13	16	15.8	23
15	16	25.4	23
18	16	43.8	23
17	17	0.0	24
22	17	11.6	24
24	17	23.7	24
8	17	39.2	24
18	18	0.0	28
25	18	21.4	28
33	18	26.5	28
15	18	50.6	28
19	19	0.0	8
6	19	10.2	8
35	19	16.8	8
23	19	16.9	8
20	20	0.0	20
28	20	26.4	20
32	20	40.5	20
26	20	47.6	20
21	21	0.0	26
26	21	25.8	26
28	21	38.8	26
38	21	40.8	26
22	22	0.0	26
17	22	12.6	26
8	22	35.6	26
24	22	37.7	26
23	23	0.0	23
34	23	14.8	23
6	23	31.0	23
29	23	34.6	23
24	24	0.0	14
17	24	13.8	14
22	24	20.3	14
8	24	30.7	14
25	25	0.0	5
33	25	0.9	5
18	25	3.8	5
9	25	6.2	5
26	26	0.0	10
21	26	9.9	10
28	26	15.5	10
11	26	22.1	10
27	27	0.0	7
36	27	2.2	7
2	27	7.2	7
32	27	10.1	7
28	28	0.0	35
20	28	46.2	35
38	28	49.5	35
21	28	52.2	35
29	29	0.0	34
23	29	51.1	34
34	29	53.0	34
9	29	55.5	34
30	30	0.0	16
7	30	6.0	16
14	30	6.2	16
10	30	18.1	16
31	31	0.0	17
13	31	51.3	17
16	31	54.1	17
15	31	54.6	17
32	32	0.0	25
2	32	13.3	25
36	32	31.0	25
27	32	36.1	25
33	33	0.0	16
25	33	3.0	16
18	33	15.1	16
9	33	17.8	16
34	34	0.0	22
23	34	14.2	22
29	34	34.3	22
6	34	43.7	22
35	35	0.0	17
8	35	8.3	17
12	35	24.5	17
11	35	26.6	17
36	36	0.0	20
27	36	6.3	20
2	36	15.4	20
32	36	24.8	20
37	37	0.0	35
40	37	22.9	35
10	37	54.5	35
30	37	65.1	35
38	38	0.0	32
28	38	45.3	32
21	38	50.2	32
32	38	52.6	32
39	39	0.0	13
1	39	4.3	13
15	39	20.7	13
9	39	25.7	13
40	40	0.0	24
37	40	15.7	24
10	40	22.6	24
30	40	30.7	24
