
Code
Dimension   Fixed Cost    Capacity
40	1186	120
Facility	Client	Transportation Cost	Demand
1	1	0.0	8
35	1	13.6	8
33	1	18.8	8
10	1	20.7	8
2	2	0.0	33
23	2	46.3	33
8	2	52.6	33
27	2	64.6	33
3	3	0.0	26
29	3	24.7	26
5	3	29.8	26
7	3	31.0	26
4	4	0.0	28
21	4	59.7	28
11	4	67.8	28
33	4	70.5	28
5	5	0.0	20
25	5	18.0	20
29	5	19.5	20
3	5	22.9	20
6	6	0.0	21
16	6	13.0	21
22	6	18.9	21
27	6	25.3	21
7	7	0.0	34
34	7	12.7	34
15	7	22.1	34
3	7	40.6	34
8	8	0.0	32
2	8	51.0	32
14	8	57.9	32
23	8	93.2	32
9	9	0.0	29
38	9	18.6	29
18	9	31.9	29
32	9	70.0	29
10	10	0.0	9
30	10	5.4	9
35	10	10.9	9
17	10	13.1	9
11	11	0.0	18
21	11	16.2	18
20	11	26.1	18
14	11	28.7	18
12	12	0.0	8
34	12	10.5	8
15	12	11.4	8
7	12	13.0	8
13	13	0.0	17
24	13	9.7	17
26	13	13.5	17
32	13	23.8	17
14	14	0.0	24
11	14	38.3	24
8	14	43.5	24
2	14	52.8	24
15	15	0.0	14
7	15	9.1	14
34	15	10.7	14
12	15	20.0	14
16	16	0.0	11
6	16	6.8	11
22	16	7.5	11
20	16	11.0	11
17	17	0.0	22
30	17	23.7	22
26	17	26.4	22
10	17	32.0	22
18	18	0.0	24
38	18	19.4	24
9	18	26.4	24
32	18	37.3	24
19	19	0.0	9
36	19	7.4	9
28	19	10.2	9
12	19	21.4	9
20	20	0.0	18
21	20	16.9	18
16	20	18.0	18
22	20	22.2	18
21	21	0.0	9
11	21	8.1	9
20	21	8.5	9
22	21	16.4	9
22	22	0.0	28
16	22	19.0	28
6	22	25.2	28
20	22	34.6	28
23	23	0.0	12
27	23	7.0	12
2	23	16.8	12
6	23	20.6	12
24	24	0.0	26
13	24	14.8	26
26	24	22.4	26
32	24	48.0	26
25	25	0.0	17
5	25	15.3	17
40	25	15.6	17
3	25	26.3	17
26	26	0.0	25
13	26	19.8	25
24	26	21.5	25
17	26	30.0	25
27	27	0.0	26
23	27	15.1	26
6	27	31.3	26
22	27	38.2	26
28	28	0.0	28
19	28	31.6	28
36	28	41.0	28
3	28	51.2	28
29	29	0.0	17
3	29	16.1	17
5	29	16.6	17
25	29	30.8	17
30	30	0.0	30
10	30	18.1	30
17	30	32.3	30
35	30	54.4	30
31	31	0.0	8
16	31	11.9	8
6	31	12.2	8
20	31	15.3	8
32	32	0.0	20
13	32	28.0	20
18	32	31.1	20
39	32	35.3	20
33	33	0.0	30
35	33	48.0	30
1	33	70.5	30
4	33	75.5	30
34	34	0.0	12
7	34	4.5	12
15	34	9.2	12
3	34	15.0	12
35	35	0.0	15
10	35	18.2	15
33	35	24.0	15
1	35	25.5	15
36	36	0.0	28
19	36	23.0	28
28	36	41.0	28
9	36	72.6	28
37	37	0.0	23
40	37	28.4	23
25	37	42.2	23
15	37	51.0	23
38	38	0.0	19
9	38	12.2	19
18	38	15.4	19
32	38	44.6	19
39	39	0.0	15
32	39	26.4	15
18	39	35.5	15
13	39	35.6	15
40	40	0.0	11
25	40	10.1	11
37	40	13.6	11
7	40	14.5	11
