
Code
Dimension   Fixed Cost    Capacity
40	1204	124
Facility	Client	Transportation Cost	Demand
1	1	0.0	27
34	1	12.1	27
22	1	14.6	27
25	1	42.4	27
2	2	0.0	22
29	2	31.5	22
37	2	33.5	22
31	2	36.3	22
3	3	0.0	23
12	3	5.1	23
23	3	6.2	23
6	3	21.3	23
4	4	0.0	20
39	4	19.4	20
37	4	27.1	20
3	4	30.7	20
5	5	0.0	5
36	5	0.2	5
30	5	10.0	5
9	5	10.4	5
6	6	0.0	14
23	6	9.3	14
7	6	10.7	14
3	6	13.0	14
7	7	0.0	23
6	7	17.6	23
26	7	18.9	23
23	7	31.4	23
8	8	0.0	18
22	8	21.1	18
1	8	29.6	18
20	8	36.2	18
9	9	0.0	19
40	9	1.5	19
30	9	3.7	19
17	9	23.8	19
10	10	0.0	18
21	10	18.5	18
31	10	22.2	18
32	10	22.5	18
11	11	0.0	22
35	11	15.3	22
17	11	17.6	22
13	11	20.5	22
12	12	0.0	23
3	12	5.1	23
23	12	10.3	23
6	12	24.1	23
13	13	0.0	18
17	13	15.0	18
11	13	16.8	18
35	13	20.7	18
14	14	0.0	26
35	14	31.8	26
13	14	41.8	26
11	14	47.1	26
15	15	0.0	20
18	15	49.2	20
16	15	52.2	20
28	15	53.2	20
16	16	0.0	25
24	16	39.0	25
33	16	44.9	25
15	16	65.2	25
17	17	0.0	23
11	17	18.4	23
13	17	19.1	23
40	17	28.1	23
18	18	0.0	16
32	18	16.6	16
21	18	20.8	16
10	18	32.7	16
19	19	0.0	6
12	19	15.2	6
3	19	16.4	6
7	19	16.8	6
20	20	0.0	24
27	20	25.4	24
31	20	38.8	24
10	20	43.7	24
21	21	0.0	35
32	21	9.7	35
10	21	36.0	35
18	21	45.6	35
22	22	0.0	19
1	22	10.3	19
34	22	18.3	19
8	22	22.3	19
23	23	0.0	19
3	23	5.2	19
12	23	8.5	19
6	23	12.6	19
24	24	0.0	19
33	24	4.8	19
16	24	29.6	19
15	24	51.9	19
25	25	0.0	8
38	25	9.6	8
29	25	10.0	8
37	25	10.3	8
26	26	0.0	20
7	26	16.5	20
6	26	19.7	20
23	26	32.4	20
27	27	0.0	20
20	27	21.1	20
30	27	28.1	20
40	27	30.9	20
28	28	0.0	33
7	28	81.7	33
26	28	85.5	33
15	28	87.8	33
29	29	0.0	33
31	29	18.0	33
25	29	41.4	33
2	29	47.2	33
30	30	0.0	6
9	30	1.2	6
40	30	1.5	6
27	30	8.4	6
31	31	0.0	14
29	31	7.7	14
10	31	17.3	14
20	31	22.6	14
32	32	0.0	30
21	32	8.4	30
18	32	31.1	30
10	32	37.5	30
33	33	0.0	26
24	33	6.6	26
16	33	46.7	26
15	33	75.7	26
34	34	0.0	28
1	34	12.5	28
22	34	27.0	28
25	34	36.2	28
35	35	0.0	35
11	35	24.4	35
13	35	40.2	35
14	35	42.8	35
36	36	0.0	13
5	36	0.6	13
30	36	25.5	13
9	36	26.4	13
37	37	0.0	22
39	37	27.0	22
25	37	28.2	22
4	37	29.8	22
38	38	0.0	13
25	38	15.7	13
34	38	17.0	13
39	38	18.4	13
39	39	0.0	30
4	39	29.1	30
37	39	36.8	30
38	39	42.5	30
40	40	0.0	16
9	40	1.2	16
30	40	3.9	16
17	40	19.5	16
