
Code
Dimension   Fixed Cost    Capacity
40	1085	97
Facility	Client	Transportation Cost	Demand
1	1	0.0	19
32	1	18.6	19
11	1	37.6	19
5	1	41.6	19
2	2	0.0	5
33	2	4.9	5
32	2	7.6	5
8	2	7.6	5
3	3	0.0	11
4	3	3.2	11
27	3	8.1	11
9	3	11.9	11
4	4	0.0	21
3	4	6.1	21
27	4	16.0	21
9	4	27.2	21
5	5	0.0	11
12	5	6.6	11
35	5	11.3	11
10	5	20.8	11
6	6	0.0	15
15	6	11.4	15
31	6	24.3	15
36	6	28.0	15
7	7	0.0	11
37	7	6.3	11
15	7	29.4	11
34	7	30.5	11
8	8	0.0	28
21	8	19.7	28
33	8	34.4	28
2	8	42.8	28
9	9	0.0	33
28	9	23.9	33
36	9	34.9	33
3	9	35.6	33
10	10	0.0	25
29	10	21.8	25
12	10	32.3	25
13	10	34.9	25
11	11	0.0	8
28	11	12.6	8
13	11	14.8	8
1	11	15.8	8
12	12	0.0	26
5	12	15.6	26
10	12	33.6	26
35	12	41.8	26
13	13	0.0	33
29	13	20.7	33
19	13	44.2	33
10	13	46.0	33
14	14	0.0	6
26	14	7.3	6
35	14	9.6	6
22	14	9.8	6
15	15	0.0	14
6	15	10.6	14
4	15	30.6	14
31	15	32.8	14
16	16	0.0	13
39	16	10.5	13
40	16	24.2	13
21	16	36.1	13
17	17	0.0	30
27	17	34.7	30
23	17	41.0	30
34	17	44.9	30
18	18	0.0	35
23	18	24.8	35
24	18	51.5	35
33	18	55.7	35
19	19	0.0	12
20	19	8.8	12
13	19	16.1	12
29	19	17.5	12
20	20	0.0	11
19	20	8.0	11
30	20	11.3	11
25	20	20.2	11
21	21	0.0	5
8	21	3.5	5
33	21	8.1	5
40	21	9.1	5
22	22	0.0	5
26	22	5.6	5
14	22	8.1	5
35	22	11.2	5
23	23	0.0	16
18	23	11.3	16
24	23	14.3	16
17	23	21.9	16
24	24	0.0	21
23	24	18.8	21
18	24	30.9	21
34	24	40.1	21
25	25	0.0	15
38	25	7.4	15
31	25	17.7	15
30	25	23.1	15
26	26	0.0	18
22	26	20.2	18
14	26	21.9	18
35	26	46.3	18
27	27	0.0	14
3	27	10.3	14
4	27	10.7	14
34	27	12.3	14
28	28	0.0	6
9	28	4.3	6
36	28	9.0	6
11	28	9.4	6
29	29	0.0	5
13	29	3.1	5
10	29	4.4	5
19	29	7.3	5
30	30	0.0	8
20	30	8.2	8
25	30	12.3	8
19	30	13.4	8
31	31	0.0	9
38	31	7.2	9
25	31	10.6	9
6	31	14.6	9
32	32	0.0	9
1	32	8.8	9
2	32	13.7	9
28	32	21.2	9
33	33	0.0	27
2	33	26.3	27
8	33	33.2	27
40	33	38.5	27
34	34	0.0	7
27	34	6.2	7
17	34	10.5	7
4	34	10.7	7
35	35	0.0	8
5	35	8.2	8
14	35	12.7	8
12	35	12.9	8
36	36	0.0	24
9	36	25.4	24
28	36	36.1	24
3	36	38.7	24
37	37	0.0	28
7	37	16.0	28
34	37	61.7	28
15	37	68.9	28
38	38	0.0	18
25	38	8.9	18
31	38	14.5	18
30	38	30.6	18
39	39	0.0	28
16	39	22.7	28
40	39	74.7	28
21	39	95.0	28
40	40	0.0	10
33	40	14.3	10
18	40	16.3	10
21	40	18.2	10
