
Code
Dimension   Fixed Cost    Capacity
40	1173	117
Facility	Client	Transportation Cost	Demand
1	1	0.0	18
20	1	11.7	18
18	1	16.9	18
4	1	26.0	18
2	2	0.0	16
39	2	7.6	16
17	2	13.5	16
36	2	14.2	16
3	3	0.0	16
10	3	16.8	16
33	3	39.4	16
16	3	50.6	16
4	4	0.0	16
18	4	8.4	16
22	4	14.7	16
13	4	16.2	16
5	5	0.0	10
28	5	3.2	10
23	5	13.1	10
37	5	14.1	10
6	6	0.0	15
38	6	9.2	15
35	6	21.5	15
20	6	22.1	15
7	7	0.0	23
34	7	41.6	23
2	7	42.5	23
39	7	51.3	23
8	8	0.0	7
14	8	5.0	7
32	8	7.2	7
37	8	7.8	7
9	9	0.0	35
13	9	14.3	35
18	9	32.1	35
4	9	37.9	35
10	10	0.0	28
3	10	29.4	28
33	10	41.5	28
31	10	63.4	28
11	11	0.0	21
36	11	4.6	21
17	11	7.2	21
2	11	19.8	21
12	12	0.0	5
16	12	1.5	5
27	12	1.9	5
22	12	6.5	5
13	13	0.0	18
9	13	7.3	18
4	13	18.2	18
18	13	19.0	18
14	14	0.0	21
8	14	15.0	21
19	14	16.7	21
32	14	21.8	21
15	15	0.0	27
26	15	14.1	27
19	15	27.9	27
14	15	33.7	27
16	16	0.0	6
12	16	1.8	6
27	16	2.5	6
22	16	9.4	6
17	17	0.0	5
36	17	0.6	5
11	17	1.7	5
2	17	4.2	5
18	18	0.0	15
4	18	7.9	15
9	18	13.7	15
1	18	14.1	15
19	19	0.0	14
26	19	8.5	14
14	19	11.1	14
32	19	13.3	14
20	20	0.0	30
1	20	19.6	30
6	20	44.2	30
18	20	47.8	30
21	21	0.0	13
25	21	20.9	13
30	21	21.5	13
29	21	23.3	13
22	22	0.0	30
4	22	27.5	30
13	22	34.6	30
12	22	39.3	30
23	23	0.0	31
31	23	38.7	31
5	23	40.5	31
28	23	50.3	31
24	24	0.0	7
27	24	13.3	7
16	24	14.3	7
12	24	15.6	7
25	25	0.0	19
30	25	7.3	19
29	25	13.7	19
21	25	30.6	19
26	26	0.0	27
15	26	14.1	27
19	26	16.4	27
14	26	30.6	27
27	27	0.0	31
12	27	11.9	31
16	27	12.7	31
22	27	50.5	31
28	28	0.0	33
5	28	10.7	33
37	28	35.9	33
8	28	49.4	33
29	29	0.0	26
25	29	18.7	26
30	29	28.6	26
21	29	46.5	26
30	30	0.0	7
25	30	2.7	7
29	30	7.7	7
21	30	11.6	7
31	31	0.0	27
33	31	28.1	27
23	31	33.7	27
22	31	36.0	27
32	32	0.0	34
19	32	32.3	34
8	32	35.2	34
14	32	35.3	34
33	33	0.0	13
31	33	13.5	13
10	33	19.3	13
23	33	22.6	13
34	34	0.0	20
7	34	36.1	20
11	34	41.1	20
36	34	45.2	20
35	35	0.0	21
38	35	20.1	21
6	35	30.2	21
20	35	59.0	21
36	36	0.0	8
17	36	1.0	8
11	36	1.7	8
2	36	7.1	8
37	37	0.0	18
28	37	19.6	18
8	37	20.0	18
5	37	25.4	18
38	38	0.0	32
6	38	19.6	32
35	38	30.6	32
20	38	66.7	32
39	39	0.0	7
2	39	3.3	7
17	39	6.5	7
36	39	7.2	7
40	40	0.0	30
20	40	81.8	30
1	40	84.1	30
18	40	95.0	30
