
Code
Dimension   Fixed Cost    Capacity
40	1175	119
Facility	Client	Transportation Cost	Demand
1	1	0.0	32
13	1	25.2	32
8	1	31.1	32
37	1	51.3	32
2	2	0.0	18
30	2	27.8	18
39	2	28.7	18
7	2	35.2	18
3	3	0.0	13
26	3	10.5	13
6	3	10.6	13
36	3	17.2	13
4	4	0.0	22
37	4	30.6	22
16	4	33.3	22
26	4	39.3	22
5	5	0.0	20
39	5	20.0	20
17	5	34.9	20
10	5	50.7	20
6	6	0.0	15
36	6	7.7	15
11	6	11.0	15
3	6	12.2	15
7	7	0.0	25
15	7	31.1	25
30	7	46.9	25
2	7	48.9	25
8	8	0.0	22
1	8	21.4	22
13	8	31.6	22
37	8	38.7	22
9	9	0.0	25
35	9	20.2	25
21	9	31.2	25
34	9	31.6	25
10	10	0.0	20
12	10	16.1	20
34	10	19.3	20
38	10	27.8	20
11	11	0.0	30
36	11	6.8	30
6	11	22.1	30
16	11	29.2	30
12	12	0.0	13
34	12	9.5	13
10	12	10.5	13
38	12	13.4	13
13	13	0.0	30
1	13	23.6	30
37	13	29.0	30
16	13	39.7	30
14	14	0.0	31
18	14	38.7	31
23	14	59.5	31
28	14	63.7	31
15	15	0.0	13
7	15	16.2	13
35	15	25.8	13
30	15	29.0	13
16	16	0.0	34
11	16	33.0	34
36	16	40.2	34
37	16	44.2	34
17	17	0.0	20
5	17	34.9	20
8	17	40.3	20
40	17	40.9	20
18	18	0.0	16
14	18	20.0	16
23	18	20.8	16
33	18	31.8	16
19	19	0.0	8
32	19	4.8	8
25	19	10.7	8
27	19	10.9	8
20	20	0.0	29
33	20	17.2	29
23	20	35.9	29
18	20	72.8	29
21	21	0.0	20
9	21	25.0	20
24	21	25.4	20
34	21	28.1	20
22	22	0.0	14
24	22	14.6	14
29	22	16.8	14
31	22	19.5	14
23	23	0.0	11
33	23	7.6	11
20	23	13.6	11
18	23	14.3	11
24	24	0.0	10
22	24	10.4	10
21	24	12.7	10
29	24	17.9	10
25	25	0.0	25
27	25	21.4	25
32	25	24.1	25
29	25	28.1	25
26	26	0.0	21
3	26	16.9	21
6	26	21.5	21
36	26	29.9	21
27	27	0.0	27
32	27	20.6	27
25	27	23.1	27
29	27	29.8	27
28	28	0.0	21
32	28	30.1	21
27	28	33.3	21
19	28	34.6	21
29	29	0.0	17
27	29	18.7	17
25	29	19.1	17
22	29	20.4	17
30	30	0.0	20
35	30	21.1	20
34	30	30.7	20
2	30	30.9	20
31	31	0.0	14
38	31	19.3	14
22	31	19.5	14
21	31	22.2	14
32	32	0.0	30
19	32	18.2	30
27	32	22.9	30
25	32	28.9	30
33	33	0.0	6
20	33	3.6	6
23	33	4.2	6
18	33	11.9	6
34	34	0.0	8
12	34	5.8	8
10	34	7.7	8
9	34	10.1	8
35	35	0.0	13
9	35	10.5	13
30	35	13.7	13
34	35	19.9	13
36	36	0.0	24
11	36	5.4	24
6	36	12.3	24
16	36	28.4	24
37	37	0.0	12
13	37	11.6	12
16	37	15.6	12
4	37	16.7	12
38	38	0.0	19
12	38	19.5	19
31	38	26.1	19
10	38	26.4	19
39	39	0.0	19
5	39	19.0	19
2	39	30.3	19
10	39	45.2	19
40	40	0.0	27
17	40	55.2	27
8	40	67.3	27
1	40	81.5	27
