
Code
Dimension   Fixed Cost    Capacity
40	1212	125
Facility	Client	Transportation Cost	Demand
1	1	0.0	32
26	1	20.4	32
30	1	49.2	32
6	1	54.3	32
2	2	0.0	22
8	2	31.0	22
19	2	48.3	22
11	2	61.0	22
3	3	0.0	11
31	3	10.8	11
34	3	17.4	11
20	3	20.5	11
4	4	0.0	30
36	4	12.2	30
33	4	17.3	30
25	4	20.6	30
5	5	0.0	11
39	5	12.0	11
16	5	18.0	11
37	5	19.1	11
6	6	0.0	16
10	6	17.8	16
40	6	20.6	16
30	6	21.7	16
7	7	0.0	34
16	7	49.5	34
17	7	55.6	34
5	7	80.1	34
8	8	0.0	21
2	8	29.6	21
14	8	70.0	21
30	8	70.9	21
9	9	0.0	34
14	9	41.0	34
1	9	96.0	34
30	9	100.7	34
10	10	0.0	18
40	10	4.1	18
30	10	14.0	18
6	10	20.0	18
11	11	0.0	19
19	11	12.1	19
29	11	14.4	19
24	11	15.7	19
12	12	0.0	24
29	12	19.7	24
24	12	22.6	24
11	12	31.6	24
13	13	0.0	30
38	13	22.3	30
37	13	25.4	30
23	13	43.8	30
14	14	0.0	12
9	14	14.5	12
1	14	21.1	12
30	14	21.4	12
15	15	0.0	30
4	15	31.7	30
25	15	34.2	30
36	15	43.4	30
16	16	0.0	21
7	16	30.6	21
5	16	34.3	21
39	16	47.1	21
17	17	0.0	11
27	17	16.6	11
32	17	17.0	11
7	17	18.0	11
18	18	0.0	13
19	18	20.6	13
24	18	20.8	13
11	18	22.9	13
19	19	0.0	20
11	19	12.7	20
24	19	26.5	20
29	19	27.0	20
20	20	0.0	35
3	20	65.2	35
21	20	96.2	35
31	20	96.9	35
21	21	0.0	7
31	21	13.2	7
27	21	14.1	7
3	21	14.6	7
22	22	0.0	15
40	22	14.5	15
10	22	17.8	15
30	22	28.3	15
23	23	0.0	14
13	23	20.4	14
38	23	25.4	14
37	23	32.2	14
24	24	0.0	15
11	24	12.4	15
12	24	14.1	15
29	24	15.4	15
25	25	0.0	13
4	25	8.9	13
27	25	12.3	13
36	25	12.5	13
26	26	0.0	34
1	26	21.7	34
35	26	64.5	34
6	26	72.3	34
27	27	0.0	15
25	27	14.2	15
31	27	14.4	15
17	27	22.6	15
28	28	0.0	15
33	28	9.5	15
36	28	11.8	15
4	28	16.6	15
29	29	0.0	22
11	29	16.7	22
12	29	18.1	22
24	29	22.6	22
30	30	0.0	32
10	30	24.8	32
40	30	30.2	32
6	30	43.5	32
31	31	0.0	8
27	31	7.7	8
3	31	7.8	8
25	31	12.1	8
32	32	0.0	9
33	32	12.1	9
28	32	12.9	9
36	32	13.1	9
33	33	0.0	9
36	33	1.6	9
4	33	5.2	9
28	33	5.7	9
34	34	0.0	34
35	34	28.8	34
15	34	53.2	34
3	34	53.8	34
35	35	0.0	22
34	35	18.6	22
26	35	41.7	22
15	35	44.4	22
36	36	0.0	22
33	36	3.9	22
4	36	8.9	22
28	36	17.4	22
37	37	0.0	26
13	37	22.0	26
38	37	22.6	26
32	37	43.3	26
38	38	0.0	32
13	38	23.7	32
37	38	27.8	32
23	38	58.1	32
39	39	0.0	30
5	39	32.7	30
16	39	67.3	30
13	39	69.4	30
40	40	0.0	20
10	40	4.6	20
30	40	18.9	20
22	40	19.3	20
