
Code
Dimension   Fixed Cost    Capacity
40	1170	114
Facility	Client	Transportation Cost	Demand
1	1	0.0	13
16	1	1.2	13
38	1	10.8	13
13	1	11.5	13
2	2	0.0	27
30	2	21.5	27
7	2	31.9	27
25	2	35.9	27
3	3	0.0	22
32	3	20.9	22
36	3	29.5	22
14	3	37.8	22
4	4	0.0	5
24	4	5.9	5
15	4	7.1	5
40	4	8.3	5
5	5	0.0	34
25	5	15.5	34
17	5	25.4	34
30	5	32.3	34
6	6	0.0	19
35	6	12.4	19
33	6	42.6	19
9	6	44.7	19
7	7	0.0	9
30	7	9.7	9
2	7	10.6	9
25	7	13.3	9
8	8	0.0	14
11	8	13.2	14
10	8	47.0	14
20	8	53.0	14
9	9	0.0	13
12	9	23.0	13
33	9	27.3	13
22	9	29.2	13
10	10	0.0	11
20	10	6.5	11
29	10	28.2	11
11	10	29.8	11
11	11	0.0	17
8	11	16.1	17
10	11	46.1	17
28	11	50.0	17
12	12	0.0	24
23	12	14.6	24
9	12	42.5	24
33	12	56.1	24
13	13	0.0	5
38	13	0.7	5
26	13	2.7	5
1	13	4.4	5
14	14	0.0	17
36	14	15.4	17
37	14	17.6	17
34	14	26.7	17
15	15	0.0	19
31	15	8.3	19
4	15	27.0	19
40	15	39.8	19
16	16	0.0	28
1	16	2.6	28
38	16	25.9	28
13	16	27.5	28
17	17	0.0	34
5	17	25.4	34
25	17	40.8	34
30	17	55.3	34
18	18	0.0	6
39	18	13.1	6
27	18	16.8	6
16	18	18.7	6
19	19	0.0	11
21	19	7.2	11
40	19	11.4	11
26	19	15.1	11
20	20	0.0	26
10	20	15.5	26
29	20	52.7	26
37	20	55.6	26
21	21	0.0	23
19	21	15.0	23
26	21	19.7	23
40	21	23.6	23
22	22	0.0	22
33	22	3.6	22
29	22	40.8	22
9	22	49.4	22
23	23	0.0	25
12	23	15.2	25
9	23	58.2	25
31	23	61.1	25
24	24	0.0	21
4	24	25.0	21
15	24	49.3	21
31	24	54.1	21
25	25	0.0	18
5	25	8.2	18
30	25	10.1	18
27	25	20.9	18
26	26	0.0	35
13	26	18.9	35
38	26	21.7	35
21	26	30.0	35
27	27	0.0	14
39	27	8.7	14
25	27	16.3	14
30	27	16.8	14
28	28	0.0	11
32	28	8.7	11
3	28	19.1	11
2	28	23.3	11
29	29	0.0	12
37	29	12.6	12
14	29	22.0	12
22	29	22.3	12
30	30	0.0	27
25	30	15.2	27
2	30	21.5	27
5	30	25.6	27
31	31	0.0	32
15	31	14.0	32
4	31	56.9	32
23	31	78.2	32
32	32	0.0	6
28	32	4.7	6
3	32	5.7	6
2	32	10.4	6
33	33	0.0	29
22	33	4.7	29
29	33	58.5	29
9	33	60.9	29
34	34	0.0	14
36	34	10.6	14
21	34	18.2	14
19	34	20.6	14
35	35	0.0	10
6	35	6.5	10
9	35	26.2	10
33	35	28.7	10
36	36	0.0	30
34	36	22.6	30
14	36	27.1	30
3	36	40.2	30
37	37	0.0	8
14	37	8.3	8
29	37	8.4	8
36	37	14.3	8
38	38	0.0	32
13	38	4.3	32
26	38	19.9	32
1	38	26.7	32
39	39	0.0	24
27	39	15.0	24
25	39	35.6	24
30	39	41.0	24
40	40	0.0	14
26	40	13.1	14
21	40	14.4	14
19	40	14.5	14
