
Code
Dimension   Fixed Cost    Capacity
40	1233	130
Facility	Client	Transportation Cost	Demand
1	1	0.0	26
13	1	35.2	26
4	1	45.3	26
31	1	57.1	26
2	2	0.0	32
21	2	34.6	32
40	2	42.1	32
30	2	55.3	32
3	3	0.0	24
6	3	14.7	24
17	3	36.6	24
36	3	40.8	24
4	4	0.0	26
25	4	21.1	26
13	4	33.0	26
1	4	45.3	26
5	5	0.0	21
10	5	11.2	21
37	5	51.3	21
24	5	57.0	21
6	6	0.0	8
3	6	4.9	8
34	6	10.8	8
36	6	10.9	8
7	7	0.0	14
30	7	13.1	14
27	7	20.1	14
40	7	22.0	14
8	8	0.0	11
18	8	4.8	11
29	8	14.1	11
19	8	20.9	11
9	9	0.0	33
28	9	54.2	33
32	9	54.2	33
16	9	63.3	33
10	10	0.0	16
5	10	8.5	16
24	10	35.4	16
37	10	36.0	16
11	11	0.0	31
33	11	24.9	31
25	11	38.9	31
21	11	54.8	31
12	12	0.0	20
22	12	6.6	20
31	12	19.9	20
35	12	49.6	20
13	13	0.0	31
4	13	39.4	31
1	13	42.0	31
25	13	44.1	31
14	14	0.0	30
15	14	34.6	30
34	14	39.8	30
35	14	56.3	30
15	15	0.0	5
14	15	5.8	5
34	15	8.0	5
6	15	14.7	5
16	16	0.0	23
26	16	11.2	23
32	16	26.1	23
28	16	33.4	23
17	17	0.0	10
27	17	5.8	10
3	17	15.3	10
7	17	19.9	10
18	18	0.0	11
8	18	4.8	11
29	18	16.9	11
38	18	20.9	11
19	19	0.0	19
7	19	30.7	19
30	19	32.1	19
27	19	35.2	19
20	20	0.0	16
37	20	19.3	16
32	20	22.8	16
9	20	39.2	16
21	21	0.0	10
39	21	9.5	10
33	21	10.6	10
2	21	10.8	10
22	22	0.0	15
12	22	4.9	15
31	22	10.4	15
13	22	35.4	15
23	23	0.0	28
38	23	23.4	28
28	23	64.5	28
18	23	68.2	28
24	24	0.0	12
39	24	15.8	12
21	24	26.1	12
10	24	26.5	12
25	25	0.0	28
4	25	22.7	28
11	25	35.2	28
13	25	39.8	28
26	26	0.0	29
16	26	14.1	29
28	26	37.6	29
32	26	47.0	29
27	27	0.0	22
17	27	12.7	22
7	27	31.6	22
19	27	40.8	22
28	28	0.0	21
26	28	27.2	21
16	28	30.5	21
38	28	33.2	21
29	29	0.0	29
8	29	37.0	29
36	29	39.7	29
18	29	44.5	29
30	30	0.0	33
7	30	30.9	33
19	30	55.7	33
2	30	57.0	33
31	31	0.0	23
22	31	16.0	23
12	31	22.9	23
13	31	46.4	23
32	32	0.0	28
16	32	31.8	28
20	32	39.9	28
26	32	45.4	28
33	33	0.0	26
11	33	20.9	26
21	33	27.6	26
39	33	31.9	26
34	34	0.0	23
14	34	30.5	23
6	34	31.1	23
15	34	36.6	23
35	35	0.0	16
14	35	30.0	16
3	35	32.6	16
6	35	36.7	16
36	36	0.0	29
6	36	39.4	29
29	36	39.7	29
3	36	49.3	29
37	37	0.0	30
20	37	36.2	30
10	37	67.5	30
5	37	73.3	30
38	38	0.0	31
23	38	25.9	31
28	38	49.0	31
18	38	59.0	31
39	39	0.0	11
21	39	10.5	11
33	39	13.5	11
24	39	14.5	11
40	40	0.0	19
2	40	25.0	19
7	40	29.8	19
21	40	30.4	19
