
Code
Dimension   Fixed Cost    Capacity
40	1235	126
Facility	Client	Transportation Cost	Demand
1	1	0.0	24
27	1	15.0	24
5	1	28.9	24
36	1	29.5	24
2	2	0.0	26
10	2	9.4	26
31	2	47.2	26
11	2	50.8	26
3	3	0.0	22
6	3	22.7	22
24	3	31.1	22
30	3	43.0	22
4	4	0.0	6
25	4	4.7	6
5	4	6.7	6
36	4	6.7	6
5	5	0.0	25
9	5	27.7	25
4	5	27.8	25
1	5	30.1	25
6	6	0.0	7
3	6	7.2	7
31	6	13.9	7
34	6	15.9	7
7	7	0.0	24
28	7	28.1	24
39	7	34.6	24
11	7	35.1	24
8	8	0.0	13
14	8	22.0	13
29	8	24.4	13
18	8	27.9	13
9	9	0.0	25
35	9	23.8	25
27	9	23.9	25
5	9	27.7	25
10	10	0.0	32
2	10	11.6	32
11	10	55.7	32
39	10	56.5	32
11	11	0.0	35
39	11	1.0	35
28	11	18.0	35
20	11	50.0	35
12	12	0.0	26
33	12	16.3	26
17	12	29.4	26
21	12	45.7	26
13	13	0.0	22
15	13	4.3	22
23	13	20.6	22
30	13	23.5	22
14	14	0.0	19
8	14	32.2	19
29	14	51.3	19
22	14	70.5	19
15	15	0.0	33
13	15	6.4	33
23	15	25.9	33
30	15	33.3	33
16	16	0.0	25
19	16	8.2	25
17	16	46.0	25
12	16	61.8	25
17	17	0.0	23
12	17	26.0	23
19	17	37.3	23
33	17	40.3	23
18	18	0.0	27
32	18	37.5	27
23	18	45.0	27
22	18	49.4	27
19	19	0.0	19
16	19	6.2	19
17	19	30.8	19
12	19	41.1	19
20	20	0.0	8
26	20	4.5	8
11	20	11.4	8
39	20	11.6	8
21	21	0.0	15
33	21	19.9	15
12	21	26.4	15
7	21	33.2	15
22	22	0.0	35
23	22	59.8	35
18	22	64.0	35
8	22	76.7	35
23	23	0.0	12
15	23	9.4	12
13	23	11.3	12
30	23	18.7	12
24	24	0.0	25
30	24	13.6	25
13	24	27.4	25
15	24	28.4	25
25	25	0.0	24
4	25	18.6	24
5	25	34.3	24
36	25	43.2	24
26	26	0.0	13
20	26	7.4	13
40	26	17.0	13
11	26	18.8	13
27	27	0.0	10
1	27	6.3	10
9	27	9.6	10
5	27	13.9	10
28	28	0.0	17
39	28	8.3	17
11	28	8.7	17
7	28	19.9	17
29	29	0.0	11
32	29	20.3	11
8	29	20.7	11
18	29	24.4	11
30	30	0.0	22
24	30	11.9	22
15	30	22.2	22
13	30	23.5	22
31	31	0.0	19
34	31	32.0	19
10	31	33.7	19
2	31	34.5	19
32	32	0.0	30
18	32	41.6	30
29	32	55.4	30
23	32	82.6	30
33	33	0.0	34
12	33	21.3	34
21	33	45.1	34
17	33	59.6	34
34	34	0.0	29
35	34	37.7	29
9	34	48.2	29
31	34	48.9	29
35	35	0.0	24
38	35	22.4	24
9	35	22.8	24
34	35	31.2	24
36	36	0.0	30
40	36	29.8	30
4	36	33.5	30
1	36	36.9	30
37	37	0.0	13
3	37	40.6	13
24	37	41.7	13
30	37	43.5	13
38	38	0.0	7
35	38	6.5	7
5	38	10.0	7
9	38	10.9	7
39	39	0.0	9
11	39	0.3	9
28	39	4.4	9
7	39	13.0	9
40	40	0.0	23
36	40	22.9	23
26	40	30.1	23
20	40	36.8	23
