
Code
Dimension   Fixed Cost    Capacity
40	1181	119
Facility	Client	Transportation Cost	Demand
1	1	0.0	21
8	1	19.8	21
2	1	30.3	21
16	1	33.8	21
2	2	0.0	18
14	2	7.9	18
20	2	14.4	18
1	2	26.0	18
3	3	0.0	8
15	3	8.2	8
23	3	9.7	8
17	3	10.3	8
4	4	0.0	16
24	4	13.2	16
15	4	30.1	16
3	4	32.4	16
5	5	0.0	17
25	5	7.6	17
39	5	22.4	17
37	5	29.4	17
6	6	0.0	12
9	6	8.6	12
30	6	9.1	12
40	6	29.5	12
7	7	0.0	23
28	7	14.2	23
10	7	19.0	23
13	7	27.7	23
8	8	0.0	33
16	8	25.0	33
1	8	31.1	33
21	8	44.2	33
9	9	0.0	32
30	9	3.5	32
6	9	22.9	32
39	9	67.6	32
10	10	0.0	16
7	10	13.2	16
28	10	15.3	16
26	10	17.5	16
11	11	0.0	31
35	11	23.6	31
37	11	49.5	31
29	11	63.2	31
12	12	0.0	12
33	12	6.6	12
31	12	7.5	12
34	12	9.0	12
13	13	0.0	27
7	13	32.5	27
19	13	35.2	27
28	13	45.6	27
14	14	0.0	6
2	14	2.6	6
20	14	4.4	6
1	14	11.1	6
15	15	0.0	12
3	15	12.2	12
17	15	18.7	12
4	15	22.6	12
16	16	0.0	16
8	16	12.1	16
21	16	14.8	16
1	16	25.8	16
17	17	0.0	11
3	17	14.2	11
15	17	17.1	11
1	17	19.6	11
18	18	0.0	35
34	18	35.4	35
38	18	38.5	35
12	18	46.5	35
19	19	0.0	24
26	19	19.9	24
23	19	28.9	24
13	19	31.3	24
20	20	0.0	5
14	20	3.7	5
2	20	4.0	5
38	20	7.6	5
21	21	0.0	15
16	21	13.9	15
8	21	20.1	15
36	21	27.5	15
22	22	0.0	5
31	22	4.1	5
33	22	4.5	5
34	22	7.2	5
23	23	0.0	7
19	23	8.4	7
3	23	8.5	7
26	23	11.5	7
24	24	0.0	19
4	24	15.6	19
3	24	44.1	19
15	24	47.5	19
25	25	0.0	14
5	25	6.2	14
39	25	16.0	14
37	25	29.8	14
26	26	0.0	7
19	26	5.8	7
10	26	7.7	7
7	26	9.9	7
27	27	0.0	35
40	27	37.4	35
36	27	40.9	35
22	27	68.3	35
28	28	0.0	20
7	28	12.3	20
10	28	19.1	20
32	28	26.8	20
29	29	0.0	29
11	29	59.1	29
35	29	72.1	29
15	29	85.6	29
30	30	0.0	15
9	30	1.7	15
6	30	11.3	15
39	30	32.0	15
31	31	0.0	22
33	31	2.8	22
12	31	13.7	22
34	31	17.2	22
32	32	0.0	33
28	32	44.3	33
10	32	52.0	33
7	32	61.9	33
33	33	0.0	33
31	33	4.2	33
12	33	18.2	33
34	33	27.7	33
34	34	0.0	8
12	34	6.0	8
31	34	6.2	8
33	34	6.7	8
35	35	0.0	33
11	35	25.2	33
15	35	68.1	33
37	35	69.4	33
36	36	0.0	32
27	36	37.4	32
16	36	55.1	32
21	36	58.7	32
37	37	0.0	25
11	37	40.0	25
5	37	43.3	25
35	37	52.6	25
38	38	0.0	16
18	38	17.6	16
34	38	21.5	16
20	38	24.3	16
39	39	0.0	17
25	39	19.4	17
5	39	22.4	17
9	39	35.9	17
40	40	0.0	34
27	40	36.4	34
36	40	75.7	34
22	40	75.9	34
