
Code
Dimension   Fixed Cost    Capacity
40	1183	118
Facility	Client	Transportation Cost	Demand
1	1	0.0	25
35	1	5.5	25
32	1	24.5	25
11	1	34.4	25
2	2	0.0	5
32	2	8.4	5
7	2	9.3	5
36	2	10.6	5
3	3	0.0	28
8	3	18.4	28
25	3	31.6	28
27	3	51.3	28
4	4	0.0	18
10	4	14.5	18
40	4	16.2	18
33	4	20.3	18
5	5	0.0	25
15	5	15.6	25
23	5	28.9	25
16	5	41.4	25
6	6	0.0	25
38	6	31.9	25
39	6	32.2	25
24	6	42.4	25
7	7	0.0	8
36	7	3.4	8
19	7	14.1	8
2	7	14.8	8
8	8	0.0	8
25	8	4.9	8
3	8	5.3	8
31	8	11.6	8
9	9	0.0	14
26	9	11.6	14
30	9	23.1	14
20	9	25.1	14
10	10	0.0	9
4	10	7.3	9
21	10	11.1	9
40	10	11.4	9
11	11	0.0	29
35	11	38.0	29
1	11	39.9	29
32	11	67.8	29
12	12	0.0	32
17	12	38.0	32
27	12	49.7	32
32	12	58.7	32
13	13	0.0	31
28	13	33.5	31
14	13	36.7	31
37	13	44.0	31
14	14	0.0	18
16	14	17.4	18
13	14	21.3	18
22	14	25.2	18
15	15	0.0	9
5	15	5.6	9
23	15	7.8	9
16	15	9.4	9
16	16	0.0	29
22	16	18.8	29
14	16	28.0	29
15	16	30.2	29
17	17	0.0	13
12	17	15.4	13
26	17	25.7	13
7	17	27.2	13
18	18	0.0	24
29	18	27.5	24
21	18	39.5	24
33	18	45.1	24
19	19	0.0	16
36	19	21.4	16
7	19	28.2	16
34	19	33.1	16
20	20	0.0	28
30	20	7.5	28
26	20	28.3	28
28	20	28.7	28
21	21	0.0	23
29	21	17.1	23
10	21	28.5	23
4	21	32.4	23
22	22	0.0	13
16	22	8.4	13
23	22	10.9	13
15	22	17.3	13
23	23	0.0	22
22	23	18.5	22
15	23	19.0	22
16	23	23.3	22
24	24	0.0	21
37	24	10.4	21
38	24	11.7	21
13	24	30.1	21
25	25	0.0	29
8	25	17.9	29
31	25	27.2	29
3	25	32.7	29
26	26	0.0	35
9	26	29.1	35
30	26	29.2	35
20	26	35.4	35
27	27	0.0	30
12	27	46.6	30
25	27	50.6	30
3	27	54.9	30
28	28	0.0	11
20	28	11.3	11
13	28	11.9	11
30	28	14.1	11
29	29	0.0	24
21	29	17.8	24
18	29	27.5	24
4	29	45.1	24
30	30	0.0	29
20	30	7.7	29
26	30	24.2	29
28	30	37.1	29
31	31	0.0	15
25	31	14.0	15
8	31	21.7	15
3	31	30.7	15
32	32	0.0	5
1	32	4.9	5
35	32	5.6	5
2	32	8.4	5
33	33	0.0	23
4	33	26.0	23
40	33	30.5	23
18	33	43.2	23
34	34	0.0	13
39	34	26.0	13
19	34	26.9	13
6	34	40.8	13
35	35	0.0	5
1	35	1.1	5
32	35	5.6	5
11	35	6.5	5
36	36	0.0	8
7	36	3.4	8
19	36	10.7	8
9	36	14.6	8
37	37	0.0	24
24	37	11.9	24
38	37	24.8	24
13	37	34.0	24
38	38	0.0	21
24	38	11.7	21
37	38	21.7	21
6	38	26.8	21
39	39	0.0	33
6	39	42.5	33
34	39	66.0	33
19	39	80.1	33
40	40	0.0	10
4	40	9.0	10
10	40	12.6	10
33	40	13.3	10
