
Code
Dimension   Fixed Cost    Capacity
40	1231	127
Facility	Client	Transportation Cost	Demand
1	1	0.0	18
34	1	17.2	18
2	1	25.8	18
11	1	41.0	18
2	2	0.0	6
1	2	8.6	6
3	2	11.2	6
11	2	11.3	6
3	3	0.0	31
11	3	17.6	31
19	3	19.9	31
33	3	44.3	31
4	4	0.0	30
18	4	31.6	30
10	4	53.3	30
31	4	54.8	30
5	5	0.0	32
25	5	48.6	32
23	5	71.9	32
2	5	74.9	32
6	6	0.0	24
32	6	23.8	24
28	6	41.0	24
22	6	69.2	24
7	7	0.0	16
36	7	11.6	16
16	7	13.9	16
24	7	25.8	16
8	8	0.0	21
38	8	23.9	21
10	8	35.0	21
32	8	50.7	21
9	9	0.0	8
35	9	1.9	8
17	9	2.3	8
19	9	11.5	8
10	10	0.0	21
38	10	30.7	21
8	10	35.0	21
4	10	37.3	21
11	11	0.0	6
3	11	3.4	6
19	11	7.0	6
33	11	8.9	6
12	12	0.0	24
21	12	26.9	24
13	12	27.6	24
30	12	35.2	24
13	13	0.0	18
12	13	20.7	18
27	13	30.6	18
39	13	36.1	18
14	14	0.0	28
25	14	54.9	28
40	14	76.2	28
23	14	89.8	28
15	15	0.0	24
29	15	34.4	24
34	15	38.6	24
11	15	43.3	24
16	16	0.0	22
7	16	19.2	22
39	16	20.5	22
36	16	28.3	22
17	17	0.0	30
35	17	1.7	30
9	17	8.6	30
19	17	50.5	30
18	18	0.0	21
21	18	20.7	21
4	18	22.1	21
31	18	22.2	21
19	19	0.0	23
3	19	14.8	23
11	19	26.8	23
33	19	29.9	23
20	20	0.0	6
37	20	1.4	6
40	20	5.7	6
26	20	8.2	6
21	21	0.0	25
31	21	15.1	25
18	21	24.7	25
12	21	28.0	25
22	22	0.0	25
29	22	39.8	25
33	22	41.5	25
15	22	49.5	25
23	23	0.0	31
25	23	51.2	31
2	23	59.3	31
5	23	69.7	31
24	24	0.0	35
30	24	52.2	35
7	24	56.3	35
16	24	69.1	35
25	25	0.0	32
5	25	48.6	32
23	25	52.9	32
14	25	62.7	32
26	26	0.0	12
27	26	9.8	12
20	26	16.3	12
37	26	16.4	12
27	27	0.0	14
26	27	11.4	14
39	27	19.4	14
13	27	23.8	14
28	28	0.0	15
6	28	25.6	15
33	28	27.0	15
32	28	33.0	15
29	29	0.0	23
15	29	33.0	23
22	29	36.6	23
33	29	67.3	23
30	30	0.0	23
21	30	30.7	23
12	30	33.7	23
24	30	34.3	23
31	31	0.0	12
21	31	7.2	12
18	31	12.7	12
30	31	20.5	12
32	32	0.0	19
6	32	18.9	19
28	32	41.7	19
8	32	45.9	19
33	33	0.0	12
19	33	15.6	12
3	33	17.1	12
11	33	17.8	12
34	34	0.0	21
1	34	20.1	21
15	34	33.8	21
11	34	43.0	21
35	35	0.0	32
17	35	1.8	32
9	35	7.6	32
19	35	52.1	32
36	36	0.0	29
7	36	21.0	29
16	36	37.3	29
39	36	64.3	29
37	37	0.0	18
20	37	4.3	18
40	37	20.3	18
26	37	24.6	18
38	38	0.0	12
8	38	13.7	12
10	38	17.5	12
4	38	38.6	12
39	39	0.0	35
16	39	32.5	35
27	39	48.6	35
26	39	54.3	35
40	40	0.0	13
20	40	12.3	13
37	40	14.7	13
26	40	28.3	13
