
Code
Dimension   Fixed Cost    Capacity
40	1183	119
Facility	Client	Transportation Cost	Demand
1	1	0.0	14
3	1	7.2	14
36	1	13.4	14
7	1	14.3	14
2	2	0.0	5
26	2	2.3	5
4	2	3.9	5
33	2	4.3	5
3	3	0.0	21
1	3	10.9	21
36	3	26.7	21
7	3	26.9	21
4	4	0.0	26
7	4	15.8	26
33	4	15.9	26
26	4	19.1	26
5	5	0.0	34
40	5	34.6	34
8	5	104.6	34
30	5	113.9	34
6	6	0.0	31
32	6	11.7	31
16	6	65.6	31
20	6	84.1	31
7	7	0.0	32
4	7	19.5	32
33	7	29.6	32
1	7	32.7	32
8	8	0.0	12
13	8	15.1	12
30	8	16.7	12
23	8	26.2	12
9	9	0.0	24
12	9	25.1	24
35	9	28.6	24
27	9	49.8	24
10	10	0.0	34
11	10	17.2	34
39	10	42.6	34
21	10	50.1	34
11	11	0.0	34
10	11	17.2	34
39	11	31.8	34
33	11	40.7	34
12	12	0.0	34
9	12	35.6	34
35	12	35.7	34
27	12	35.8	34
13	13	0.0	10
8	13	12.6	10
30	13	13.1	10
24	13	14.8	10
14	14	0.0	9
29	14	4.0	9
22	14	9.1	9
15	14	12.0	9
15	15	0.0	11
22	15	6.3	11
31	15	7.9	11
14	15	14.6	11
16	16	0.0	14
20	16	11.5	14
34	16	17.5	14
32	16	25.9	14
17	17	0.0	11
23	17	15.0	11
18	17	17.4	11
3	17	23.5	11
18	18	0.0	11
19	18	12.1	11
21	18	17.3	11
17	18	17.4	11
19	19	0.0	8
18	19	8.8	8
21	19	10.5	8
24	19	16.8	8
20	20	0.0	18
34	20	9.6	18
16	20	14.8	18
29	20	21.2	18
21	21	0.0	25
19	21	32.7	25
10	21	36.9	25
18	21	39.2	25
22	22	0.0	20
15	22	11.4	20
14	22	20.1	20
31	22	23.5	20
23	23	0.0	7
17	23	9.5	7
13	23	11.1	7
8	23	15.3	7
24	24	0.0	23
27	24	29.1	23
13	24	34.1	23
18	24	39.7	23
25	25	0.0	12
35	25	14.8	12
30	25	19.6	12
12	25	26.2	12
26	26	0.0	12
2	26	5.4	12
33	26	5.9	12
39	26	7.1	12
27	27	0.0	27
12	27	28.4	27
24	27	34.2	27
35	27	51.2	27
28	28	0.0	30
37	28	65.4	30
16	28	79.9	30
31	28	82.5	30
29	29	0.0	5
14	29	2.2	5
20	29	5.9	5
22	29	6.1	5
30	30	0.0	23
13	30	30.2	23
8	30	31.9	23
25	30	37.6	23
31	31	0.0	34
15	31	24.3	34
22	31	39.9	34
14	31	50.0	34
32	32	0.0	21
6	32	7.9	21
16	32	38.9	21
20	32	50.2	21
33	33	0.0	13
39	33	3.4	13
26	33	6.4	13
4	33	8.0	13
34	34	0.0	32
20	34	17.1	32
16	34	39.9	32
29	34	39.9	32
35	35	0.0	9
12	35	9.5	9
9	35	10.7	9
25	35	11.1	9
36	36	0.0	15
1	36	14.3	15
38	36	14.9	15
3	36	19.1	15
37	37	0.0	25
28	37	54.5	25
40	37	74.5	25
5	37	90.6	25
38	38	0.0	33
36	38	32.8	33
22	38	46.1	33
1	38	55.3	33
39	39	0.0	31
33	39	8.1	31
26	39	18.4	31
4	39	27.1	31
40	40	0.0	6
5	40	6.1	6
37	40	17.9	6
8	40	21.4	6
