
Code
Dimension   Fixed Cost    Capacity
40	1218	125
Facility	Client	Transportation Cost	Demand
1	1	0.0	12
12	1	15.2	12
17	1	16.3	12
3	1	16.7	12
2	2	0.0	21
15	2	20.5	21
33	2	25.8	21
7	2	31.7	21
3	3	0.0	25
17	3	12.5	25
8	3	14.6	25
12	3	21.1	25
4	4	0.0	31
40	4	20.7	31
9	4	28.2	31
11	4	29.3	31
5	5	0.0	16
29	5	9.1	16
16	5	12.2	16
35	5	12.5	16
6	6	0.0	5
28	6	5.2	5
37	6	5.3	5
31	6	8.2	5
7	7	0.0	29
14	7	23.3	29
2	7	43.7	29
15	7	53.1	29
8	8	0.0	31
12	8	16.5	31
3	8	18.1	31
25	8	28.4	31
9	9	0.0	34
40	9	17.4	34
11	9	25.4	34
4	9	31.0	34
10	10	0.0	29
38	10	25.9	29
18	10	33.2	29
32	10	40.1	29
11	11	0.0	16
9	11	12.0	16
4	11	15.1	16
19	11	16.0	16
12	12	0.0	35
8	12	18.6	35
3	12	29.5	35
25	12	36.0	35
13	13	0.0	27
36	13	27.0	27
18	13	54.2	27
23	13	56.9	27
14	14	0.0	31
7	14	24.9	31
29	14	42.3	31
16	14	47.5	31
15	15	0.0	9
21	15	7.6	9
33	15	8.2	9
2	15	8.8	9
16	16	0.0	19
29	16	9.0	19
5	16	14.5	19
19	16	28.3	19
17	17	0.0	15
3	17	7.5	15
8	17	16.3	15
12	17	19.0	15
18	18	0.0	19
38	18	4.8	19
10	18	21.8	19
23	18	24.3	19
19	19	0.0	10
35	19	5.8	10
5	19	7.9	10
11	19	10.0	10
20	20	0.0	16
36	20	38.4	16
26	20	42.2	16
13	20	42.6	16
21	21	0.0	35
33	21	29.3	35
15	21	29.6	35
30	21	41.4	35
22	22	0.0	19
25	22	20.1	19
8	22	35.8	19
12	22	39.6	19
23	23	0.0	19
18	23	24.3	19
38	23	28.7	19
39	23	29.5	19
24	24	0.0	17
39	24	25.9	17
6	24	29.3	17
28	24	32.7	17
25	25	0.0	7
8	25	6.4	7
12	25	7.2	7
22	25	7.4	7
26	26	0.0	11
10	26	17.1	11
32	26	19.3	11
40	26	21.5	11
27	27	0.0	27
28	27	47.3	27
21	27	51.6	27
32	27	54.8	27
28	28	0.0	26
37	28	25.9	26
6	28	27.1	26
30	28	27.4	26
29	29	0.0	17
16	29	8.0	17
5	29	9.6	17
35	29	20.8	17
30	30	0.0	7
31	30	2.3	7
33	30	6.6	7
37	30	6.8	7
31	31	0.0	18
30	31	5.9	18
37	31	12.4	18
28	31	19.1	18
32	32	0.0	21
34	32	23.5	21
10	32	29.1	21
26	32	36.9	21
33	33	0.0	29
21	33	24.2	29
15	33	26.4	29
30	33	27.3	29
34	34	0.0	24
9	34	26.4	24
32	34	26.8	24
40	34	26.9	24
35	35	0.0	26
19	35	15.1	26
5	35	20.3	26
29	35	31.8	26
36	36	0.0	6
13	36	6.0	6
20	36	14.4	6
18	36	17.6	6
37	37	0.0	19
31	37	13.1	19
30	37	18.5	19
28	37	18.9	19
38	38	0.0	17
18	38	4.3	17
10	38	15.2	17
23	38	25.7	17
39	39	0.0	25
24	39	38.2	25
23	39	38.8	25
18	39	64.8	25
40	40	0.0	34
9	40	17.4	34
4	40	22.7	34
11	40	36.4	34
