
Code
Dimension   Fixed Cost    Capacity
40	1191	120
Facility	Client	Transportation Cost	Demand
1	1	0.0	33
13	1	33.3	33
12	1	35.0	33
27	1	66.3	33
2	2	0.0	14
22	2	6.5	14
16	2	11.2	14
25	2	14.3	14
3	3	0.0	19
12	3	38.4	19
20	3	44.0	19
13	3	47.6	19
4	4	0.0	21
10	4	12.9	21
29	4	17.9	21
40	4	28.5	21
5	5	0.0	9
7	5	11.3	9
36	5	12.6	9
37	5	14.9	9
6	6	0.0	30
23	6	31.9	30
36	6	40.4	30
5	6	70.0	30
7	7	0.0	20
37	7	22.7	20
14	7	23.6	20
5	7	25.1	20
8	8	0.0	16
15	8	15.0	16
40	8	17.5	16
4	8	34.2	16
9	9	0.0	24
38	9	20.9	24
21	9	36.0	24
18	9	44.6	24
10	10	0.0	20
4	10	12.3	20
29	10	15.0	20
28	10	21.2	20
11	11	0.0	22
30	11	14.3	22
37	11	37.5	22
5	11	50.4	22
12	12	0.0	19
13	12	10.1	19
1	12	20.1	19
34	12	34.8	19
13	13	0.0	13
12	13	6.9	13
1	13	13.1	13
27	13	18.6	13
14	14	0.0	8
25	14	5.9	8
17	14	8.3	8
7	14	9.4	8
15	15	0.0	27
8	15	25.4	27
40	15	27.8	27
4	15	37.1	27
16	16	0.0	21
2	16	16.9	21
17	16	17.5	21
25	16	22.3	21
17	17	0.0	9
25	17	5.0	9
16	17	7.5	9
14	17	9.4	9
18	18	0.0	31
33	18	28.0	31
21	18	54.3	31
9	18	57.6	31
19	19	0.0	21
7	19	27.4	21
14	19	29.9	21
37	19	30.6	21
20	20	0.0	11
32	20	14.4	11
19	20	20.6	11
35	20	21.3	11
21	21	0.0	30
38	21	21.7	30
9	21	45.0	30
18	21	52.5	30
22	22	0.0	30
2	22	13.9	30
26	22	27.6	30
16	22	37.8	30
23	23	0.0	11
6	23	11.7	11
36	23	15.1	11
26	23	28.7	11
24	24	0.0	28
16	24	32.8	28
2	24	45.3	28
22	24	53.6	28
25	25	0.0	30
17	25	16.7	30
14	25	22.2	30
2	25	30.6	30
26	26	0.0	13
22	26	12.0	13
2	26	17.6	13
36	26	21.9	13
27	27	0.0	7
13	27	10.0	7
34	27	13.1	7
12	27	13.7	7
28	28	0.0	29
10	28	30.7	29
31	28	34.0	29
4	28	42.6	29
29	29	0.0	5
10	29	3.8	5
4	29	4.3	5
35	29	4.4	5
30	30	0.0	16
11	30	10.4	16
37	30	19.7	16
5	30	26.5	16
31	31	0.0	23
28	31	27.0	23
10	31	50.3	23
4	31	56.4	23
32	32	0.0	18
35	32	12.1	18
20	32	23.6	18
29	32	25.4	18
33	33	0.0	27
18	33	24.4	27
9	33	52.5	27
38	33	63.5	27
34	34	0.0	34
13	34	57.6	34
12	34	62.3	34
27	34	63.8	34
35	35	0.0	16
32	35	10.7	16
29	35	14.1	16
40	35	24.0	16
36	36	0.0	9
6	36	12.1	9
23	36	12.4	9
5	36	12.6	9
37	37	0.0	20
7	37	22.7	20
30	37	24.7	20
19	37	29.2	20
38	38	0.0	28
21	38	20.3	28
9	38	24.3	28
18	38	53.4	28
39	39	0.0	24
9	39	64.3	24
38	39	64.9	24
24	39	74.6	24
40	40	0.0	20
15	40	20.6	20
8	40	21.9	20
29	40	25.7	20
