
Code
Dimension   Fixed Cost    Capacity
40	1158	115
Facility	Client	Transportation Cost	Demand
1	1	0.0	23
14	1	5.5	23
30	1	20.0	23
10	1	24.1	23
2	2	0.0	8
12	2	3.8	8
37	2	9.4	8
31	2	10.3	8
3	3	0.0	28
15	3	38.7	28
18	3	41.1	28
17	3	49.7	28
4	4	0.0	10
7	4	0.4	10
23	4	7.8	10
37	4	13.1	10
5	5	0.0	23
35	5	23.8	23
36	5	32.8	23
22	5	36.8	23
6	6	0.0	21
20	6	29.5	21
9	6	32.1	21
16	6	53.1	21
7	7	0.0	7
4	7	0.2	7
23	7	5.3	7
37	7	8.9	7
8	8	0.0	11
17	8	8.8	11
20	8	19.1	11
9	8	20.1	11
9	9	0.0	24
20	9	10.0	24
6	9	36.7	24
8	9	43.8	24
10	10	0.0	35
1	10	36.6	35
30	10	39.6	35
14	10	42.5	35
11	11	0.0	34
29	11	20.7	34
28	11	93.1	34
24	11	129.4	34
12	12	0.0	13
2	12	6.1	13
37	12	10.2	13
13	12	15.1	13
13	13	0.0	22
37	13	17.0	22
12	13	25.6	22
2	13	28.4	22
14	14	0.0	7
1	14	1.7	7
30	14	5.4	7
10	14	8.5	7
15	15	0.0	11
18	15	1.8	11
26	15	9.6	11
3	15	15.2	11
16	16	0.0	26
24	16	9.2	26
6	16	65.8	26
9	16	70.9	26
17	17	0.0	35
8	17	28.1	35
3	17	62.2	35
9	17	71.3	35
18	18	0.0	16
15	18	2.6	16
26	18	13.3	16
3	18	23.5	16
19	19	0.0	13
4	19	20.1	13
7	19	20.5	13
23	19	28.0	13
20	20	0.0	35
9	20	14.6	35
6	20	49.2	35
8	20	60.6	35
21	21	0.0	26
34	21	11.5	26
25	21	14.9	26
22	21	33.0	26
22	22	0.0	28
36	22	15.3	28
21	22	35.5	28
26	22	43.1	28
23	23	0.0	14
7	23	10.7	14
4	23	10.9	14
37	23	20.1	14
24	24	0.0	24
16	24	8.5	24
6	24	68.3	24
9	24	73.9	24
25	25	0.0	27
34	25	12.3	27
21	25	15.5	27
27	25	35.1	27
26	26	0.0	10
18	26	8.3	10
15	26	8.8	10
36	26	10.1	10
27	27	0.0	16
33	27	6.7	16
34	27	19.3	16
25	27	20.8	16
28	28	0.0	33
33	28	66.6	33
27	28	69.3	33
38	28	74.6	33
29	29	0.0	7
11	29	4.3	7
28	29	17.8	7
27	29	30.5	7
30	30	0.0	27
14	30	20.8	27
1	30	23.4	27
10	30	30.5	27
31	31	0.0	26
2	31	33.5	26
12	31	42.1	26
38	31	60.3	26
32	32	0.0	9
40	32	6.4	9
9	32	17.9	9
17	32	18.8	9
33	33	0.0	12
27	33	5.0	12
34	33	16.5	12
25	33	18.9	12
34	34	0.0	23
21	34	10.2	23
25	34	10.5	23
27	34	27.8	23
35	35	0.0	12
5	35	12.4	12
39	35	17.7	12
23	35	19.0	12
36	36	0.0	6
22	36	3.3	6
26	36	6.1	6
5	36	8.6	6
37	37	0.0	9
13	37	7.0	9
12	37	7.1	9
2	37	10.6	9
38	38	0.0	19
33	38	41.5	19
28	38	42.9	19
31	38	44.1	19
39	39	0.0	26
35	39	38.4	26
5	39	60.8	26
23	39	71.7	26
40	40	0.0	13
32	40	9.2	13
25	40	23.1	13
21	40	25.9	13
