
Code
Dimension   Fixed Cost    Capacity
40	1152	115
Facility	Client	Transportation Cost	Demand
1	1	0.0	21
20	1	13.7	21
30	1	22.0	21
24	1	30.8	21
2	2	0.0	26
31	2	42.6	26
33	2	44.9	26
35	2	53.9	26
3	3	0.0	24
17	3	17.2	24
14	3	22.7	24
39	3	26.9	24
4	4	0.0	28
15	4	5.5	28
6	4	47.1	28
12	4	56.7	28
5	5	0.0	11
11	5	1.8	11
17	5	14.6	11
3	5	19.5	11
6	6	0.0	19
12	6	22.7	19
40	6	23.3	19
33	6	30.1	19
7	7	0.0	20
10	7	28.7	20
37	7	30.3	20
24	7	32.3	20
8	8	0.0	24
10	8	26.4	24
23	8	33.4	24
31	8	34.8	24
9	9	0.0	6
26	9	8.4	6
30	9	15.7	6
15	9	16.4	6
10	10	0.0	23
8	10	25.3	23
34	10	30.1	23
7	10	33.0	23
11	11	0.0	35
5	11	5.9	35
17	11	51.7	35
14	11	67.2	35
12	12	0.0	14
18	12	9.7	14
6	12	16.7	14
36	12	17.2	14
13	13	0.0	8
39	13	13.1	8
14	13	18.2	8
37	13	20.4	8
14	14	0.0	20
17	14	10.6	20
39	14	17.4	20
3	14	18.9	20
15	15	0.0	16
4	15	3.1	16
6	15	29.3	16
12	15	33.1	16
16	16	0.0	26
4	16	55.6	26
15	16	59.0	26
6	16	71.7	26
17	17	0.0	14
14	17	7.4	14
3	17	10.0	14
39	17	17.5	14
18	18	0.0	19
12	18	13.2	19
20	18	25.3	19
36	18	28.1	19
19	19	0.0	7
25	19	4.0	7
35	19	4.2	7
23	19	10.3	7
20	20	0.0	15
1	20	9.8	15
24	20	15.5	15
18	20	19.9	15
21	21	0.0	31
25	21	50.4	31
19	21	59.1	31
35	21	77.9	31
22	22	0.0	32
38	22	26.7	32
23	22	41.1	32
8	22	49.2	32
23	23	0.0	21
22	23	27.0	21
8	23	29.3	21
19	23	31.0	21
24	24	0.0	17
20	24	17.5	17
27	24	23.0	17
1	24	25.0	17
25	25	0.0	11
19	25	6.2	11
35	25	11.4	11
21	25	17.9	11
26	26	0.0	21
9	26	29.2	21
30	26	36.4	21
11	26	49.6	21
27	27	0.0	17
36	27	17.4	17
24	27	23.0	17
33	27	25.4	17
28	28	0.0	33
34	28	35.0	33
29	28	54.0	33
7	28	66.5	33
29	29	0.0	28
38	29	28.1	28
34	29	29.4	28
22	29	45.3	28
30	30	0.0	9
1	30	9.4	9
20	30	15.3	9
26	30	15.6	9
31	31	0.0	11
35	31	10.6	11
8	31	15.9	11
19	31	16.7	11
32	32	0.0	25
28	32	63.8	25
29	32	77.3	25
34	32	83.8	25
33	33	0.0	19
36	33	10.8	19
40	33	27.3	19
27	33	28.3	19
34	34	0.0	25
29	34	26.2	25
28	34	26.5	25
10	34	32.7	25
35	35	0.0	12
19	35	7.3	12
31	35	11.6	12
25	35	12.5	12
36	36	0.0	26
33	36	14.8	26
27	36	26.6	26
12	36	31.9	26
37	37	0.0	9
7	37	13.6	9
24	37	14.5	9
1	37	18.7	9
38	38	0.0	20
22	38	16.7	20
29	38	20.0	20
34	38	34.6	20
39	39	0.0	14
14	39	12.2	14
3	39	15.7	14
17	39	17.5	14
40	40	0.0	10
6	40	12.3	10
33	40	14.4	10
36	40	18.7	10
