
Code
Dimension   Fixed Cost    Capacity
40	1170	116
Facility	Client	Transportation Cost	Demand
1	1	0.0	32
11	1	12.2	32
27	1	38.6	32
7	1	47.5	32
2	2	0.0	14
40	2	8.4	14
37	2	11.9	14
5	2	16.3	14
3	3	0.0	5
30	3	3.4	5
8	3	12.1	5
28	3	12.4	5
4	4	0.0	17
33	4	3.3	17
26	4	17.0	17
37	4	18.1	17
5	5	0.0	16
40	5	14.5	16
2	5	18.7	16
37	5	29.9	16
6	6	0.0	28
36	6	42.1	28
12	6	52.3	28
5	6	68.1	28
7	7	0.0	15
11	7	16.6	15
19	7	22.2	15
1	7	22.3	15
8	8	0.0	11
10	8	13.8	11
21	8	14.6	11
9	8	16.4	11
9	9	0.0	7
21	9	8.2	7
12	9	9.8	7
36	9	10.2	7
10	10	0.0	22
8	10	27.7	22
24	10	40.2	22
29	10	48.7	22
11	11	0.0	11
1	11	4.2	11
7	11	12.1	11
27	11	14.4	11
12	12	0.0	5
36	12	5.8	5
9	12	7.0	5
21	12	8.4	5
13	13	0.0	18
23	13	9.2	18
20	13	22.2	18
29	13	33.3	18
14	14	0.0	22
25	14	46.6	22
11	14	53.7	22
22	14	55.2	22
15	15	0.0	24
16	15	59.3	24
6	15	63.1	24
12	15	87.8	24
16	16	0.0	26
15	16	64.2	26
12	16	71.5	26
6	16	83.3	26
17	17	0.0	18
35	17	8.0	18
28	17	8.7	18
34	17	9.8	18
18	18	0.0	13
38	18	0.5	13
26	18	7.0	13
37	18	11.8	13
19	19	0.0	20
7	19	29.6	20
11	19	51.6	20
10	19	52.4	20
20	20	0.0	17
27	20	14.3	17
29	20	15.7	17
13	20	21.0	17
21	21	0.0	12
32	21	5.9	12
9	21	14.1	12
8	21	15.9	12
22	22	0.0	15
25	22	19.5	15
26	22	20.4	15
31	22	20.5	15
23	23	0.0	27
13	23	13.8	27
20	23	45.3	27
29	23	57.7	27
24	24	0.0	14
29	24	5.4	14
20	24	18.1	14
27	24	24.4	14
25	25	0.0	16
31	25	6.7	16
39	25	9.3	16
22	25	20.8	16
26	26	0.0	16
18	26	8.7	16
38	26	9.3	16
4	26	16.0	16
27	27	0.0	19
20	27	16.0	19
1	27	22.9	19
11	27	24.8	19
28	28	0.0	32
17	28	15.4	32
35	28	23.1	32
34	28	32.8	32
29	29	0.0	12
24	29	4.6	12
20	29	11.1	12
27	29	16.5	12
30	30	0.0	26
3	30	17.7	26
32	30	48.0	26
21	30	51.6	26
31	31	0.0	24
39	31	4.0	24
25	31	10.0	24
22	31	32.7	24
32	32	0.0	27
21	32	13.2	27
9	32	43.3	27
8	32	46.8	27
33	33	0.0	19
4	33	3.7	19
37	33	21.3	19
26	33	22.6	19
34	34	0.0	34
17	34	18.6	34
35	34	22.8	34
28	34	34.9	34
35	35	0.0	33
17	35	14.7	33
34	35	22.1	33
28	35	23.8	33
36	36	0.0	16
12	36	18.5	16
9	36	23.2	16
6	36	24.1	16
37	37	0.0	35
2	37	29.9	35
38	37	30.8	35
18	37	31.7	35
38	38	0.0	21
18	38	0.9	21
26	38	12.2	21
37	38	18.5	21
39	39	0.0	7
31	39	1.2	7
25	39	4.1	7
22	39	10.0	7
40	40	0.0	30
2	40	17.9	30
5	40	27.2	30
37	40	43.5	30
