
Code
Dimension   Fixed Cost    Capacity
40	1175	115
Facility	Client	Transportation Cost	Demand
1	1	0.0	29
37	1	18.0	29
3	1	23.0	29
27	1	24.6	29
2	2	0.0	26
23	2	16.3	26
20	2	29.6	26
28	2	47.9	26
3	3	0.0	19
24	3	14.3	19
1	3	15.1	19
4	3	21.0	19
4	4	0.0	24
24	4	16.6	24
8	4	22.5	24
3	4	26.6	24
5	5	0.0	19
19	5	3.1	19
40	5	12.1	19
17	5	17.4	19
6	6	0.0	25
13	6	8.9	25
33	6	25.5	25
9	6	43.8	25
7	7	0.0	25
9	7	50.9	25
2	7	70.5	25
23	7	82.4	25
8	8	0.0	11
24	8	6.3	11
4	8	10.3	11
34	8	11.5	11
9	9	0.0	28
6	9	49.1	28
7	9	57.0	28
13	9	57.1	28
10	10	0.0	15
16	10	16.8	15
27	10	22.4	15
37	10	24.6	15
11	11	0.0	20
14	11	32.6	20
12	11	61.1	20
25	11	78.6	20
12	12	0.0	11
25	12	11.7	11
36	12	23.0	11
14	12	23.1	11
13	13	0.0	15
6	13	5.3	15
33	13	12.4	15
35	13	26.5	15
14	14	0.0	16
11	14	26.1	16
12	14	33.6	16
25	14	50.5	16
15	15	0.0	26
28	15	43.0	26
35	15	48.9	26
22	15	51.4	26
16	16	0.0	8
27	16	4.7	8
37	16	6.8	8
18	16	7.9	8
17	17	0.0	32
40	17	11.1	32
5	17	29.4	32
19	17	34.0	32
18	18	0.0	31
30	18	21.7	31
16	18	30.5	31
27	18	41.0	31
19	19	0.0	13
5	19	2.1	13
40	19	9.9	13
17	19	13.8	13
20	20	0.0	26
23	20	13.3	26
2	20	29.6	26
28	20	30.0	26
21	21	0.0	13
38	21	13.4	13
39	21	15.5	13
29	21	20.8	13
22	22	0.0	18
28	22	9.4	18
5	22	18.3	18
19	22	19.3	18
23	23	0.0	8
20	23	4.1	8
2	23	5.0	8
28	23	11.1	8
24	24	0.0	27
8	24	15.4	27
4	24	18.7	27
3	24	20.3	27
25	25	0.0	6
12	25	6.4	6
36	25	7.7	6
35	25	14.0	6
26	26	0.0	19
31	26	37.7	19
38	26	41.8	19
39	26	43.6	19
27	27	0.0	13
37	27	3.5	13
16	27	7.6	13
1	27	11.0	13
28	28	0.0	19
22	28	9.9	19
20	28	21.9	19
23	28	26.3	19
29	29	0.0	32
39	29	14.0	32
38	29	21.5	32
21	29	51.2	32
30	30	0.0	26
18	30	18.2	26
16	30	31.3	26
10	30	44.1	26
31	31	0.0	9
26	31	17.9	9
30	31	19.1	9
10	31	20.7	9
32	32	0.0	23
40	32	24.3	23
17	32	29.4	23
19	32	31.0	23
33	33	0.0	9
13	33	7.4	9
6	33	9.2	9
36	33	10.6	9
34	34	0.0	18
8	34	18.8	18
24	34	28.7	18
4	34	29.8	18
35	35	0.0	32
36	35	48.6	32
33	35	49.6	32
13	35	56.6	32
36	36	0.0	10
33	36	11.8	10
25	36	12.9	10
35	36	15.2	10
37	37	0.0	10
27	37	2.7	10
1	37	6.2	10
16	37	8.5	10
38	38	0.0	10
39	38	2.5	10
29	38	6.7	10
21	38	10.3	10
39	39	0.0	22
38	39	5.4	22
29	39	9.6	22
21	39	26.2	22
40	40	0.0	27
17	40	9.4	27
5	40	17.2	27
19	40	20.6	27
