
Code
Dimension   Fixed Cost    Capacity
40	1217	125
Facility	Client	Transportation Cost	Demand
1	1	0.0	12
8	1	4.6	12
26	1	8.0	12
20	1	11.7	12
2	2	0.0	17
37	2	11.3	17
38	2	22.3	17
19	2	39.4	17
3	3	0.0	30
13	3	18.4	30
33	3	58.2	30
22	3	58.9	30
4	4	0.0	15
26	4	6.3	15
36	4	10.4	15
1	4	16.2	15
5	5	0.0	27
39	5	8.7	27
23	5	28.3	27
14	5	35.3	27
6	6	0.0	21
39	6	28.5	21
5	6	30.1	21
34	6	32.2	21
7	7	0.0	8
4	7	17.3	8
3	7	17.8	8
13	7	18.3	8
8	8	0.0	28
1	8	10.7	28
20	8	19.9	28
26	8	24.1	28
9	9	0.0	15
32	9	26.3	15
29	9	32.8	15
27	9	34.0	15
10	10	0.0	33
29	10	42.2	33
24	10	43.1	33
11	10	46.2	33
11	11	0.0	23
17	11	3.2	23
24	11	11.8	23
35	11	17.7	23
12	12	0.0	33
18	12	11.2	33
15	12	25.2	33
10	12	47.0	33
13	13	0.0	27
3	13	16.5	27
22	13	37.6	27
33	13	39.2	27
14	14	0.0	22
23	14	19.3	22
39	14	27.8	22
5	14	28.7	22
15	15	0.0	11
18	15	6.8	11
12	15	8.4	11
10	15	22.5	11
16	16	0.0	12
19	16	16.7	12
20	16	19.3	12
8	16	24.0	12
17	17	0.0	24
11	17	3.3	24
24	17	13.6	24
35	17	18.0	24
18	18	0.0	18
12	18	6.1	18
15	18	11.1	18
10	18	31.7	18
19	19	0.0	13
16	19	18.1	13
38	19	22.6	13
34	19	29.2	13
20	20	0.0	16
8	20	11.3	16
1	20	15.7	16
38	20	21.1	16
21	21	0.0	35
31	21	7.8	35
27	21	41.4	35
32	21	56.5	35
22	22	0.0	6
33	22	2.9	6
13	22	8.3	6
3	22	11.8	6
23	23	0.0	32
39	23	25.6	32
14	23	28.1	32
5	23	33.6	32
24	24	0.0	13
11	24	6.7	13
17	24	7.4	13
35	24	16.7	13
25	25	0.0	26
35	25	67.7	26
17	25	75.1	26
11	25	78.3	26
26	26	0.0	25
4	26	10.4	25
1	26	16.7	25
36	26	16.9	25
27	27	0.0	30
32	27	16.5	30
31	27	35.0	30
21	27	35.5	30
28	28	0.0	25
10	28	39.9	25
12	28	48.4	25
18	28	52.8	25
29	29	0.0	27
35	29	26.5	27
11	29	33.9	27
10	29	34.5	27
30	30	0.0	32
24	30	110.0	32
17	30	113.7	32
11	30	116.8	32
31	31	0.0	6
21	31	1.3	6
27	31	7.0	6
32	31	9.9	6
32	32	0.0	20
27	32	11.0	20
21	32	32.3	20
31	32	32.9	20
33	33	0.0	24
22	33	11.6	24
13	33	34.9	24
3	33	46.6	24
34	34	0.0	31
6	34	47.5	31
39	34	69.3	31
19	34	69.6	31
35	35	0.0	11
17	35	8.2	11
11	35	8.4	11
29	35	10.8	11
36	36	0.0	16
26	36	10.8	16
4	36	11.1	16
1	36	16.1	16
37	37	0.0	9
2	37	6.0	9
38	37	13.6	9
40	37	21.9	9
38	38	0.0	12
2	38	15.7	12
20	38	15.8	12
37	38	18.1	12
39	39	0.0	32
5	39	10.3	32
23	39	25.6	32
14	39	40.5	32
40	40	0.0	17
1	40	22.1	17
8	40	26.0	17
20	40	26.5	17
