
Code
Dimension   Fixed Cost    Capacity
40	1222	123
Facility	Client	Transportation Cost	Demand
1	1	0.0	17
3	1	14.9	17
28	1	16.3	17
10	1	22.5	17
2	2	0.0	11
3	2	10.6	11
29	2	12.6	11
28	2	17.4	11
3	3	0.0	20
28	3	12.9	20
1	3	17.5	20
2	3	19.2	20
4	4	0.0	27
36	4	10.9	27
21	4	11.2	27
39	4	32.0	27
5	5	0.0	23
15	5	24.3	23
7	5	49.0	23
34	5	50.2	23
6	6	0.0	26
19	6	1.4	26
18	6	34.9	26
13	6	36.5	26
7	7	0.0	6
34	7	8.4	6
5	7	12.8	6
9	7	14.5	6
8	8	0.0	21
37	8	34.5	21
11	8	37.0	21
26	8	38.2	21
9	9	0.0	27
38	9	28.1	27
29	9	53.7	27
2	9	65.0	27
10	10	0.0	8
16	10	5.6	8
32	10	7.0	8
31	10	9.8	8
11	11	0.0	5
17	11	2.5	5
26	11	6.2	5
14	11	7.8	5
12	12	0.0	6
22	12	4.3	6
33	12	7.6	6
24	12	7.9	6
13	13	0.0	29
19	13	39.4	29
6	13	40.8	29
25	13	65.9	29
14	14	0.0	28
17	14	38.2	28
11	14	43.8	28
12	14	57.4	28
15	15	0.0	5
5	15	5.3	5
18	15	9.3	5
34	15	10.1	5
16	16	0.0	14
32	16	5.4	14
10	16	9.9	14
31	16	18.4	14
17	17	0.0	19
11	17	9.6	19
14	17	25.9	19
26	17	32.6	19
18	18	0.0	18
32	18	23.2	18
6	18	24.2	18
19	18	25.0	18
19	19	0.0	8
6	19	0.4	8
13	19	10.9	8
18	19	11.1	8
20	20	0.0	31
29	20	52.5	31
33	20	60.9	31
2	20	63.7	31
21	21	0.0	9
4	21	3.7	9
36	21	7.2	9
39	21	14.4	9
22	22	0.0	7
33	22	4.1	7
12	22	5.0	7
28	22	13.4	7
23	23	0.0	10
25	23	16.4	10
27	23	25.8	10
30	23	31.3	10
24	24	0.0	20
35	24	20.7	20
40	24	23.8	20
12	24	26.4	20
25	25	0.0	33
23	25	54.0	33
19	25	55.2	33
6	25	55.8	33
26	26	0.0	34
37	26	36.1	34
11	26	42.5	34
17	26	58.3	34
27	27	0.0	14
30	27	8.4	14
39	27	18.0	14
36	27	22.6	14
28	28	0.0	20
3	28	12.9	20
1	28	19.2	20
33	28	28.1	20
29	29	0.0	9
2	29	10.3	9
38	29	10.5	9
20	29	15.2	9
30	30	0.0	34
27	30	20.5	34
39	30	33.5	34
36	30	35.9	34
31	31	0.0	13
10	31	15.9	13
16	31	17.1	13
32	31	22.0	13
32	32	0.0	29
16	32	11.1	29
10	32	25.5	29
18	32	37.3	29
33	33	0.0	30
22	33	17.5	30
12	33	37.9	30
28	33	42.2	30
34	34	0.0	24
7	34	33.8	24
18	34	37.0	24
15	34	48.4	24
35	35	0.0	28
24	35	29.0	28
40	35	40.9	28
12	35	65.4	28
36	36	0.0	33
4	36	13.3	33
39	36	26.4	33
21	36	26.6	33
37	37	0.0	31
26	37	32.9	31
8	37	51.0	31
39	37	52.5	31
38	38	0.0	29
9	38	30.2	29
29	38	33.9	29
2	38	58.5	29
39	39	0.0	33
36	39	26.4	33
30	39	32.5	33
4	39	39.2	33
40	40	0.0	32
24	40	38.1	32
35	40	46.7	32
12	40	54.1	32
