
Code
Dimension   Fixed Cost    Capacity
35	1120	104
Facility	Client	Transportation Cost	Demand
1	1	0.0	8
34	1	16.4	8
7	1	17.2	8
2	2	0.0	13
17	2	31.7	13
27	2	33.2	13
3	3	0.0	6
15	3	5.7	6
7	3	8.2	6
4	4	0.0	30
19	4	16.2	30
25	4	31.5	30
5	5	0.0	12
19	5	12.1	12
4	5	16.1	12
6	6	0.0	30
29	6	24.0	30
8	6	42.9	30
7	7	0.0	8
3	7	10.9	8
30	7	11.1	8
8	8	0.0	31
22	8	24.9	31
13	8	27.6	31
9	9	0.0	16
33	9	19.4	16
18	9	24.3	16
10	10	0.0	18
32	10	45.0	18
35	10	49.1	18
11	11	0.0	17
32	11	11.1	17
26	11	16.4	17
12	12	0.0	12
19	12	13.0	12
25	12	15.9	12
13	13	0.0	20
8	13	17.8	20
15	13	18.1	20
14	14	0.0	26
29	14	36.4	26
8	14	39.4	26
15	15	0.0	27
13	15	24.5	27
3	15	25.5	27
16	16	0.0	23
26	16	8.2	23
21	16	22.4	23
17	17	0.0	22
18	17	20.9	22
33	17	35.1	22
18	18	0.0	26
33	18	18.4	26
17	18	24.7	26
19	19	0.0	32
4	19	17.3	32
5	19	32.2	32
20	20	0.0	23
23	20	34.1	23
24	20	37.3	23
21	21	0.0	32
16	21	31.2	32
26	21	41.5	32
22	22	0.0	14
8	22	11.3	14
13	22	16.6	14
23	23	0.0	24
20	23	35.6	24
24	23	74.2	24
24	24	0.0	24
28	24	5.9	24
20	24	38.9	24
25	25	0.0	7
4	25	7.4	7
19	25	7.7	7
26	26	0.0	5
16	26	1.8	5
11	26	4.8	5
27	27	0.0	10
28	27	15.2	10
24	27	16.7	10
28	28	0.0	30
24	28	7.4	30
27	28	45.7	30
29	29	0.0	11
6	29	8.8	11
14	29	15.4	11
30	30	0.0	10
22	30	12.6	10
7	30	13.9	10
31	31	0.0	7
4	31	10.1	7
25	31	10.1	7
32	32	0.0	6
11	32	3.9	6
25	32	7.9	6
33	33	0.0	7
18	33	5.0	7
9	33	8.5	7
34	34	0.0	14
35	34	5.5	14
26	34	20.9	14
35	35	0.0	8
34	35	3.1	8
26	35	9.4	8
