
Code
Dimension   Fixed Cost    Capacity
35	1235	129
Facility	Client	Transportation Cost	Demand
1	1	0.0	32
35	1	37.5	32
9	1	38.1	32
2	2	0.0	15
26	2	10.5	15
24	2	18.6	15
3	3	0.0	31
9	3	55.8	31
29	3	62.9	31
4	4	0.0	16
6	4	17.8	16
25	4	24.6	16
5	5	0.0	21
16	5	18.7	21
10	5	24.0	21
6	6	0.0	16
4	6	17.8	16
20	6	29.5	16
7	7	0.0	14
21	7	17.6	14
30	7	18.4	14
8	8	0.0	26
31	8	19.7	26
14	8	27.2	26
9	9	0.0	10
1	9	11.9	10
3	9	18.0	10
10	10	0.0	30
16	10	22.4	30
11	10	30.5	30
11	11	0.0	14
32	11	12.8	14
10	11	14.2	14
12	12	0.0	9
15	12	13.5	9
5	12	16.7	9
13	13	0.0	33
14	13	38.5	33
8	13	42.6	33
14	14	0.0	12
8	14	12.5	12
13	14	14.0	12
15	15	0.0	27
12	15	40.4	27
34	15	45.6	27
16	16	0.0	13
10	16	9.7	13
18	16	10.1	13
17	17	0.0	31
31	17	62.1	31
35	17	63.7	31
18	18	0.0	28
16	18	21.8	28
10	18	35.4	28
19	19	0.0	8
25	19	11.1	8
21	19	16.1	8
20	20	0.0	32
34	20	8.8	32
6	20	59.0	32
21	21	0.0	26
7	21	32.8	26
25	21	48.0	26
22	22	0.0	13
27	22	5.6	13
35	22	8.7	13
23	23	0.0	17
26	23	25.3	17
2	23	34.9	17
24	24	0.0	35
33	24	15.3	35
26	24	38.7	35
25	25	0.0	15
19	25	20.8	15
4	25	23.1	15
26	26	0.0	25
2	26	17.6	25
33	26	26.2	25
27	27	0.0	33
22	27	14.2	33
35	27	35.1	33
28	28	0.0	9
30	28	15.4	9
7	28	18.9	9
29	29	0.0	25
3	29	50.7	25
27	29	59.7	25
30	30	0.0	26
7	30	34.3	26
13	30	40.3	26
31	31	0.0	26
8	31	19.7	26
13	31	35.9	26
32	32	0.0	24
11	32	22.0	24
10	32	41.4	24
33	33	0.0	30
24	33	13.1	30
26	33	31.5	30
34	34	0.0	26
20	34	7.1	26
15	34	43.9	26
35	35	0.0	9
22	35	6.0	9
27	35	9.6	9
