
Code
Dimension   Fixed Cost    Capacity
30	1213	123
Facility	Client	Transportation Cost	Demand
1	1	0.0	9
3	1	14.4	9
30	1	20.7	9
2	2	0.0	12
21	2	9.7	12
22	2	21.0	12
3	3	0.0	8
20	3	11.6	8
1	3	12.8	8
4	4	0.0	23
13	4	30.8	23
11	4	47.7	23
5	5	0.0	33
29	5	39.4	33
24	5	45.7	33
6	6	0.0	27
24	6	30.1	27
29	6	45.0	27
7	7	0.0	34
14	7	10.1	34
17	7	10.4	34
8	8	0.0	35
27	8	27.9	35
10	8	44.2	35
9	9	0.0	27
19	9	18.3	27
14	9	31.0	27
10	10	0.0	9
8	10	11.4	9
30	10	15.0	9
11	11	0.0	9
13	11	9.7	9
18	11	11.1	9
12	12	0.0	26
15	12	24.6	26
23	12	39.4	26
13	13	0.0	31
11	13	33.3	31
4	13	41.5	31
14	14	0.0	24
7	14	7.1	24
19	14	12.6	24
15	15	0.0	27
12	15	25.5	27
23	15	36.0	27
16	16	0.0	19
22	16	30.0	19
14	16	46.9	19
17	17	0.0	5
7	17	1.5	5
14	17	2.9	5
18	18	0.0	10
11	18	12.4	10
13	18	19.8	10
19	19	0.0	34
14	19	17.9	34
9	19	23.0	34
20	20	0.0	23
23	20	22.3	23
3	20	33.2	23
21	21	0.0	29
2	21	23.5	29
28	21	37.3	29
22	22	0.0	12
16	22	19.0	12
2	22	21.0	12
23	23	0.0	31
20	23	30.1	31
15	23	41.3	31
24	24	0.0	7
29	24	3.9	7
6	24	7.8	7
25	25	0.0	21
17	25	27.8	21
7	25	32.7	21
26	26	0.0	20
18	26	55.3	20
1	26	60.5	20
27	27	0.0	16
8	27	12.7	16
13	27	25.1	16
28	28	0.0	14
21	28	18.0	14
27	28	27.4	14
29	29	0.0	24
24	29	13.5	24
5	29	28.7	24
30	30	0.0	20
10	30	33.3	20
3	30	43.0	20
