
Code
Dimension   Fixed Cost    Capacity
30	1209	122
Facility	Client	Transportation Cost	Demand
1	1	0.0	13
17	1	9.3	13
10	1	13.2	13
2	2	0.0	7
16	2	1.9	7
20	2	14.0	7
3	3	0.0	32
26	3	33.7	32
11	3	54.2	32
4	4	0.0	8
22	4	4.6	8
9	4	6.7	8
5	5	0.0	28
26	5	31.7	28
19	5	35.7	28
6	6	0.0	35
25	6	89.9	35
24	6	98.3	35
7	7	0.0	21
13	7	1.8	21
9	7	17.5	21
8	8	0.0	23
15	8	12.8	23
30	8	15.4	23
9	9	0.0	33
7	9	27.5	33
4	9	27.5	33
10	10	0.0	22
1	10	22.4	22
18	10	26.4	22
11	11	0.0	17
27	11	6.0	17
24	11	16.0	17
12	12	0.0	9
22	12	11.3	9
4	12	15.2	9
13	13	0.0	18
7	13	1.5	18
9	13	16.3	18
14	14	0.0	6
20	14	10.0	6
17	14	15.0	6
15	15	0.0	9
8	15	5.0	9
30	15	7.8	9
16	16	0.0	19
2	16	5.1	19
19	16	38.3	19
17	17	0.0	28
1	17	20.1	28
20	17	33.3	28
18	18	0.0	33
10	18	39.6	33
1	18	47.3	33
19	19	0.0	30
5	19	38.2	30
29	19	57.2	30
20	20	0.0	18
17	20	21.4	18
14	20	29.9	18
21	21	0.0	12
28	21	11.4	12
30	21	16.9	12
22	22	0.0	8
4	22	4.6	8
9	22	7.4	8
23	23	0.0	22
12	23	50.3	22
22	23	77.4	22
24	24	0.0	10
25	24	3.4	10
27	24	6.6	10
25	25	0.0	5
24	25	1.7	5
27	25	5.0	5
26	26	0.0	34
3	26	35.9	34
5	26	38.5	34
27	27	0.0	32
11	27	11.2	32
24	27	21.2	32
28	28	0.0	17
21	28	16.1	17
4	28	38.9	17
29	29	0.0	32
19	29	61.0	32
16	29	72.0	32
30	30	0.0	33
8	30	22.1	33
15	30	28.5	33
