
Code
Dimension   Fixed Cost    Capacity
30	1215	125
Facility	Client	Transportation Cost	Demand
1	1	0.0	23
29	1	11.6	23
27	1	40.0	23
2	2	0.0	14
24	2	12.3	14
3	2	25.8	14
3	3	0.0	26
19	3	25.4	26
24	3	31.4	26
4	4	0.0	29
23	4	15.0	29
21	4	36.4	29
5	5	0.0	28
10	5	73.6	28
19	5	83.7	28
6	6	0.0	6
22	6	7.8	6
16	6	16.5	6
7	7	0.0	20
14	7	3.5	20
20	7	29.2	20
8	8	0.0	23
11	8	16.8	23
28	8	21.0	23
9	9	0.0	5
25	9	8.0	5
26	9	10.0	5
10	10	0.0	24
19	10	21.8	24
24	10	32.4	24
11	11	0.0	31
8	11	22.7	31
28	11	48.3	31
12	12	0.0	23
3	12	30.4	23
19	12	43.3	23
13	13	0.0	31
21	13	41.9	31
27	13	45.8	31
14	14	0.0	8
7	14	1.4	8
20	14	13.1	8
15	15	0.0	26
30	15	44.7	26
14	15	50.8	26
16	16	0.0	19
28	16	9.2	19
8	16	24.8	19
17	17	0.0	31
22	17	56.8	31
16	17	68.6	31
18	18	0.0	21
20	18	46.1	21
30	18	50.9	21
19	19	0.0	13
10	19	11.8	13
3	19	12.7	13
20	20	0.0	30
7	20	43.8	30
14	20	49.0	30
21	21	0.0	24
23	21	17.7	24
4	21	30.1	24
22	22	0.0	28
6	22	36.3	28
17	22	51.3	28
23	23	0.0	10
4	23	5.2	10
21	23	7.4	10
24	24	0.0	24
2	24	21.1	24
19	24	24.4	24
25	25	0.0	21
26	25	11.1	21
9	25	33.5	21
26	26	0.0	22
25	26	11.7	22
30	26	33.0	22
27	27	0.0	17
29	27	24.3	17
13	27	25.1	17
28	28	0.0	31
16	28	14.9	31
8	28	28.3	31
29	29	0.0	6
1	29	3.0	6
27	29	8.6	6
30	30	0.0	15
26	30	22.5	15
20	30	24.6	15
