
Code
Dimension   Fixed Cost    Capacity
30	1254	132
Facility	Client	Transportation Cost	Demand
1	1	0.0	17
2	1	15.4	17
25	1	23.7	17
2	2	0.0	12
1	2	10.9	12
25	2	15.0	12
3	3	0.0	15
21	3	13.0	15
15	3	16.5	15
4	4	0.0	31
2	4	39.7	31
8	4	40.7	31
5	5	0.0	32
7	5	29.1	32
6	5	51.3	32
6	6	0.0	14
7	6	9.7	14
12	6	21.2	14
7	7	0.0	17
6	7	11.8	17
5	7	15.5	17
8	8	0.0	31
4	8	40.7	31
9	8	74.3	31
9	9	0.0	28
19	9	5.5	28
4	9	63.0	28
10	10	0.0	7
11	10	7.4	7
30	10	8.2	7
11	11	0.0	26
13	11	23.6	26
10	11	27.6	26
12	12	0.0	22
15	12	18.7	22
24	12	19.1	22
13	13	0.0	34
11	13	30.9	34
14	13	63.2	34
14	14	0.0	23
25	14	21.0	23
30	14	27.0	23
15	15	0.0	9
12	15	7.7	9
24	15	9.2	9
16	16	0.0	35
2	16	55.9	35
1	16	75.5	35
17	17	0.0	30
18	17	26.4	30
29	17	35.0	30
18	18	0.0	8
29	18	6.4	8
17	18	7.0	8
19	19	0.0	11
9	19	2.2	11
5	19	25.0	11
20	20	0.0	17
24	20	12.6	17
12	20	15.2	17
21	21	0.0	22
3	21	19.0	22
15	21	26.0	22
22	22	0.0	32
23	22	12.4	32
29	22	60.4	32
23	23	0.0	30
22	23	11.6	30
10	23	49.6	30
24	24	0.0	32
20	24	23.8	32
12	24	27.8	32
25	25	0.0	15
14	25	13.7	15
2	25	18.7	15
26	26	0.0	10
28	26	9.3	10
27	26	19.7	10
27	27	0.0	34
28	27	57.1	34
26	27	66.8	34
28	28	0.0	7
26	28	6.5	7
27	28	11.8	7
29	29	0.0	28
18	29	22.3	28
17	29	32.7	28
30	30	0.0	34
14	30	39.9	34
10	30	40.0	34
