
Code
Dimension   Fixed Cost    Capacity
30	1214	125
Facility	Client	Transportation Cost	Demand
1	1	0.0	34
3	1	31.7	34
9	1	86.1	34
2	2	0.0	26
30	2	28.1	26
9	2	28.4	26
3	3	0.0	10
1	3	9.3	10
9	3	19.7	10
4	4	0.0	7
15	4	4.9	7
26	4	9.4	7
5	5	0.0	13
22	5	12.2	13
15	5	19.8	13
6	6	0.0	21
23	6	21.5	21
28	6	38.4	21
7	7	0.0	24
30	7	49.5	24
20	7	51.2	24
8	8	0.0	19
13	8	33.8	19
29	8	41.3	19
9	9	0.0	8
30	9	3.5	8
16	9	8.1	8
10	10	0.0	31
18	10	39.3	31
25	10	52.4	31
11	11	0.0	26
27	11	36.0	26
19	11	45.5	26
12	12	0.0	35
11	12	77.9	35
19	12	83.7	35
13	13	0.0	29
14	13	47.4	29
8	13	51.5	29
14	14	0.0	33
13	14	54.0	33
20	14	64.3	33
15	15	0.0	16
4	15	11.1	16
26	15	11.2	16
16	16	0.0	30
9	16	30.2	30
2	16	41.5	30
17	17	0.0	6
18	17	4.5	6
27	17	11.4	6
18	18	0.0	6
17	18	4.5	6
10	18	7.6	6
19	19	0.0	14
11	19	24.5	14
27	19	26.3	14
20	20	0.0	28
2	20	43.4	28
14	20	54.5	28
21	21	0.0	13
28	21	9.9	13
24	21	10.7	13
22	22	0.0	28
5	22	26.3	28
25	22	34.8	28
23	23	0.0	9
26	23	9.0	9
6	23	9.2	9
24	24	0.0	17
21	24	14.0	17
28	24	22.0	17
25	25	0.0	28
21	25	25.9	28
22	25	34.8	28
26	26	0.0	28
15	26	19.7	28
23	26	28.1	28
27	27	0.0	7
11	27	9.7	7
19	27	13.2	7
28	28	0.0	24
21	28	18.3	24
23	28	25.3	24
29	29	0.0	31
16	29	47.8	31
2	29	58.1	31
30	30	0.0	26
9	30	11.5	26
2	30	28.1	26
