
Code
Dimension   Fixed Cost    Capacity
100	1189	118
Facility	Client	Transportation Cost	Demand
1	1	0.0	12
17	1	4.7	12
60	1	8.0	12
46	1	9.9	12
67	1	15.5	12
63	1	16.9	12
34	1	18.7	12
39	1	19.8	12
95	1	20.6	12
19	1	20.7	12
2	2	0.0	22
12	2	7.6	22
87	2	12.5	22
72	2	12.7	22
37	2	15.2	22
80	2	23.4	22
9	2	25.6	22
50	2	27.1	22
79	2	28.8	22
97	2	32.5	22
3	3	0.0	8
69	3	1.7	8
22	3	2.9	8
49	3	4.0	8
7	3	4.8	8
32	3	8.3	8
43	3	9.6	8
16	3	11.0	8
6	3	18.5	8
82	3	18.8	8
4	4	0.0	26
88	4	4.8	26
53	4	16.4	26
100	4	17.1	26
61	4	18.2	26
8	4	21.1	26
48	4	24.4	26
90	4	25.6	26
41	4	28.7	26
59	4	30.9	26
5	5	0.0	30
57	5	19.2	30
52	5	31.1	30
82	5	31.2	30
47	5	35.4	30
43	5	41.8	30
16	5	52.0	30
41	5	52.1	30
65	5	56.8	30
49	5	64.8	30
6	6	0.0	23
38	6	7.8	23
48	6	27.8	23
32	6	29.6	23
93	6	31.3	23
16	6	32.7	23
61	6	33.6	23
23	6	37.6	23
41	6	45.7	23
53	6	49.0	23
7	7	0.0	26
49	7	9.7	26
22	7	11.6	26
3	7	15.8	26
69	7	21.3	26
43	7	29.0	26
32	7	39.2	26
16	7	42.2	26
82	7	50.3	26
91	7	50.7	26
8	8	0.0	22
88	8	14.5	22
100	8	15.3	22
11	8	16.9	22
4	8	17.9	22
53	8	22.6	22
18	8	23.6	22
54	8	25.8	22
90	8	26.2	22
59	8	27.9	22
9	9	0.0	31
96	9	17.6	31
58	9	17.9	31
80	9	22.1	31
87	9	23.3	31
99	9	28.5	31
2	9	36.0	31
12	9	41.6	31
50	9	42.0	31
72	9	43.7	31
10	10	0.0	33
20	10	15.6	33
81	10	19.3	33
39	10	19.7	33
95	10	19.8	33
68	10	26.9	33
28	10	32.6	33
62	10	34.6	33
63	10	35.3	33
45	10	44.8	33
11	11	0.0	33
18	11	22.3	33
64	11	24.9	33
8	11	25.3	33
42	11	26.6	33
25	11	38.3	33
100	11	40.4	33
76	11	41.0	33
88	11	46.1	33
54	11	51.5	33
12	12	0.0	16
72	12	4.0	16
2	12	5.5	16
37	12	9.5	16
87	12	9.9	16
79	12	16.6	16
80	12	16.8	16
55	12	21.0	16
9	12	21.5	16
99	12	23.9	16
13	13	0.0	7
85	13	1.8	7
86	13	1.8	7
15	13	6.5	7
29	13	6.5	7
27	13	9.3	7
66	13	10.3	7
73	13	11.2	7
92	13	12.1	7
93	13	12.6	7
14	14	0.0	6
21	14	3.8	6
29	14	6.1	6
27	14	6.4	6
15	14	8.9	6
66	14	9.8	6
86	14	10.2	6
13	14	11.7	6
36	14	13.2	6
85	14	13.2	6
15	15	0.0	30
86	15	21.4	30
29	15	23.1	30
13	15	27.7	30
73	15	32.1	30
21	15	32.8	30
85	15	33.2	30
36	15	38.5	30
92	15	40.3	30
27	15	43.8	30
16	16	0.0	24
32	16	16.2	24
43	16	19.6	24
22	16	29.0	24
49	16	30.0	24
3	16	33.0	24
69	16	33.2	24
6	16	34.2	24
7	16	39.0	24
38	16	41.6	24
17	17	0.0	11
1	17	4.3	11
60	17	7.4	11
