
Code
Dimension   Fixed Cost    Capacity
100	1163	113
Facility	Client	Transportation Cost	Demand
1	1	0.0	34
35	1	22.5	34
80	1	29.9	34
74	1	36.6	34
33	1	39.1	34
48	1	41.0	34
77	1	48.1	34
38	1	56.6	34
85	1	57.0	34
53	1	59.7	34
2	2	0.0	8
71	2	4.1	8
45	2	5.2	8
59	2	9.3	8
62	2	10.7	8
46	2	12.8	8
95	2	13.2	8
52	2	13.4	8
20	2	13.8	8
54	2	14.8	8
3	3	0.0	34
40	3	21.4	34
42	3	22.3	34
70	3	28.9	34
98	3	29.3	34
47	3	48.4	34
7	3	53.0	34
91	3	55.8	34
95	3	85.2	34
69	3	85.4	34
4	4	0.0	21
34	4	20.8	21
90	4	26.4	21
23	4	28.0	21
87	4	28.5	21
81	4	29.5	21
56	4	32.6	21
76	4	34.3	21
79	4	35.6	21
13	4	37.6	21
5	5	0.0	23
25	5	13.9	23
53	5	28.4	23
100	5	32.1	23
43	5	32.6	23
99	5	33.9	23
24	5	34.0	23
32	5	34.6	23
11	5	35.4	23
14	5	36.0	23
6	6	0.0	22
28	6	3.4	22
29	6	8.7	22
30	6	12.3	22
14	6	15.3	22
55	6	17.6	22
24	6	19.0	22
11	6	23.8	22
27	6	27.7	22
89	6	28.0	22
7	7	0.0	31
69	7	33.3	31
54	7	42.8	31
52	7	45.7	31
3	7	48.3	31
98	7	52.4	31
91	7	54.8	31
40	7	56.9	31
95	7	57.1	31
42	7	57.7	31
8	8	0.0	35
99	8	26.0	35
12	8	26.4	35
33	8	38.4	35
75	8	48.3	35
48	8	49.7	35
39	8	51.3	35
25	8	56.4	35
53	8	59.9	35
57	8	63.5	35
9	9	0.0	6
88	9	3.4	6
21	9	5.8	6
22	9	8.4	6
60	9	11.7	6
73	9	12.3	6
17	9	13.0	6
36	9	13.3	6
77	9	13.4	6
65	9	13.8	6
10	10	0.0	11
19	10	6.7	11
95	10	9.8	11
91	10	11.4	11
84	10	15.5	11
52	10	17.7	11
64	10	18.2	11
18	10	20.7	11
