
Code
Dimension   Fixed Cost    Capacity
100	1175	116
Facility	Client	Transportation Cost	Demand
1	1	0.0	16
10	1	7.4	16
27	1	11.5	16
3	1	12.6	16
94	1	13.9	16
82	1	15.6	16
4	1	16.0	16
42	1	19.3	16
13	1	20.7	16
62	1	23.2	16
2	2	0.0	29
95	2	14.4	29
91	2	21.2	29
73	2	27.7	29
89	2	35.6	29
51	2	37.1	29
66	2	38.1	29
45	2	41.7	29
90	2	42.8	29
69	2	47.2	29
3	3	0.0	13
4	3	4.0	13
10	3	4.8	13
94	3	5.8	13
1	3	10.3	13
25	3	11.0	13
27	3	14.7	13
13	3	16.6	13
97	3	19.7	13
42	3	20.5	13
4	4	0.0	24
3	4	7.3	24
10	4	13.0	24
94	4	17.3	24
25	4	20.7	24
1	4	24.1	24
13	4	27.0	24
27	4	27.9	24
96	4	32.4	24
12	4	32.5	24
5	5	0.0	21
80	5	18.9	21
26	5	22.4	21
100	5	25.0	21
68	5	29.1	21
71	5	29.8	21
85	5	30.8	21
43	5	34.6	21
19	5	34.9	21
57	5	37.1	21
6	6	0.0	34
57	6	17.1	34
48	6	37.8	34
98	6	46.0	34
9	6	46.8	34
85	6	50.6	34
49	6	66.7	34
5	6	68.2	34
71	6	72.1	34
80	6	75.5	34
7	7	0.0	25
58	7	6.4	25
52	7	27.5	25
31	7	28.0	25
47	7	37.7	25
92	7	40.8	25
37	7	41.3	25
32	7	46.4	25
49	7	48.4	25
55	7	50.9	25
8	8	0.0	20
93	8	10.4	20
35	8	20.2	20
60	8	33.5	20
86	8	34.0	20
19	8	34.5	20
26	8	35.8	20
63	8	38.0	20
22	8	38.6	20
43	8	39.1	20
9	9	0.0	28
98	9	4.7	28
48	9	10.4	28
85	9	25.0	28
49	9	26.2	28
61	9	38.1	28
6	9	38.6	28
71	9	40.7	28
31	9	44.0	28
47	9	44.3	28
10	10	0.0	14
3	10	5.2	14
1	10	6.5	14
4	10	7.6	14
94	10	9.1	14
27	10	11.1	14
13	10	15.3	14
25	10	16.9	14
42	10	17.7	14
82	10	17.7	14
11	11	0.0	24
29	11	4.2	24
77	11	9.8	24
12	11	34.9	24
96	11	40.8	24
18	11	43.4	24
13	11	63.8	24
4	11	64.3	24
66	11	65.7	24
25	11	68.7	24
12	12	0.0	26
96	12	8.7	26
18	12	26.0	26
77	12	27.7	26
13	12	32.0	26
4	12	35.2	26
11	12	37.8	26
29	12	39.9	26
3	12	43.0	26
66	12	44.2	26
13	13	0.0	12
69	13	6.8	12
42	13	8.2	12
27	13	8.7	12
96	13	11.5	12
10	13	13.1	12
4	13	13.5	12
66	13	14.0	12
12	13	14.8	12
82	13	14.9	12
14	14	0.0	12
28	14	7.0	12
20	14	7.1	12
45	14	9.3	12
51	14	11.5	12
86	14	16.8	12
73	14	18.0	12
22	14	19.4	12
62	14	19.6	12
95	14	22.6	12
15	15	0.0	13
16	15	6.7	13
59	15	9.7	13
72	15	11.0	13
83	15	11.2	13
55	15	12.5	13
50	15	13.1	13
79	15	14.6	13
64	15	16.5	13
92	15	18.3	13
16	16	0.0	20
15	16	10.3	20
55	16	18.4	20
83	16	18.5	20
72	16	21.3	20
59	16	25.2	20
32	16	26.3	20
92	16	27.7	20
79	16	29.5	20
50	16	30.4	20
17	17	0.0	26
90	17	11.5	26
89	17	17.8	26
88	17	25.1	26
21	17	27.4	26
75	17	39.3	26
65	17	43.4	26
91	17	46.8	26
