
Code
Dimension   Fixed Cost    Capacity
40	1231	127
Facility	Client	Transportation Cost	Demand
1	1	0.0	18
19	1	32.6	18
12	1	36.2	18
4	1	39.0	18
2	2	0.0	17
29	2	11.5	17
11	2	29.3	17
31	2	36.9	17
3	3	0.0	24
39	3	20.1	24
23	3	27.3	24
8	3	36.3	24
4	4	0.0	14
9	4	7.4	14
15	4	7.7	14
12	4	18.5	14
5	5	0.0	24
28	5	12.0	24
24	5	24.8	24
36	5	26.4	24
6	6	0.0	29
18	6	33.7	29
33	6	64.1	29
32	6	64.2	29
7	7	0.0	20
35	7	32.7	20
27	7	33.1	20
10	7	33.1	20
8	8	0.0	32
3	8	48.4	32
23	8	66.3	32
39	8	73.8	32
9	9	0.0	34
4	9	17.9	34
15	9	33.8	34
25	9	44.5	34
10	10	0.0	20
14	10	19.2	20
31	10	26.0	20
27	10	28.0	20
11	11	0.0	11
29	11	13.2	11
2	11	19.0	11
31	11	29.9	11
12	12	0.0	10
15	12	8.2	10
4	12	13.2	10
9	12	18.1	10
13	13	0.0	14
26	13	8.3	14
32	13	13.0	14
16	13	20.9	14
14	14	0.0	30
27	14	22.6	30
10	14	28.8	30
37	14	45.0	30
15	15	0.0	22
4	15	12.0	22
12	15	18.0	22
9	15	21.9	22
16	16	0.0	32
22	16	33.2	32
32	16	35.3	32
38	16	43.7	32
17	17	0.0	21
34	17	25.5	21
22	17	40.6	21
25	17	41.8	21
18	18	0.0	14
6	18	16.3	14
33	18	33.1	14
21	18	36.1	14
19	19	0.0	24
20	19	32.8	24
39	19	36.2	24
40	19	38.4	24
20	20	0.0	34
25	20	37.7	34
34	20	41.3	34
19	20	46.5	34
21	21	0.0	25
33	21	8.8	25
6	21	63.2	25
18	21	64.6	25
22	22	0.0	22
16	22	22.8	22
38	22	31.2	22
17	22	42.5	22
23	23	0.0	5
39	23	4.8	5
3	23	5.7	5
19	23	9.9	5
24	24	0.0	9
28	24	7.3	9
35	24	8.6	9
5	24	9.3	9
25	25	0.0	10
34	25	7.8	10
20	25	11.1	10
9	25	13.1	10
26	26	0.0	30
13	26	17.7	30
32	26	45.3	30
16	26	55.2	30
27	27	0.0	25
14	27	18.8	25
37	27	29.5	25
24	27	33.8	25
28	28	0.0	33
5	28	16.4	33
36	28	25.5	33
24	28	26.7	33
29	29	0.0	23
2	29	15.6	23
11	29	27.5	23
8	29	56.6	23
30	30	0.0	5
1	30	11.0	5
19	30	13.0	5
23	30	13.6	5
31	31	0.0	33
10	31	42.9	33
2	31	71.6	33
14	31	72.3	33
32	32	0.0	32
13	32	29.8	32
16	32	35.3	32
26	32	48.3	32
33	33	0.0	7
21	33	2.5	7
6	33	15.5	7
18	33	16.6	7
34	34	0.0	29
25	34	22.5	29
20	34	35.2	29
17	34	35.3	29
35	35	0.0	7
24	35	6.7	7
27	35	10.0	7
7	35	11.4	7
36	36	0.0	31
28	36	24.0	31
5	36	34.1	31
38	36	36.6	31
37	37	0.0	18
24	37	20.0	18
38	37	20.7	18
28	37	21.1	18
38	38	0.0	31
37	38	35.7	31
36	38	36.6	31
16	38	42.4	31
39	39	0.0	17
3	39	14.2	17
23	39	16.3	17
40	39	19.5	17
40	40	0.0	12
39	40	13.8	12
20	40	16.5	12
3	40	19.0	12
