
Code
Dimension   Fixed Cost    Capacity
40	1186	117
Facility	Client	Transportation Cost	Demand
1	1	0.0	21
24	1	15.0	21
39	1	28.8	21
31	1	42.0	21
2	2	0.0	9
4	2	2.0	9
14	2	3.5	9
9	2	7.1	9
3	3	0.0	19
13	3	33.6	19
7	3	39.4	19
31	3	45.3	19
4	4	0.0	16
2	4	3.6	16
14	4	5.7	16
9	4	16.1	16
5	5	0.0	23
18	5	36.8	23
35	5	45.7	23
26	5	52.1	23
6	6	0.0	6
15	6	3.8	6
29	6	5.1	6
17	6	5.2	6
7	7	0.0	27
13	7	24.2	27
31	7	43.4	27
3	7	56.1	27
8	8	0.0	12
11	8	11.4	12
22	8	11.5	12
36	8	12.3	12
9	9	0.0	7
19	9	4.4	7
2	9	5.5	7
14	9	6.8	7
10	10	0.0	31
21	10	18.1	31
20	10	52.0	31
12	10	79.6	31
11	11	0.0	12
16	11	7.7	12
22	11	9.4	12
8	11	11.4	12
12	12	0.0	22
20	12	24.8	22
23	12	29.8	22
27	12	37.9	22
13	13	0.0	28
31	13	23.6	28
7	13	25.1	28
3	13	49.5	28
14	14	0.0	35
4	14	12.5	35
2	14	13.7	35
9	14	34.1	35
15	15	0.0	33
29	15	16.3	33
6	15	21.0	33
17	15	27.5	33
16	16	0.0	7
22	16	3.5	7
11	16	4.5	7
25	16	9.0	7
17	17	0.0	6
29	17	2.7	6
32	17	4.3	6
15	17	5.0	6
18	18	0.0	5
5	18	8.0	5
20	18	9.0	5
26	18	9.2	5
19	19	0.0	23
9	19	14.4	23
40	19	26.5	23
2	19	27.8	23
20	20	0.0	17
12	20	19.2	17
21	20	25.6	17
10	20	28.5	17
21	21	0.0	33
10	21	19.2	33
20	21	49.7	33
28	21	69.9	33
22	22	0.0	11
16	22	5.5	11
11	22	8.6	11
36	22	9.0	11
23	23	0.0	34
27	23	40.3	34
40	23	41.0	34
12	23	46.0	34
24	24	0.0	8
39	24	5.3	8
1	24	5.7	8
31	24	11.2	8
25	25	0.0	19
38	25	17.3	19
11	25	21.2	19
16	25	24.4	19
26	26	0.0	10
18	26	18.4	10
5	26	22.7	10
30	26	29.1	10
27	27	0.0	17
23	27	20.2	17
40	27	26.4	17
19	27	28.9	17
28	28	0.0	35
35	28	25.0	35
33	28	43.2	35
21	28	74.1	35
29	29	0.0	30
17	29	13.4	30
15	29	14.8	30
32	29	21.7	30
30	30	0.0	31
6	30	48.7	31
37	30	51.7	31
15	30	61.8	31
31	31	0.0	9
13	31	7.6	9
39	31	9.5	9
34	31	11.0	9
32	32	0.0	31
17	32	22.1	31
29	32	22.4	31
15	32	37.3	31
33	33	0.0	20
28	33	24.7	20
35	33	26.0	20
5	33	50.8	20
34	34	0.0	32
39	34	28.0	32
31	34	39.1	32
24	34	49.1	32
35	35	0.0	25
28	35	17.9	25
33	35	32.5	25
5	35	49.6	25
36	36	0.0	21
22	36	17.2	21
8	36	21.6	21
16	36	27.6	21
37	37	0.0	8
30	37	13.3	8
6	37	17.5	8
38	37	18.9	8
38	38	0.0	27
25	38	24.6	27
11	38	54.7	27
16	38	57.2	27
39	39	0.0	7
24	39	4.6	7
34	39	6.1	7
31	39	7.4	7
40	40	0.0	16
9	40	17.3	16
19	40	18.4	16
23	40	19.3	16
