
Code
Dimension   Fixed Cost    Capacity
40	1196	120
Facility	Client	Transportation Cost	Demand
1	1	0.0	31
6	1	22.5	31
24	1	45.5	31
16	1	61.1	31
2	2	0.0	27
17	2	41.3	27
6	2	46.9	27
26	2	58.7	27
3	3	0.0	7
7	3	5.5	7
5	3	7.1	7
14	3	9.9	7
4	4	0.0	16
13	4	9.6	16
27	4	12.1	16
36	4	15.7	16
5	5	0.0	23
33	5	14.1	23
14	5	20.2	23
3	5	23.3	23
6	6	0.0	9
1	6	6.5	9
24	6	15.1	9
2	6	15.6	9
7	7	0.0	29
3	7	23.0	29
5	7	44.4	29
33	7	60.8	29
8	8	0.0	34
11	8	59.2	34
34	8	69.7	34
10	8	71.0	34
9	9	0.0	25
12	9	18.1	25
38	9	20.2	25
28	9	28.1	25
10	10	0.0	34
21	10	11.4	34
29	10	18.7	34
11	10	27.9	34
11	11	0.0	15
34	11	4.9	15
10	11	12.3	15
21	11	14.9	15
12	12	0.0	24
38	12	2.9	24
9	12	17.4	24
28	12	18.1	24
13	13	0.0	34
4	13	20.5	34
39	13	39.0	34
27	13	39.1	34
14	14	0.0	26
33	14	11.8	26
5	14	22.9	26
3	14	36.9	26
15	15	0.0	10
31	15	7.7	10
32	15	19.5	10
3	15	25.3	10
16	16	0.0	21
24	16	14.3	21
6	16	41.0	21
1	16	41.4	21
17	17	0.0	18
22	17	18.2	18
20	17	27.4	18
2	17	27.5	18
18	18	0.0	8
25	18	5.7	8
35	18	7.5	8
30	18	9.1	8
19	19	0.0	19
36	19	8.2	19
27	19	15.2	19
4	19	23.1	19
20	20	0.0	6
26	20	2.7	6
17	20	9.1	6
22	20	11.6	6
21	21	0.0	21
10	21	7.0	21
29	21	7.8	21
39	21	13.5	21
22	22	0.0	8
17	22	8.1	8
20	22	15.4	8
37	22	18.5	8
23	23	0.0	9
35	23	5.5	9
25	23	10.7	9
18	23	13.9	9
24	24	0.0	28
16	24	19.1	28
1	24	41.1	28
6	24	46.9	28
25	25	0.0	32
18	25	22.8	32
35	25	23.7	32
23	25	38.0	32
26	26	0.0	16
20	26	7.1	16
17	26	28.8	16
2	26	34.8	16
27	27	0.0	25
4	27	19.0	25
19	27	20.0	25
36	27	22.1	25
28	28	0.0	32
12	28	24.1	32
38	28	26.8	32
9	28	36.0	32
29	29	0.0	5
21	29	1.9	5
10	29	2.7	5
39	29	3.1	5
30	30	0.0	10
18	30	11.4	10
35	30	13.8	10
25	30	17.2	10
31	31	0.0	7
15	31	5.4	7
32	31	9.5	7
23	31	21.3	7
32	32	0.0	35
31	32	47.6	35
23	32	59.1	35
15	32	68.4	35
33	33	0.0	28
14	33	12.7	28
5	33	17.1	28
3	33	40.8	28
34	34	0.0	9
11	34	2.9	9
10	34	8.3	9
21	34	8.9	9
35	35	0.0	14
23	35	8.5	14
25	35	10.4	14
18	35	13.1	14
36	36	0.0	22
19	36	9.5	22
27	36	19.4	22
4	36	21.7	22
37	37	0.0	16
40	37	12.7	16
38	37	30.0	16
9	37	31.0	16
38	38	0.0	34
12	38	4.1	34
9	38	27.4	34
28	38	28.5	34
39	39	0.0	10
29	39	6.1	10
21	39	6.4	10
10	39	9.7	10
40	40	0.0	23
37	40	18.2	23
9	40	31.4	23
38	40	37.2	23
