
Code
Dimension   Fixed Cost    Capacity
40	1148	110
Facility	Client	Transportation Cost	Demand
1	1	0.0	23
11	1	28.5	23
2	1	28.7	23
13	1	32.3	23
2	2	0.0	9
11	2	9.4	9
38	2	9.6	9
1	2	11.2	9
3	3	0.0	28
23	3	20.2	28
6	3	32.8	28
12	3	59.2	28
4	4	0.0	13
5	4	18.0	13
9	4	18.7	13
37	4	21.0	13
5	5	0.0	15
37	5	16.5	15
4	5	20.8	15
22	5	21.0	15
6	6	0.0	24
23	6	27.7	24
3	6	28.1	24
7	6	36.3	24
7	7	0.0	11
21	7	1.4	11
39	7	4.5	11
13	7	12.1	11
8	8	0.0	13
31	8	8.0	13
11	8	10.1	13
2	8	20.3	13
9	9	0.0	20
4	9	28.8	20
16	9	31.1	20
29	9	35.7	20
10	10	0.0	13
26	10	12.6	13
27	10	14.1	13
19	10	17.3	13
11	11	0.0	5
8	11	3.9	5
2	11	5.2	5
31	11	5.7	5
12	12	0.0	14
23	12	19.6	14
39	12	20.0	14
7	12	25.1	14
13	13	0.0	5
15	13	4.1	5
21	13	5.0	5
33	13	5.5	5
14	14	0.0	33
32	14	26.6	33
20	14	37.4	33
8	14	84.5	33
15	15	0.0	12
33	15	4.3	12
13	15	9.7	12
30	15	16.1	12
16	16	0.0	7
29	16	8.7	7
34	16	10.3	7
9	16	10.9	7
17	17	0.0	34
35	17	44.5	34
20	17	123.5	34
14	17	133.1	34
18	18	0.0	8
40	18	9.3	8
27	18	10.3	8
26	18	11.6	8
19	19	0.0	24
10	19	31.9	24
27	19	50.3	24
26	19	53.4	24
20	20	0.0	15
32	20	15.4	15
14	20	17.0	15
8	20	32.5	15
21	21	0.0	12
7	21	1.5	12
39	21	5.8	12
13	21	12.0	12
22	22	0.0	16
5	22	22.4	16
37	22	24.8	16
36	22	40.3	16
23	23	0.0	30
3	23	21.6	30
6	23	34.6	30
12	23	42.0	30
24	24	0.0	27
19	24	65.6	27
10	24	74.3	27
30	24	85.7	27
25	25	0.0	27
34	25	15.5	27
28	25	27.9	27
29	25	28.0	27
26	26	0.0	26
27	26	14.4	26
10	26	25.2	26
40	26	31.1	26
27	27	0.0	15
26	27	8.3	15
10	27	16.3	15
18	27	19.2	15
28	28	0.0	23
29	28	22.4	23
25	28	23.8	23
34	28	25.3	23
29	29	0.0	7
34	29	4.0	7
28	29	6.8	7
25	29	7.3	7
30	30	0.0	29
33	30	30.1	29
15	30	38.8	29
26	30	38.8	29
31	31	0.0	26
8	31	16.1	26
11	31	29.7	26
2	31	38.9	26
32	32	0.0	31
14	32	25.0	31
20	32	31.9	31
8	32	54.5	31
33	33	0.0	16
15	33	5.7	16
30	33	16.6	16
13	33	17.5	16
34	34	0.0	16
29	34	9.1	16
25	34	9.2	16
28	34	17.6	16
35	35	0.0	17
17	35	22.3	17
18	35	66.2	17
27	35	68.7	17
36	36	0.0	17
22	36	42.8	17
12	36	46.3	17
37	36	48.4	17
37	37	0.0	32
5	37	35.2	32
22	37	49.6	32
4	37	51.7	32
38	38	0.0	17
2	38	18.1	17
13	38	21.9	17
1	38	26.7	17
39	39	0.0	16
7	39	6.6	16
21	39	7.8	16
12	39	22.9	16
40	40	0.0	11
18	40	12.8	11
26	40	13.1	11
15	40	16.1	11
