
Code
Dimension   Fixed Cost    Capacity
40	1207	123
Facility	Client	Transportation Cost	Demand
1	1	0.0	10
10	1	8.6	10
29	1	10.5	10
35	1	13.4	10
2	2	0.0	14
12	2	5.4	14
17	2	8.5	14
4	2	12.2	14
3	3	0.0	8
27	3	3.8	8
2	3	12.2	8
12	3	15.1	8
4	4	0.0	25
2	4	21.8	25
12	4	22.4	25
20	4	28.3	25
5	5	0.0	30
19	5	12.5	30
40	5	28.9	30
30	5	41.3	30
6	6	0.0	9
33	6	7.5	9
9	6	9.4	9
22	6	12.6	9
7	7	0.0	21
21	7	19.3	21
28	7	32.5	21
14	7	32.7	21
8	8	0.0	11
31	8	5.4	11
24	8	8.2	11
39	8	8.4	11
9	9	0.0	22
33	9	5.6	22
22	9	9.8	22
6	9	23.0	22
10	10	0.0	18
35	10	11.5	18
1	10	15.5	18
29	10	34.2	18
11	11	0.0	9
34	11	7.4	9
20	11	13.4	9
35	11	15.2	9
12	12	0.0	35
17	12	12.8	35
2	12	13.4	35
4	12	31.4	35
13	13	0.0	35
27	13	79.7	35
3	13	92.4	35
17	13	104.3	35
14	14	0.0	24
21	14	28.7	24
7	14	37.4	24
28	14	39.0	24
15	15	0.0	14
30	15	10.5	14
23	15	12.0	14
19	15	22.4	14
16	16	0.0	33
32	16	30.8	33
34	16	72.5	33
28	16	75.7	33
17	17	0.0	19
12	17	6.9	19
2	17	11.5	19
4	17	24.0	19
18	18	0.0	29
37	18	7.7	29
33	18	30.8	29
9	18	31.8	29
19	19	0.0	21
5	19	8.7	21
40	19	16.2	21
30	19	23.4	21
20	20	0.0	12
4	20	13.6	12
11	20	17.9	12
2	20	22.2	12
21	21	0.0	10
28	21	6.9	10
7	21	9.2	10
14	21	12.0	10
22	22	0.0	9
9	22	4.0	9
33	22	6.2	9
24	22	8.4	9
23	23	0.0	22
15	23	18.9	22
30	23	23.4	22
17	23	32.0	22
24	24	0.0	11
39	24	1.9	11
31	24	3.1	11
8	24	8.2	11
25	25	0.0	17
38	25	16.6	17
36	25	45.9	17
30	25	57.7	17
26	26	0.0	30
7	26	70.5	30
21	26	79.8	30
28	26	81.8	30
27	27	0.0	12
3	27	5.7	12
2	27	15.9	12
17	27	19.5	12
28	28	0.0	28
21	28	19.2	28
7	28	43.4	28
14	28	45.5	28
29	29	0.0	12
1	29	12.6	12
10	29	22.8	12
35	29	27.3	12
30	30	0.0	17
15	30	12.8	17
23	30	18.1	17
19	30	19.0	17
31	31	0.0	24
39	31	6.6	24
24	31	6.8	24
8	31	11.8	24
32	32	0.0	32
16	32	29.9	32
35	32	70.0	32
10	32	79.8	32
33	33	0.0	27
9	33	6.8	27
22	33	18.7	27
6	33	22.4	27
34	34	0.0	19
11	34	15.7	19
35	34	39.5	19
20	34	40.8	19
35	35	0.0	24
10	35	15.4	24
1	35	32.1	24
11	35	40.5	24
36	36	0.0	28
40	36	28.7	28
19	36	31.9	28
8	36	37.6	28
37	37	0.0	35
18	37	9.2	35
33	37	45.8	35
9	37	46.0	35
38	38	0.0	31
25	38	30.3	31
36	38	65.4	31
8	38	79.5	31
39	39	0.0	16
24	39	2.7	16
31	39	4.4	16
8	39	12.2	16
40	40	0.0	19
19	40	14.7	19
8	40	18.1	19
5	40	18.3	19
