
Code
Dimension   Fixed Cost    Capacity
40	1179	115
Facility	Client	Transportation Cost	Demand
1	1	0.0	31
14	1	20.7	31
33	1	48.0	31
4	1	56.9	31
2	2	0.0	23
10	2	20.7	23
8	2	20.7	23
36	2	34.1	23
3	3	0.0	15
19	3	6.7	15
24	3	19.5	15
13	3	19.6	15
4	4	0.0	22
33	4	16.5	22
25	4	21.5	22
1	4	40.4	22
5	5	0.0	25
29	5	14.7	25
36	5	27.8	25
34	5	34.6	25
6	6	0.0	18
27	6	46.2	18
15	6	46.4	18
38	6	48.4	18
7	7	0.0	19
28	7	21.8	19
38	7	32.0	19
27	7	32.5	19
8	8	0.0	35
2	8	31.6	35
10	8	34.2	35
36	8	49.4	35
9	9	0.0	6
26	9	11.0	6
20	9	13.9	6
37	9	14.0	6
10	10	0.0	23
36	10	13.4	23
34	10	19.7	23
2	10	20.7	23
11	11	0.0	29
21	11	22.3	29
16	11	49.6	29
39	11	51.4	29
12	12	0.0	19
40	12	8.8	19
30	12	16.0	19
18	12	18.9	19
13	13	0.0	17
19	13	21.3	17
3	13	22.3	17
24	13	36.9	17
14	14	0.0	14
1	14	9.4	14
33	14	25.3	14
4	14	32.1	14
15	15	0.0	26
6	15	67.0	26
16	15	126.8	26
27	15	131.7	26
16	16	0.0	25
21	16	24.4	25
11	16	42.8	25
7	16	62.4	25
17	17	0.0	23
20	17	23.4	23
22	17	31.8	23
12	17	41.2	23
18	18	0.0	31
40	18	23.2	31
22	18	27.7	31
12	18	30.8	31
19	19	0.0	24
3	19	10.8	24
13	19	30.1	24
24	19	42.0	24
20	20	0.0	25
23	20	19.8	25
17	20	25.4	25
9	20	58.1	25
21	21	0.0	5
11	21	3.8	5
16	21	4.9	5
7	21	9.0	5
22	22	0.0	5
18	22	4.5	5
12	22	5.9	5
40	22	6.5	5
23	23	0.0	15
20	23	11.9	15
17	23	26.9	15
9	23	35.9	15
24	24	0.0	23
32	24	9.3	23
3	24	29.9	23
19	24	40.2	23
25	25	0.0	15
4	25	14.7	15
33	25	22.8	15
5	25	23.7	15
26	26	0.0	8
37	26	13.4	8
9	26	14.7	8
3	26	15.6	8
27	27	0.0	23
38	27	2.8	23
28	27	18.1	23
31	27	25.7	23
28	28	0.0	24
38	28	16.8	24
27	28	18.9	24
7	28	27.6	24
29	29	0.0	22
5	29	13.0	22
31	29	25.1	22
36	29	31.9	22
30	30	0.0	12
40	30	7.2	12
12	30	10.1	12
39	30	12.9	12
31	31	0.0	7
38	31	7.1	7
27	31	7.8	7
29	31	8.0	7
32	32	0.0	16
24	32	6.5	16
3	32	25.4	16
19	32	32.6	16
33	33	0.0	17
4	33	12.8	17
25	33	25.8	17
1	33	26.3	17
34	34	0.0	10
36	34	4.7	10
10	34	8.6	10
5	34	13.8	10
35	35	0.0	6
23	35	16.6	6
20	35	19.1	6
17	35	22.2	6
36	36	0.0	20
34	36	9.5	20
10	36	11.7	20
5	36	22.3	20
37	37	0.0	15
39	37	15.2	15
26	37	25.2	15
12	37	26.5	15
38	38	0.0	32
27	38	3.8	32
28	38	22.4	32
31	38	32.6	32
39	39	0.0	11
37	39	11.1	11
12	39	11.3	11
30	39	11.8	11
40	40	0.0	35
12	40	16.1	35
30	40	20.9	35
18	40	26.2	35
