
Code
Dimension   Fixed Cost    Capacity
40	1235	127
Facility	Client	Transportation Cost	Demand
1	1	0.0	34
38	1	18.7	34
33	1	38.4	34
8	1	71.2	34
2	2	0.0	10
3	2	0.8	10
11	2	10.7	10
36	2	26.2	10
3	3	0.0	15
2	3	1.2	15
11	3	14.9	15
36	3	38.3	15
4	4	0.0	27
25	4	20.1	27
35	4	28.1	27
37	4	37.6	27
5	5	0.0	27
21	5	8.0	27
24	5	29.1	27
36	5	47.8	27
6	6	0.0	27
17	6	26.0	27
8	6	34.8	27
12	6	39.2	27
7	7	0.0	19
30	7	6.6	19
13	7	7.4	19
19	7	12.8	19
8	8	0.0	33
17	8	10.9	33
6	8	42.5	33
33	8	53.8	33
9	9	0.0	26
14	9	16.3	26
23	9	16.8	26
32	9	30.7	26
10	10	0.0	24
16	10	9.5	24
39	10	25.0	24
15	10	36.2	24
11	11	0.0	27
3	11	26.9	27
2	11	29.0	27
36	11	51.7	27
12	12	0.0	5
22	12	1.8	5
6	12	7.3	5
17	12	10.8	5
13	13	0.0	33
7	13	12.8	33
30	13	19.5	33
18	13	27.6	33
14	14	0.0	34
23	14	15.6	34
9	14	21.3	34
32	14	45.2	34
15	15	0.0	11
16	15	13.9	11
10	15	16.6	11
39	15	17.2	11
16	16	0.0	32
10	16	12.7	32
15	16	40.5	32
39	16	41.0	32
17	17	0.0	11
8	17	3.6	11
6	17	10.6	11
33	17	20.7	11
18	18	0.0	32
13	18	26.7	32
7	18	39.2	32
30	18	43.5	32
19	19	0.0	15
7	19	10.1	15
30	19	12.0	15
35	19	12.5	15
20	20	0.0	8
4	20	13.5	8
25	20	13.7	8
35	20	21.8	8
21	21	0.0	27
5	21	8.0	27
24	21	33.7	27
36	21	52.5	27
22	22	0.0	32
12	22	11.6	32
6	22	55.6	32
10	22	69.1	32
23	23	0.0	26
14	23	12.0	26
9	23	16.8	26
32	23	43.7	26
24	24	0.0	8
5	24	8.6	8
21	24	10.0	8
16	24	17.8	8
25	25	0.0	25
4	25	18.6	25
35	25	33.9	25
20	25	42.9	25
26	26	0.0	5
32	26	8.7	5
21	26	11.0	5
5	26	12.4	5
27	27	0.0	18
33	27	35.4	18
38	27	42.6	18
20	27	50.8	18
28	28	0.0	23
40	28	9.9	23
31	28	20.3	23
29	28	23.9	23
29	29	0.0	5
40	29	4.0	5
28	29	5.2	5
18	29	8.1	5
30	30	0.0	14
7	30	4.9	14
13	30	8.3	14
19	30	11.2	14
31	31	0.0	26
28	31	22.9	26
40	31	34.0	26
29	31	43.3	26
32	32	0.0	15
9	32	17.7	15
14	32	19.9	15
23	32	25.2	15
33	33	0.0	35
38	33	20.4	35
1	33	39.5	35
8	33	57.1	35
34	34	0.0	23
39	34	26.4	23
10	34	50.4	23
15	34	53.3	23
35	35	0.0	14
37	35	10.2	14
19	35	11.7	14
4	35	14.6	14
36	36	0.0	21
5	36	37.2	21
11	36	40.2	21
21	36	40.8	21
37	37	0.0	5
35	37	3.7	5
19	37	6.4	5
4	37	7.0	5
38	38	0.0	29
1	38	15.9	29
33	38	16.9	29
8	38	53.4	29
39	39	0.0	35
10	39	36.5	35
34	39	40.2	35
16	39	44.9	35
40	40	0.0	11
28	40	4.7	11
29	40	8.9	11
30	40	11.1	11
