
Code
Dimension   Fixed Cost    Capacity
50	1158	112
Facility	Client	Transportation Cost	Demand
1	1	0.0	8
17	1	0.9	8
23	1	2.3	8
14	1	8.0	8
9	1	8.4	8
2	2	0.0	28
43	2	23.6	28
1	2	40.5	28
17	2	42.0	28
11	2	47.7	28
3	3	0.0	27
19	3	24.3	27
25	3	37.5	27
34	3	46.1	27
42	3	58.7	27
4	4	0.0	7
8	4	6.5	7
15	4	9.6	7
26	4	10.0	7
7	4	10.7	7
5	5	0.0	20
42	5	9.8	20
44	5	12.2	20
22	5	27.6	20
41	5	29.1	20
6	6	0.0	8
10	6	1.0	8
15	6	3.8	8
33	6	6.2	8
27	6	8.9	8
7	7	0.0	23
15	7	28.2	23
4	7	35.0	23
10	7	37.1	23
6	7	37.6	23
8	8	0.0	30
20	8	22.0	30
4	8	27.7	30
26	8	30.3	30
15	8	65.1	30
9	9	0.0	19
14	9	12.6	19
12	9	14.2	19
23	9	14.3	19
36	9	15.8	19
10	10	0.0	29
6	10	3.6	29
15	10	11.9	29
33	10	25.3	29
27	10	33.9	29
11	11	0.0	15
47	11	16.9	15
50	11	22.7	15
43	11	23.0	15
1	11	23.7	15
12	12	0.0	7
9	12	5.2	7
14	12	5.4	7
27	12	5.9	7
30	12	6.6	7
13	13	0.0	17
50	13	10.0	17
35	13	10.9	17
39	13	28.7	17
11	13	30.1	17
14	14	0.0	17
9	14	11.3	17
12	14	13.1	17
30	14	13.3	17
23	14	13.5	17
15	15	0.0	30
10	15	12.3	30
6	15	14.3	30
7	15	36.8	30
33	15	37.6	30
16	16	0.0	5
21	16	9.9	5
32	16	10.1	5
46	16	15.2	5
45	16	15.4	5
17	17	0.0	10
1	17	1.2	10
23	17	2.4	10
14	17	8.9	10
9	17	9.8	10
18	18	0.0	19
45	18	33.2	19
31	18	49.4	19
35	18	49.8	19
38	18	54.2	19
19	19	0.0	35
25	19	19.4	35
3	19	31.5	35
22	19	59.0	35
44	19	63.2	35
20	20	0.0	31
8	20	22.7	31
26	20	37.6	31
4	20	51.3	31
48	20	71.1	31
21	21	0.0	13
32	21	10.2	13
46	21	19.0	13
38	21	25.0	13
28	21	25.5	13
22	22	0.0	18
44	22	14.1	18
25	22	20.6	18
5	22	24.8	18
40	22	25.3	18
23	23	0.0	24
17	23	5.7	24
1	23	7.0	24
9	23	18.1	24
14	23	19.0	24
24	24	0.0	11
39	24	12.4	11
37	24	15.0	11
49	24	23.3	11
50	24	25.3	11
25	25	0.0	29
19	25	16.1	29
22	25	33.2	29
3	25	40.2	29
44	25	40.5	29
26	26	0.0	30
8	26	30.3	30
20	26	36.4	30
4	26	42.8	30
36	26	47.9	30
27	27	0.0	22
33	27	11.4	22
30	27	14.7	22
12	27	18.5	22
6	27	24.6	22
28	28	0.0	6
48	28	8.1	6
38	28	9.7	6
47	28	10.8	6
46	28	10.9	6
29	29	0.0	17
49	29	30.7	17
39	29	49.3	17
35	29	59.0	17
24	29	59.7	17
30	30	0.0	13
27	30	8.7	13
14	30	10.2	13
12	30	12.3	13
33	30	14.4	13
31	31	0.0	29
38	31	32.0	29
35	31	50.8	29
13	31	55.8	29
45	31	58.8	29
32	32	0.0	6
21	32	4.7	6
38	32	8.8	6
45	32	10.2	6
16	32	12.2	6
33	33	0.0	16
27	33	8.3	16
6	33	12.4	16
10	33	13.9	16
30	33	17.7	16
34	34	0.0	33
3	34	56.4	33
41	34	60.3	33
42	34	70.7	33
19	34	81.2	33
35	35	0.0	20
13	35	12.8	20
50	35	24.4	20
31	35	35.1	20
49	35	38.7	20
36	36	0.0	25
9	36	20.8	25
12	36	25.2	25
14	36	35.7	25
23	36	38.1	25
37	37	0.0	27
24	37	36.7	27
41	37	38.0	27
43	37	50.8	27
39	37	60.6	27
38	38	0.0	14
31	38	15.4	14
32	38	20.5	14
45	38	21.8	14
28	38	22.6	14
39	39	0.0	6
24	39	6.8	6
49	39	7.1	6
50	39	9.2	6
13	39	10.1	6
40	40	0.0	10
30	40	11.5	10
27	40	14.0	10
22	40	14.1	10
33	40	14.3	10
41	41	0.0	30
42	41	32.2	30
37	41	42.2	30
5	41	43.7	30
34	41	54.8	30
42	42	0.0	11
5	42	5.4	11
44	42	10.0	11
41	42	11.8	11
22	42	18.4	11
43	43	0.0	7
2	43	5.9	7
50	43	10.5	7
11	43	10.7	7
37	43	13.2	7
44	44	0.0	22
5	44	13.4	22
22	44	17.2	22
42	44	20.0	22
25	44	30.7	22
45	45	0.0	33
38	45	51.4	33
32	45	55.9	33
18	45	57.6	33
31	45	66.9	33
46	46	0.0	17
21	46	24.8	17
48	46	25.0	17
28	46	30.9	17
32	46	37.4	17
47	47	0.0	12
11	47	13.5	12
23	47	19.9	12
1	47	20.0	12
17	47	21.0	12
48	48	0.0	13
28	48	17.5	13
46	48	19.1	13
26	48	26.3	13
36	48	29.4	13
49	49	0.0	10
39	49	11.9	10
29	49	18.0	10
35	49	19.3	10
13	49	20.6	10
50	50	0.0	29
13	50	17.0	29
35	50	35.4	29
43	50	43.3	29
11	50	43.9	29
